"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.0","0.0114838","0.00384168","-0.00954388","0.0105153","0.36943"
"3","0.0","-0.48968","0.561367","-0.531711","0.63656","1.35046"
"1","1.0","-0.705207","0.383447","0.129772","0.374784","1.67586"
"3","0.0","-0.0435078","0.0455076","-0.00688075","0.132402","0.687372"
"3","0.0","-0.0101902","0.027122","0.0416906","0.0695297","0.558143"
"2","0.0","-0.0205171","0.0520549","0.0633082","0.0333018","0.541885"
"1","0.0","-0.0362407","0.0685745","0.0596489","0.0211632","0.561481"
"1","0.0","-0.0338176","0.0601766","0.0525003","0.0315451","0.541754"
"1","0.0","0.104986","0.186614","0.146504","-0.348801","0.391401"
"2","0.0","-0.00432125","0.0237665","0.0422984","0.0156906","0.541847"
"1","0.0","-0.00570499","0.042509","0.0157696","0.0219972","0.545291"
"2","0.0","0.0293527","0.0212878","0.0261528","-0.0211305","0.494921"
"0","0.0","0.331459","0.00484614","0.239342","-0.539246","1.47725"
"0","0.0","0.353291","0.064451","0.236459","-0.690014","1.70518"
"1","0.0","-0.251002","0.421578","0.391291","-0.452278","1.48491"
"2","1.0","0.240601","0.122143","0.307662","-0.710797","1.85815"
"2","0.0","0.0209213","-0.0219942","0.0937628","-0.0734894","0.765837"
"2","0.0","-0.0292158","0.0350645","0.057805","-0.0342697","0.676995"
"1","0.0","-0.370452","0.510899","0.410554","-0.444531","1.54931"
"2","1.0","0.229755","0.122089","0.278035","-0.688363","1.86143"
"0","0.0","0.398139","-0.0614766","-0.628281","0.176465","1.53326"
"0","0.0","0.248989","0.0859015","-0.681545","0.201496","1.95704"
"3","0.0","-0.514032","0.461254","-0.526176","0.64887","1.74424"
"3","0.0","-0.153347","0.0510187","-0.317482","0.227449","2.20816"
"2","0.0","0.137093","-0.202134","0.164083","-0.383376","2.09303"
"3","0.0","-0.105191","-0.0499276","-0.242458","0.0298596","2.178"
"2","0.0","0.132793","-0.21436","0.189111","-0.489725","2.1134"
"1","1.0","-0.112102","-0.052313","-0.217735","-0.040912","2.21206"
"2","0.0","-0.0569964","-0.0875768","0.00680154","-0.122381","1.07334"
"2","0.0","-0.0588747","-0.0426388","0.0487062","-0.124059","0.857295"
"2","0.0","-0.0498017","-0.0348768","0.042159","-0.0904248","0.694904"
"2","0.0","-0.0485714","-0.0201004","0.0153252","-0.0509461","0.651212"
"3","0.0","-0.0473917","-0.0149711","-0.0082175","-0.013515","0.622654"
"3","0.0","-0.0439064","0.00563399","-0.0264842","0.0102794","0.676658"
"3","0.0","-0.0321926","0.00509037","-0.0246793","0.0251835","0.646683"
"3","0.0","-0.0225822","0.00658894","-0.0206106","0.0340646","0.615534"
"3","0.0","-0.0140171","0.00862032","-0.0170071","0.0400676","0.58964"
"0","0.0","0.289391","0.1306","-0.722858","0.229318","1.66799"
"3","0.0","-0.492332","0.485409","-0.564543","0.714789","1.5912"
"3","1.0","-0.526361","0.415129","-0.462048","0.619048","2.42501"
"1","0.0","0.254878","0.502437","0.399499","-1.25749","2.33039"
"3","0.0","0.515259","-0.210697","0.541756","-0.984196","2.43483"
"2","0.0","-0.387159","0.0498332","0.322502","0.0736498","0.885473"
"0","0.0","0.499869","-0.0670587","0.523481","-1.04689","2.38781"
"2","1.0","0.329771","0.494156","0.557147","-1.5234","2.37029"
"2","0.0","0.0100282","-0.194333","0.127352","-0.243149","2.15378"
"1","0.0","0.19626","0.266617","-0.931531","0.188112","1.87099"
"0","0.0","0.176101","0.118824","-0.680731","0.122987","2.04619"
"3","0.0","0.147729","0.221138","-0.980265","0.325016","2.01089"
"3","0.0","-0.0761453","-0.214125","-0.106666","-0.0479641","2.23653"
