"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0481421","-0.102266","0.041321","-0.00431694","3.06603"
"2","0.0","-0.0737347","0.0031857","0.0537687","-0.0396709","4.60218"
"2","0.0","-0.0920064","-0.0123959","0.0781709","0.0115901","5.91075"
"2","0.0","-0.120952","0.169468","0.387297","-0.416238","7.85889"
"1","1.0","-0.422093","0.357342","0.0518712","-0.0264702","8.05283"
"2","0.0","0.232188","-0.704649","0.256036","0.0280145","7.98165"
"0","1.0","0.258013","-0.76292","0.188959","0.0771803","8.07021"
"3","0.0","-0.108121","-0.0839383","-0.174968","0.146739","7.25144"
"3","0.0","-0.116105","-0.0337401","-0.159567","0.112858","7.38692"
"3","0.0","-0.114693","0.0207017","-0.127375","0.0490588","7.37742"
"3","0.0","-0.136655","0.057124","-0.0935597","0.0380723","7.38448"
"1","0.0","-0.165828","0.0890241","-0.0622223","0.0375802","7.41007"
"1","0.0","-0.434987","0.388789","0.371122","-0.276884","8.14692"
"2","1.0","-0.359369","0.145694","0.477331","-0.0741374","8.97276"
"3","0.0","-0.419576","0.195444","-0.199998","0.403639","8.04967"
"3","0.0","-0.443301","0.356564","-0.313012","0.437068","8.24958"
"1","1.0","-0.654792","0.41733","0.0833166","0.149352","8.41283"
"1","0.0","-0.220156","0.161733","-0.0494237","0.0261272","7.55514"
"1","0.0","-0.162909","0.100536","-0.0549457","0.0344835","7.49594"
"1","0.0","-0.116934","0.0947334","-0.0411388","-0.0029176","7.42505"
"3","0.0","-0.0985452","0.0846319","-0.0235115","-0.0142912","7.39188"
"1","0.0","-0.0866017","0.0759306","-0.0110873","-0.0202234","7.36463"
"2","0.0","-0.0784247","0.0694261","-0.00300483","-0.0239878","7.34682"
"0","0.0","-0.0721214","0.0649072","0.00211764","-0.0273336","7.33426"
"1","0.0","-0.0672295","0.06173","0.00543889","-0.0302299","7.32534"
"1","0.0","-0.06349","0.059443","0.00765004","-0.0325827","7.31897"
"2","0.0","-0.0561108","-0.0311508","0.0565194","-0.0456138","7.2929"
"2","0.0","-0.0510837","-0.0472298","0.0354816","-0.0577413","7.32254"
"0","0.0","-0.0393388","-0.0750252","0.0231097","-0.0697378","7.35377"
"0","1.0","0.361917","-0.791318","0.249509","-0.0481889","8.23804"
"0","0.0","0.0527881","-0.14411","-0.0537941","-0.0431473","7.50152"
"0","1.0","0.693677","-1.11395","-0.0382628","0.298149","9.06412"
"0","0.0","0.165322","0.0982385","-0.840525","0.281295","8.28146"
"3","0.0","-0.340393","0.276327","-0.406899","0.405576","8.18394"
"2","0.0","-0.580499","0.311594","0.0323157","0.159271","8.33158"
"3","0.0","-0.442019","0.327746","-0.365894","0.427776","8.19424"
"1","1.0","-0.62923","0.372208","0.0335498","0.159146","8.34328"
"1","0.0","-0.196668","0.130986","-0.103149","0.0413506","7.52728"
"1","0.0","-0.144552","0.0804246","-0.0950816","0.0471948","7.49288"
"1","0.0","-0.103613","0.0810752","-0.0699176","0.00783332","7.43257"
"1","0.0","-0.0891744","0.0753863","-0.0445802","-0.00488741","7.40169"
"2","0.0","-0.0746446","-0.0197337","0.0225511","-0.0237256","7.34256"
"2","0.0","-0.0650842","-0.0390773","0.0128198","-0.0402644","7.35623"
"2","0.0","-0.0500358","-0.0687572","0.00771217","-0.0561655","7.37552"
"2","0.0","-0.0291778","-0.0986329","0.00377419","-0.0720766","7.40232"
"0","0.0","0.0314354","-0.127246","-0.0559231","-0.092223","7.35586"
"0","0.0","0.0306285","-0.114405","-0.107114","-0.0488209","7.43378"
"0","0.0","0.0327903","-0.12096","-0.107372","-0.0413138","7.48628"
"0","0.0","0.19197","-0.526262","-0.0308277","0.189108","8.50473"
"3","1.0","-0.13616","0.042417","-0.396473","0.208593","8.35312"
