"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","-0.00532651","-0.172492","0.136976","0.0253745","3.03941"
"2","0.0","0.00962752","-0.105355","0.0646175","-0.0596626","4.38014"
"2","0.0","0.0377504","-0.161553","0.0737673","-0.0592898","5.39511"
"0","0.0","0.271324","-0.042328","-0.747243","0.196788","5.69098"
"0","0.0","0.124616","-0.142129","-0.135657","-0.00400843","6.1125"
"0","0.0","0.130403","-0.146909","-0.0756126","-0.0242514","6.22514"
"0","0.0","0.43079","-0.423178","0.253491","-0.344273","7.09263"
"1","0.0","0.23376","0.0895822","0.30906","-0.765379","6.95752"
"2","0.0","0.359763","-0.360954","0.313985","-0.359267","6.91128"
"2","0.0","0.331516","-0.7455","0.124683","0.0934606","6.87712"
"0","0.0","0.411012","-0.44697","-0.360452","0.28851","6.72304"
"0","0.0","0.368673","-0.211332","-0.179046","-0.0570753","7.46015"
"2","1.0","-0.11608","0.0715697","0.443542","-0.272852","7.59179"
"3","0.0","-0.148233","-0.127753","-0.209384","0.348652","6.7295"
"3","0.0","-0.374093","0.356574","-0.45539","0.429448","6.91204"
"3","0.0","-0.658429","0.375812","0.0478233","0.194893","7.12739"
"2","0.0","-0.431845","0.317487","0.373481","-0.294202","6.94836"
"1","1.0","-0.687072","0.384605","0.0970753","0.127071","7.12553"
"1","0.0","-0.151254","0.0454777","-0.0272355","0.00510744","6.43261"
"1","0.0","-0.101585","0.0383332","-0.0297202","-0.000757703","6.36679"
"1","0.0","-0.0651734","0.034886","-0.0184973","-0.00557021","6.30843"
"3","0.0","0.150436","-0.541745","0.135195","0.235355","6.06907"
"3","0.0","-0.0359524","-0.0271007","-0.0035495","0.0432031","6.28382"
"1","0.0","-0.0406447","0.0363495","-0.0142638","0.0167558","6.27869"
"2","0.0","-0.0550408","-0.0348153","0.0461306","0.0254517","6.3121"
"3","0.0","0.165822","0.0756674","-0.71251","0.245386","6.06472"
"3","0.0","-0.0122289","-0.090072","-0.0224024","0.0270282","6.34332"
"2","0.0","0.0146932","-0.146588","0.0289177","-0.0210461","6.37621"
"2","0.0","0.0360509","-0.174569","0.028627","-0.0353227","6.4424"
"0","0.0","0.254641","-0.0467038","-0.731045","0.191039","6.21196"
"0","0.0","0.12702","-0.143164","-0.156924","-0.00730026","6.39299"
"0","0.0","0.130189","-0.150045","-0.0809399","-0.0335017","6.37507"
"0","0.0","0.122525","-0.138248","-0.070668","-0.00945076","6.36799"
"0","0.0","0.106107","-0.116655","-0.0643668","0.0126612","6.34532"
"0","0.0","0.0878066","-0.118542","-0.0292467","0.0379861","6.25987"
"0","0.0","0.320908","0.0637449","0.155087","-0.639642","6.03061"
"0","1.0","0.396531","-0.786918","0.0446254","0.219053","6.9144"
"3","0.0","-0.0301016","-0.0749193","0.0437365","0.0581855","6.19628"
"3","0.0","-0.0577831","-0.019229","0.0369212","0.0647174","6.21255"
"3","0.0","-0.0661096","-0.00706108","0.0304267","0.0861357","6.20112"
"3","0.0","-0.0846624","0.00942627","0.0358402","0.0975623","6.20984"
"3","0.0","0.0404802","0.236953","-0.60841","0.287965","7.17323"
"1","1.0","-0.440334","0.336335","-0.0141975","0.170911","7.37712"
"1","0.0","-0.147994","0.126675","0.0209447","0.0137669","6.50235"
"1","0.0","-0.566087","0.286035","0.250768","0.12218","7.30237"
"0","0.0","-0.126301","0.0830913","0.284927","-0.311856","7.29187"
"1","0.0","-0.567631","0.310983","0.227397","0.069682","7.16525"
"2","1.0","-0.134737","0.102587","0.302342","-0.372541","7.20955"
"2","0.0","-0.158438","0.110893","0.119688","-0.114115","6.35866"
"2","1.0","0.0991466","0.259456","0.398876","-0.877978","6.82291"
