"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.0","0.372409","0.393187","0.307088","-1.21314","2.96531"
"3","0.0","-0.0803318","-0.203685","0.00790067","0.241793","4.97269"
"2","0.0","-0.657388","0.257172","0.388689","0.116378","5.70959"
"2","0.0","0.00284098","-0.0983575","0.0574445","-0.0737083","6.88016"
"0","0.0","0.0616681","-0.124997","-0.0350914","-0.0543865","7.17526"
"0","0.0","0.053539","-0.0607081","-0.0649077","-0.0423686","7.33263"
"0","0.0","0.0635539","-0.0798302","-0.0393748","-0.033611","7.43014"
"0","0.0","0.064531","-0.0743956","-0.030607","-0.026497","7.47737"
"2","0.0","0.326724","-0.406635","0.405347","-0.403073","8.32724"
"0","1.0","0.362639","-0.79428","0.228073","0.038927","8.50485"
"0","0.0","0.0993477","-0.120535","-0.0128979","-0.0676363","7.5332"
"0","0.0","0.274591","0.136114","0.0768098","-0.669944","7.26292"
"0","0.0","0.0686722","-0.0814827","-0.0319274","-0.0155301","7.43434"
"3","0.0","-0.00379288","-0.0465604","-0.0130725","0.037051","7.41581"
"0","0.0","0.14373","0.172935","-0.833416","0.299238","8.43124"
"3","1.0","0.100362","0.180954","-0.812246","0.29329","8.32512"
"3","0.0","-0.136737","0.00454832","-0.112757","0.131754","7.48542"
"1","0.0","-0.176601","0.126767","-0.0348857","-0.0240974","7.39921"
"1","1.0","-0.793658","0.435869","0.262693","0.209253","8.33486"
"1","0.0","-0.144472","0.152846","0.0132207","-0.0915188","7.57092"
"1","0.0","-0.126278","0.141066","0.0249074","-0.0888252","7.56462"
"1","0.0","-0.109848","0.159239","0.0499992","-0.124203","7.59305"
"1","0.0","-0.0972883","0.161968","0.081494","-0.152331","7.60032"
"2","0.0","0.120238","-0.555694","0.391971","0.027349","7.3204"
"2","0.0","-0.088308","0.0353829","0.177866","-0.13287","7.5675"
"2","1.0","0.0642188","0.279434","0.41842","-0.874458","8.381"
"0","0.0","-0.0699109","0.0839263","0.140518","-0.192937","7.58385"
"2","0.0","-0.0586992","0.0318277","0.0728663","-0.0808606","7.54247"
"2","0.0","-0.0312344","0.0345461","0.0475591","-0.0795871","7.53183"
"0","0.0","-0.0128222","0.0213808","0.0397259","-0.06751","7.50193"
"2","0.0","-0.00702518","0.0100001","0.0327303","-0.0474484","7.48417"
"2","0.0","-0.00490409","0.00499748","0.0245245","-0.0317809","7.47452"
"2","0.0","-0.00376348","0.00362507","0.0172091","-0.0213524","7.46697"
"0","0.0","0.0288434","-0.0192161","-0.0355289","-0.033947","7.46913"
"0","0.0","0.0314458","-0.0224075","-0.0720412","-0.0252917","7.4864"
"0","0.0","0.0290803","-0.0377291","-0.0958497","-0.00835394","7.50939"
"0","0.0","0.0295073","-0.0507428","-0.11821","0.00722931","7.53047"
"3","0.0","-0.0932135","-0.00328238","-0.131407","0.0893435","7.37467"
"3","1.0","0.109254","0.188695","-0.890366","0.315574","8.40017"
"3","0.0","-0.126782","0.0191796","-0.160953","0.133518","7.52162"
"0","0.0","-0.164252","0.0117655","-0.0897101","0.147464","7.51914"
"3","0.0","-0.168508","0.0501493","-0.0702475","0.118498","7.56573"
"3","0.0","-0.177087","0.0814301","-0.049593","0.0986742","7.57709"
"1","0.0","-0.191621","0.103737","-0.0305988","0.091643","7.57669"
"1","0.0","-0.144369","0.100053","-0.0253114","0.0339838","7.57579"
"1","0.0","0.0393629","0.383445","0.100766","-0.644402","7.31299"
"1","0.0","-0.132904","0.118362","-0.00853173","0.0350803","7.47595"
"1","0.0","-0.0667151","0.058632","-0.0209888","0.0520436","7.50371"
"1","0.0","-0.062871","0.0596363","-0.00958222","0.03802","7.50348"
"1","0.0","-0.0489189","0.0523591","-0.00337617","0.0230656","7.47896"
