"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0450672","-0.0320996","0.0703724","-0.0626518","2.35795"
"2","0.0","-0.00833532","0.0099232","0.0729546","-0.0446406","3.28556"
"2","0.0","0.00227212","0.0188583","0.0594556","-0.036745","3.98657"
"2","1.0","0.103951","0.157772","0.415015","-0.711932","5.47222"
"2","0.0","-0.0630483","-0.0228905","0.113405","-0.0545032","4.8726"
"1","0.0","0.179964","0.242352","-0.636732","0.0330692","4.59375"
"3","0.0","0.0160725","-0.0611017","-0.0354922","0.0549965","4.79897"
"2","0.0","0.0151545","-0.0564489","0.0408301","-0.0538303","4.80102"
"0","0.0","0.0533257","-0.0233286","-0.100159","0.0300289","4.80398"
"0","0.0","0.209778","0.218018","-0.738801","0.14549","4.5644"
"3","0.0","0.266426","-0.633985","-0.251107","0.458891","5.56441"
"0","1.0","0.299291","-0.627648","0.0258787","0.0688807","5.57856"
"3","0.0","-0.02762","-0.1108","0.00573969","0.0188399","4.93201"
"2","0.0","-0.0718522","-0.0258048","0.00779273","0.0154555","4.94377"
"3","0.0","-0.0892666","0.00620868","0.0125088","0.0312841","4.92958"
"3","0.0","-0.117226","0.0415424","0.0270329","0.04196","4.95078"
"1","0.0","-0.143458","0.0740697","0.043874","0.0458145","4.97121"
"1","0.0","-0.10638","0.0739958","0.0341996","0.012186","4.99174"
"1","0.0","-0.0950377","0.078204","0.0296598","0.00713728","4.97115"
"2","0.0","-0.0765732","0.0515362","0.0597931","-0.0145355","4.98273"
"3","0.0","0.168689","-0.590114","0.193121","0.210887","4.77451"
"2","0.0","-0.0329028","0.0484478","0.0445377","-0.0634784","4.97001"
"3","0.0","0.185221","-0.593443","0.185328","0.196937","4.73874"
"2","0.0","-0.0124989","0.0373499","0.04475","-0.0775377","4.93397"
"0","0.0","0.202264","-0.60746","0.186081","0.190785","4.70941"
"1","0.0","-0.00431944","0.0478946","0.0212554","-0.0712799","4.87965"
"0","0.0","0.210868","-0.614434","0.189702","0.188768","4.68963"
"1","0.0","0.00549478","0.0424794","0.0204683","-0.071558","4.86042"
"0","0.0","0.217376","-0.618499","0.188786","0.190861","4.67696"
"1","0.0","0.0103371","0.0406472","0.0195969","-0.070423","4.84992"
"0","0.0","0.221114","-0.620307","0.188211","0.192372","4.66886"
"1","0.0","0.0131412","0.0398861","0.0190928","-0.0695595","4.84314"
"0","0.0","0.223275","-0.621187","0.187926","0.193384","4.6637"
"0","0.0","0.0147402","0.0395723","0.0188204","-0.068949","4.83891"
"2","0.0","-0.010264","0.0331698","0.0288559","-0.0308428","4.81378"
"2","0.0","-0.00246483","0.018536","0.0348463","-0.0282809","4.80993"
"2","0.0","0.00420293","-0.00984844","0.0552369","-0.031623","4.84384"
"0","0.0","0.235016","-0.648568","0.181326","0.209979","4.66652"
"2","0.0","-0.0426474","0.0490156","0.0313473","-0.0167426","4.84744"
"2","0.0","-0.0732644","0.230864","0.335421","-0.484407","5.94076"
"1","1.0","-0.571233","0.330901","0.0535877","0.1044","5.76769"
"3","0.0","-0.0539017","0.00758956","-0.105812","0.0218513","4.89858"
"2","0.0","-0.0766883","0.000348817","0.0202082","-0.0387744","4.97436"
"2","0.0","-0.0054934","-0.0247071","-0.109963","0.0104525","4.84979"
"0","0.0","0.0262441","-0.0479706","-0.135074","0.0312034","4.80319"
"3","0.0","-0.0432868","-0.0415306","-0.105628","0.0840228","4.76788"
"3","0.0","-0.0837736","-0.0111396","-0.0154611","0.049152","4.88532"
"3","0.0","-0.109848","0.0164924","-0.00554212","0.0597844","4.94647"
"3","0.0","-0.131672","0.049525","0.00152123","0.0681483","4.97988"
"1","0.0","-0.154095","0.0801388","0.0183817","0.068586","5.00558"
