"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.392483","-0.371912","0.344175","-0.414391","1.7861"
"0","1.0","0.539224","-0.402314","0.474369","-0.704323","3.15556"
"1","0.0","-0.35593","0.351542","0.329247","-0.378542","2.59942"
"3","0.0","0.14689","0.0936385","0.322852","-0.773836","2.61791"
"0","0.0","-0.0196752","-0.0677013","0.0241856","-0.0856458","1.91683"
"0","0.0","0.0166115","-0.0543124","-0.0302701","-0.0475582","1.89464"
"0","0.0","0.0292525","-0.0391097","-0.0256482","-0.0388805","1.89067"
"0","0.0","-0.018051","0.0459292","-0.0220587","-0.0149385","1.78678"
"1","0.0","-0.0264877","0.0657716","0.00142301","-0.00657738","1.79054"
"0","0.0","0.0110809","0.0184664","0.0172349","-0.00615768","1.90359"
"1","0.0","-0.046658","0.103053","0.00200004","0.0246075","1.79809"
"1","0.0","-0.0104647","0.0492999","0.0218253","0.0184327","1.91449"
"1","0.0","-0.0157352","0.0583409","0.0103044","0.0316482","1.9125"
"1","0.0","-0.0197923","0.06256","0.00782799","0.0380305","1.9138"
"1","0.0","-0.0206133","0.0626842","0.00797086","0.0412933","1.90869"
"1","0.0","-0.0196325","0.0608488","0.00970286","0.0422686","1.9017"
"1","0.0","-0.444041","0.578532","-0.493146","0.4598","2.61078"
"3","1.0","0.0941835","0.215105","-0.667216","0.236749","2.7778"
"1","0.0","-0.0851252","0.0624192","-0.010681","0.015891","1.92574"
"2","0.0","-0.0198932","-0.00590783","0.035601","-0.0148298","1.81668"
"0","0.0","0.0222593","-0.0234929","0.00965121","-0.0122069","1.84338"
"0","0.0","0.0146428","-0.0141613","0.00684985","-0.00237895","1.93426"
"0","0.0","0.0292613","-0.0115341","0.0103983","-0.0124795","1.94452"
"2","0.0","0.42316","-0.452613","0.484278","-0.521433","2.5737"
"0","1.0","0.290399","-0.554445","0.107766","-0.040801","2.81944"
"0","0.0","0.335474","-0.372239","0.309212","-0.433512","2.43614"
"2","1.0","0.246929","0.0123201","0.371326","-0.832776","2.63836"
"2","0.0","0.190306","-0.822143","0.396219","0.0285","1.66403"
"0","0.0","0.466448","-0.433553","0.411846","-0.67406","2.46931"
"2","1.0","0.217415","0.0718291","0.397666","-0.936964","2.59297"
"2","0.0","0.0168078","-0.0806927","0.048442","-0.16564","1.8844"
"0","0.0","0.0365525","-0.0580587","-0.0245461","-0.0919818","1.87502"
"0","0.0","0.0393887","-0.03818","-0.0270227","-0.0639253","1.8776"
"1","0.0","-0.0132355","0.0480179","-0.0265921","-0.0276767","1.77682"
"0","0.0","0.0251598","-0.000957202","9.04832e-06","-0.0247754","1.89497"
"1","0.0","-0.0314925","0.0834042","-0.0100229","0.0105828","1.78616"
"1","0.0","0.00447407","0.0313072","0.0131794","0.008042","1.90401"
"1","0.0","-0.00218662","0.0427292","0.0043245","0.0244373","1.90373"
"1","0.0","0.0137117","0.0783174","0.0220642","-0.0455682","1.90851"
"1","0.0","0.223333","0.396271","0.312668","-0.921948","1.46972"
"1","0.0","-0.0235915","-0.007311","0.0886355","-0.0147668","1.78229"
"3","0.0","-0.00185776","0.0337502","-0.00919604","0.0337496","1.81205"
"1","0.0","-0.0133882","0.0468055","-0.00133327","0.0392021","1.85383"
"1","0.0","-0.0143134","0.0488798","0.00225897","0.0425334","1.86776"
"2","0.0","0.00364179","0.0231423","0.0338568","0.0174046","1.81056"
"2","0.0","0.00985502","-0.00559677","0.0476273","0.0108317","1.82507"
"2","0.0","0.0286293","-0.0404301","0.053951","-0.00214542","1.8459"
"3","0.0","0.0572997","-0.0591973","-0.0282466","0.0231528","1.79678"
"0","0.0","0.0844512","-0.106034","0.0381727","-0.0234276","1.8272"
"1","0.0","0.0834998","-0.102031","0.0211101","-0.0161506","1.94942"
