"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.0","-0.0298966","0.0174899","-0.0524605","-0.0226264","-0.0124276"
"0","0.0","-0.0515056","0.0283853","-0.0959978","-0.0473447","-0.0246413"
"3","0.0","-0.0664489","0.0343496","-0.131514","-0.0713446","-0.0357752"
"0","0.0","-0.0762589","0.0367505","-0.160031","-0.0932546","-0.0453702"
"3","0.0","-0.0633014","-0.000504983","-0.219605","-0.0839105","-0.000732817"
"1","0.0","-0.0652898","-0.0457432","-0.247701","-0.0749389","-0.0439432"
"0","0.0","-0.0782965","-0.0456062","-0.263911","-0.0929581","-0.122802"
"1","0.0","-0.0668003","-0.0897169","-0.276486","-0.0857436","-0.138094"
"1","0.0","-0.0725612","-0.0864205","-0.281334","-0.105533","-0.195264"
"1","0.0","-0.0750357","-0.0873774","-0.285129","-0.122997","-0.236888"
"0","0.0","-0.0756091","-0.0905836","-0.288151","-0.138537","-0.267078"
"3","0.0","-0.0749346","-0.0946889","-0.29061","-0.152255","-0.288759"
"0","0.0","-0.0734788","-0.098872","-0.292649","-0.164235","-0.304115"
"1","0.0","-0.0715736","-0.102683","-0.29437","-0.174581","-0.314783"
"0","0.0","-0.0694538","-0.105918","-0.29585","-0.18342","-0.32199"
"1","0.0","-0.0672822","-0.108524","-0.297147","-0.190902","-0.326659"
"2","0.0","-0.0651679","-0.110534","-0.298305","-0.197187","-0.329481"
"1","0.0","-0.0463484","-0.101052","-0.277149","-0.210818","-0.269015"
"0","0.0","-0.0367026","-0.0886699","-0.263292","-0.221538","-0.221521"
"0","0.0","-0.0316925","-0.0754658","-0.254935","-0.228723","-0.184034"
"3","0.0","-0.0296359","-0.0630225","-0.250308","-0.232995","-0.154501"
"1","0.0","-0.0461742","-0.0629487","-0.270404","-0.226454","-0.193542"
"2","0.0","-0.0553435","-0.0672884","-0.284476","-0.220381","-0.223754"
"1","0.0","-0.0441665","-0.0629091","-0.271588","-0.224313","-0.185092"
"0","0.0","-0.039491","-0.0564331","-0.262723","-0.227499","-0.155263"
"1","0.0","-0.0378678","-0.049103","-0.257099","-0.229229","-0.132094"
"3","0.0","-0.0380633","-0.0419807","-0.2537","-0.229768","-0.114154"
"2","0.0","-0.0559587","-0.046425","-0.27405","-0.22074","-0.162692"
"1","0.0","-0.049311","-0.0436869","-0.265612","-0.221981","-0.138128"
"3","0.0","-0.0471052","-0.0396768","-0.259593","-0.223164","-0.119427"
"3","0.0","-0.0634086","-0.0458994","-0.277931","-0.214918","-0.167421"
"2","0.0","-0.072251","-0.0549378","-0.290213","-0.208385","-0.204701"
"3","0.0","-0.0604794","-0.0539857","-0.275704","-0.212736","-0.171513"
"0","0.0","-0.071581","-0.0608164","-0.287701","-0.208084","-0.20834"
"3","0.0","-0.0769165","-0.0687442","-0.295725","-0.204509","-0.236748"
"1","0.0","-0.0794431","-0.0768242","-0.300649","-0.202587","-0.258804"
"3","0.0","-0.0801992","-0.0842463","-0.303503","-0.202014","-0.275866"
"2","0.0","-0.0798169","-0.0906526","-0.305029","-0.20248","-0.288983"
"3","0.0","-0.0618952","-0.084998","-0.283564","-0.212202","-0.236873"
"0","0.0","-0.0691686","-0.0867067","-0.291285","-0.211803","-0.258456"
"1","0.0","-0.0718014","-0.0895718","-0.296912","-0.211053","-0.274799"
"2","0.0","-0.0725739","-0.0931566","-0.300669","-0.210897","-0.287291"
"1","0.0","-0.0554728","-0.0858412","-0.280923","-0.219698","-0.234728"
"2","0.0","-0.0466538","-0.075714","-0.267675","-0.226798","-0.193826"
"3","0.0","-0.0419601","-0.0646576","-0.259423","-0.231409","-0.161797"
"2","0.0","-0.0398601","-0.054132","-0.254595","-0.233927","-0.136762"
"0","0.0","-0.0394414","-0.0448413","-0.252024","-0.234763","-0.117279"
"1","0.0","-0.0401373","-0.0370335","-0.250869","-0.234322","-0.102217"
"0","0.0","-0.041577","-0.030698","-0.250537","-0.23297","-0.0906815"
"3","0.0","-0.0435025","-0.0256923","-0.25063","-0.23102","-0.081956"
