"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0343667","-0.147826","0.128645","-0.0278909","2.73859"
"0","0.0","0.246864","0.227238","0.0824972","-0.581497","5.53461"
"2","1.0","0.113583","0.117833","0.341405","-0.654939","5.98373"
"0","0.0","0.0820287","-0.0912981","-0.0827651","-0.031559","5.47521"
"0","0.0","0.11719","-0.114951","-0.131944","-0.00280358","5.49868"
"1","0.0","0.102519","-0.118149","-0.137563","0.015616","5.57402"
"0","0.0","0.0867091","-0.116924","-0.161192","0.0464289","5.63493"
"3","0.0","0.0695087","-0.110755","-0.18773","0.0785837","5.67741"
"0","0.0","0.0486895","-0.0485029","-0.168078","0.0713694","5.8125"
"3","0.0","0.0136517","-0.0207145","-0.150284","0.0988787","5.79744"
"3","0.0","-0.0237021","0.0245619","-0.112821","0.106421","5.70036"
"3","0.0","-0.991592","0.405928","0.261846","0.615897","5.39835"
"3","0.0","0.0443006","0.0218693","-0.2308","0.205371","5.7983"
"3","0.0","-0.0331639","0.00563749","-0.0768766","0.160721","5.67379"
"3","0.0","-0.0203486","0.0513405","-0.0788679","0.108209","5.64506"
"1","0.0","0.22622","0.359381","0.155297","-0.801886","5.30716"
"1","0.0","-0.065939","0.100696","-0.00626123","0.0226142","5.57033"
"1","0.0","-0.298235","0.430355","0.272584","-0.291743","6.46816"
"2","1.0","0.0405783","0.218798","0.257118","-0.545111","6.53519"
"1","0.0","-0.0320179","0.0550157","-0.0412451","0.00491649","5.888"
"2","0.0","-0.00958211","-0.0127319","0.0238179","-0.0114941","5.75678"
"2","0.0","0.00529876","-0.0416858","0.0392016","-0.031263","5.76604"
"2","0.0","0.0231539","-0.0688588","0.0394223","-0.0486524","5.7911"
"0","0.0","0.0439804","-0.0953159","0.0324581","-0.0620262","5.82629"
"0","0.0","0.0816186","-0.0751626","-0.0414437","-0.0490477","5.8238"
"0","0.0","0.0954101","-0.0744345","-0.0368927","-0.0504604","5.79646"
"1","0.0","0.100797","-0.0684475","-0.0361764","-0.0409168","5.77494"
"0","0.0","0.0975687","-0.0562857","-0.0364582","-0.0280857","5.74647"
"0","0.0","0.0901759","-0.0417972","-0.03608","-0.0159513","5.71492"
"3","0.0","-0.898061","0.337615","0.334927","0.507861","5.3917"
"0","0.0","0.120298","-0.0332855","-0.166894","0.111284","5.78154"
"3","0.0","0.23023","0.203321","-0.959851","0.337544","5.28027"
"3","0.0","0.0380407","-0.0271046","-0.0452731","0.0434429","5.54924"
"0","0.0","0.43162","-0.414061","-0.3767","0.263748","6.36933"
"3","1.0","0.0516557","0.138433","-0.583407","0.267444","6.4304"
"0","0.0","0.406257","-0.401957","-0.379819","0.248065","6.38132"
"0","0.0","0.261672","-0.0851202","-0.167176","-0.0108446","6.93296"
"2","1.0","0.0130265","0.21039","0.365172","-0.418597","7.08252"
"3","0.0","-0.226392","0.070128","-0.160018","0.346154","6.32041"
"1","0.0","0.107321","0.327469","-0.51612","0.061287","6.58774"
"3","1.0","-0.048525","0.15706","-0.566182","0.381486","6.46434"
"1","0.0","-0.0701371","0.100567","-0.0532989","0.00738853","5.74719"
"1","0.0","-0.0764576","0.124564","-0.0159353","-0.0323485","5.71844"
"2","0.0","-0.34181","-0.173227","0.449221","0.181696","6.35921"
"1","1.0","-0.50863","0.298476","0.230625","-0.0458731","6.51537"
"1","0.0","0.142288","0.37388","0.215175","-0.922859","5.57455"
"1","0.0","-0.0976507","0.107993","0.048602","-0.1021","5.72929"
"1","0.0","-0.0111658","0.0518783","-0.00303384","-0.0556552","5.73332"
"1","0.0","-0.306213","0.416629","0.319682","-0.360914","6.50133"
"2","1.0","0.0322126","0.160986","0.332746","-0.553329","6.74747"
