"ACTION","REWARD","A0","A1","A2","A3","V"
"0","1.0","0.572313","-0.909074","0.0244733","0.175019","3.93324"
"3","0.0","-0.0647401","0.013005","-0.0793395","0.080141","3.76963"
"3","0.0","0.00543443","-0.0112749","-0.0532257","0.0241315","4.36688"
"3","0.0","-0.0156081","-0.00238357","-0.044176","0.0358069","4.73549"
"2","0.0","-0.0124572","0.0160006","-0.0149292","-0.00535441","4.89269"
"3","0.0","-0.0227355","0.0186182","-0.0438294","0.0351893","5.00894"
"2","0.0","-0.0239034","0.0376457","-0.0110763","-0.00724415","5.03531"
"3","0.0","-0.0312535","0.034507","-0.0381345","0.0312961","5.07766"
"2","0.0","-0.0297625","0.0481857","-0.00540122","-0.0112498","5.06633"
"3","0.0","-0.0347467","0.0411234","-0.0329049","0.0270636","5.09079"
"2","0.0","-0.0314054","0.0518569","-0.000791657","-0.0154462","5.07129"
"3","0.0","-0.0350005","0.0427938","-0.0290996","0.0231175","5.09235"
"2","0.0","-0.0307513","0.0522167","0.00226109","-0.0190067","5.07156"
"3","0.0","-0.0337853","0.0423749","-0.0268265","0.0200749","5.09224"
"2","0.0","-0.0292671","0.051382","0.003887","-0.0215198","5.0714"
"3","0.0","-0.0322159","0.0413704","-0.0257611","0.0180835","5.09215"
"2","0.0","-0.0277511","0.0503595","0.00453726","-0.0230502","5.07137"
"3","0.0","-0.030822","0.0404188","-0.0254232","0.0169441","5.09218"
"2","0.0","-0.0265253","0.0495225","0.00467079","-0.0238721","5.07144"
"3","0.0","-0.0297713","0.0397127","-0.0254227","0.0163668","5.09226"
"1","0.0","-0.0256505","0.0489447","0.0046","-0.0242622","5.07152"
"0","0.0","-0.029054","0.0392526","-0.0255285","0.0161105","5.09234"
"2","0.0","-0.0250752","0.0485858","0.00448681","-0.0244213","5.07158"
"3","0.0","-0.0285969","0.0389785","-0.0256359","0.0160159","5.09239"
"2","0.0","-0.0247183","0.0483796","0.00439382","-0.0244711","5.07162"
"3","0.0","-0.0283198","0.038826","-0.0257127","0.0159932","5.09242"
"1","0.0","-0.0245063","0.0482682","0.00433384","-0.0244763","5.07164"
"3","0.0","-0.0281581","0.038746","-0.0257582","0.0159971","5.09244"
"0","0.0","0.413758","-0.450432","-0.356531","0.272658","5.84758"
"0","-1.0","-0.0823043","0.229219","-0.787637","0.463336","6.07136"
"1","0.0","-0.394666","0.449027","-0.419016","0.362169","6.03303"
"3","1.0","0.0466688","0.144067","-0.843043","0.398777","6.12018"
"1","1.0","-0.609411","0.315589","0.0803004","0.210326","5.92312"
"3","0.0","-0.107339","0.0229352","-0.089326","0.0398669","5.18171"
"1","0.0","-0.0801631","0.0340436","-0.101688","0.0353962","5.12612"
"3","0.0","-0.0658029","0.0352745","-0.0806096","0.0181794","5.15946"
"1","0.0","0.00472887","0.0309841","-0.0433512","-0.0722466","5.13881"
"2","0.0","-0.00426347","-0.025207","0.0733915","-0.0757776","5.05039"
"2","0.0","-0.0330859","-0.0307724","0.0778122","-0.0525512","5.13656"
"2","0.0","-0.0167047","-0.0371138","0.0588665","-0.0601607","5.18635"
"2","0.0","1.91913e-05","-0.0613403","0.0556806","-0.0727688","5.2329"
"2","1.0","0.205083","0.00562237","0.221795","-0.618222","6.03392"
"2","0.0","0.0601208","-0.16505","0.0556442","-0.120572","5.38583"
"0","0.0","0.222623","-0.0321553","0.186664","-0.631833","6.08387"
"2","0.0","-0.213284","0.248616","0.338244","-0.483667","6.08436"
"1","1.0","-1.15172","0.667558","0.539859","-0.0348682","6.58628"
"2","1.0","0.105006","-0.0248078","0.267064","-0.677768","5.96213"
"0","0.0","0.0459025","-0.241858","-0.0565545","-0.0412113","5.07205"
"0","0.0","0.0517687","-0.110361","-0.219995","-0.0267577","5.17472"
"0","0.0","0.260116","-0.0108616","-0.0371485","-0.53709","5.02512"
