"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","-0.00988929","-0.00489675","0.0250369","0.0493732","1.11623"
"3","0.0","-0.0158246","0.0306435","0.0346516","0.0508008","1.38133"
"3","0.0","-0.0175447","0.042628","0.0370906","0.0602562","1.55069"
"3","0.0","-0.0229452","0.0540186","0.0378764","0.0670798","1.65107"
"1","0.0","-0.00876441","0.100815","0.0573156","-0.00170682","1.62305"
"1","0.0","0.0220184","0.0822033","0.0715705","-0.0405811","1.7206"
"1","0.0","0.024131","0.0844068","0.0777801","-0.0522503","1.7336"
"1","0.0","0.0277264","0.0845441","0.0881419","-0.0665706","1.74633"
"2","0.0","0.060321","0.0385959","0.0812328","-0.0665701","1.71763"
"2","0.0","0.172364","-0.514941","0.328273","0.0992501","1.55625"
"1","0.0","0.0658271","0.101331","0.0547803","-0.114907","1.7785"
"2","0.0","-0.166538","0.615794","0.670453","-0.994685","2.35354"
"2","0.0","-0.662244","0.294852","0.292834","0.0800842","2.64794"
"1","0.0","-0.541286","0.587155","-0.434418","0.347907","2.50738"
"1","0.0","0.0820861","0.201929","-0.743267","0.180363","2.72003"
"3","0.0","0.409602","-0.610283","-0.539285","0.394828","2.54519"
"0","1.0","0.306141","-0.64063","-0.000553131","0.00358019","2.76506"
"3","0.0","-0.0185243","-0.0893281","-0.105218","0.0274102","1.99318"
"3","0.0","-0.058118","-0.0719743","-0.0355903","0.0251436","1.98339"
"3","0.0","-0.720512","0.233052","0.197259","0.344018","1.69945"
"0","0.0","0.0312838","-0.0168059","-0.0557135","-0.0404398","1.77788"
"0","0.0","0.274047","0.152552","-0.626916","0.0124566","1.45792"
"0","0.0","0.0734201","-0.0895418","0.00715239","-0.0686492","1.70452"
"0","0.0","0.0667197","-0.0324852","0.00856442","-0.0748296","1.7703"
"0","0.0","0.0786785","-0.0159967","0.0314822","-0.0907932","1.80819"
"0","0.0","0.0841302","-0.000685616","0.0517046","-0.10129","1.81657"
"2","0.0","0.0448429","0.0427306","0.0780711","-0.0857323","1.76029"
"2","0.0","0.0148694","0.0253744","0.0851414","-0.0206064","1.85251"
"2","0.0","0.00785107","0.0412781","0.0835855","-0.00812516","1.83856"
"0","0.0","-0.00439886","0.0572283","0.0839244","0.00293392","1.83027"
"2","0.0","-0.0175625","0.0709893","0.0822868","0.0146797","1.82085"
"2","1.0","0.225088","0.164392","0.333732","-0.707833","2.49353"
"3","0.0","-0.070674","0.0731017","0.0804354","0.000715642","1.81419"
"1","0.0","-0.0806389","0.10156","0.0481224","0.0196615","1.84965"
"1","0.0","-0.0331088","0.0883754","0.0507221","-0.0276847","1.8412"
"1","0.0","-0.0212564","0.0802886","0.0471273","-0.0257333","1.8131"
"1","0.0","-0.0136341","0.0732831","0.0453939","-0.0207547","1.79769"
"1","0.0","-0.00687839","0.0659161","0.0451786","-0.0160037","1.78499"
"1","0.0","-0.000859264","0.0587578","0.0457179","-0.0119528","1.77449"
"1","0.0","-0.501322","0.641415","-0.452743","0.408818","2.5458"
"3","1.0","0.08913","0.220304","-0.726466","0.240308","2.70457"
"3","0.0","-0.0806276","0.0115676","-0.0633503","0.0747429","1.95003"
"3","0.0","-0.0251737","-0.00588226","-0.073565","0.048108","1.87799"
"3","0.0","-0.392411","0.28333","-0.472028","0.510149","2.48058"
"1","1.0","-0.691688","0.360257","0.191662","0.0941198","2.70697"
"1","0.0","0.0945129","0.149445","-0.602818","0.130788","1.58807"
"0","0.0","0.172841","0.100996","-0.629482","0.100904","1.47421"
"1","0.0","0.0319873","-0.0696048","-0.0606166","-0.0531235","1.73953"
"1","0.0","0.24429","0.0589598","-0.615299","0.0740542","1.45984"
"0","0.0","0.251377","0.0470264","-0.600181","0.0558473","1.43367"
