"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0471863","-0.0551424","0.0381319","-0.00429609","1.90613"
"0","0.0","0.0526364","-0.0445827","0.000340162","0.0220822","2.5872"
"0","0.0","0.0471387","-0.0315686","0.0109295","0.0264931","3.11813"
"2","0.0","0.0326734","-0.0245491","0.0178806","0.0289457","3.42402"
"0","0.0","0.0376819","-0.00334665","-0.023572","0.0157055","3.5564"
"0","0.0","0.0286944","-0.000332906","-0.0353514","0.0132383","3.66406"
"3","0.0","-0.0962693","0.0318723","-0.0339975","0.0958148","3.54673"
"1","0.0","-0.0743068","0.0636119","-0.0453468","0.0515506","3.66628"
"3","0.0","-0.0490553","0.0321242","-0.0502445","0.0646455","3.74943"
"3","0.0","-0.0560255","0.0431473","-0.0564599","0.0733222","3.78583"
"0","0.0","0.428953","-0.395176","-0.62021","0.397349","4.47004"
"3","1.0","0.146186","0.11411","-0.838515","0.311331","4.609"
"3","0.0","-0.109022","0.0691497","-0.127924","0.0891125","3.9236"
"1","0.0","-0.131954","0.0912485","-0.0638341","0.0558854","3.90796"
"1","0.0","-0.102016","0.0702109","-0.0620388","0.046848","3.89698"
"1","0.0","-0.0859449","0.0658608","-0.0586325","0.0435083","3.85262"
"1","0.0","-0.0720085","0.0561335","-0.0447814","0.0374137","3.82292"
"1","0.0","-0.0589131","0.0441972","-0.0318542","0.0323036","3.79691"
"1","0.0","-0.0473732","0.0330245","-0.0221816","0.028588","3.77552"
"3","0.0","-0.0379152","0.0236501","-0.0158003","0.0264216","3.75847"
"3","0.0","-0.0303615","0.0161649","-0.0120241","0.0254692","3.74488"
"3","0.0","-0.0244271","0.0103938","-0.0100412","0.0253235","3.73407"
"0","0.0","0.0189592","0.0307166","-0.00753847","-0.0383729","3.71454"
"2","0.0","-0.600573","0.285349","0.302024","0.164554","3.50598"
"1","0.0","-0.0648333","0.0584016","0.0447129","-0.00815572","3.7783"
"2","0.0","-0.0138793","0.023186","0.0489404","-0.0234397","3.76714"
"2","0.0","-0.00673415","0.00801979","0.0542844","-0.0211419","3.78091"
"2","0.0","-0.000759003","-0.00212455","0.0488085","-0.0169432","3.76994"
"2","0.0","0.00272854","-0.00775165","0.0405926","-0.0121365","3.75571"
"2","1.0","0.105684","0.215392","0.370786","-0.742224","4.5061"
"2","0.0","-0.0270673","-0.0551241","0.0314366","-0.00166481","3.93889"
"2","0.0","-0.0893929","0.00750563","0.0777716","-0.0110881","3.85822"
"0","-1.0","-0.576147","0.227915","0.16844","0.231679","3.426"
"1","0.0","-0.0386985","0.0731781","-0.0836493","-0.024184","3.67978"
"3","0.0","-0.0254954","0.0436471","-0.0861461","0.00689231","3.72035"
"3","0.0","-0.0388205","0.0192831","-0.0516708","0.0331942","3.79645"
"1","0.0","-0.0352718","0.0114893","-0.0496155","0.0441279","3.78358"
"3","0.0","-0.0284324","0.00674728","-0.0437363","0.0451064","3.76648"
"3","0.0","-0.0244258","0.0049373","-0.0373357","0.0443176","3.75255"
"3","1.0","0.22618","0.0192904","-0.771723","0.323172","4.51391"
"1","0.0","-0.42266","0.468935","-0.459956","0.353045","4.48443"
"3","1.0","0.170247","0.0598572","-0.843241","0.309789","4.46254"
"3","0.0","-0.0209337","-0.0689901","-0.095212","0.0688616","3.81021"
"3","1.0","0.256451","-0.0279986","-0.833745","0.295047","4.49275"
"0","0.0","0.0504719","-0.101839","-0.114934","0.0312992","3.7686"
"0","0.0","0.0115629","-0.0219671","-0.0666535","-0.0251239","3.85174"
"1","0.0","-0.00450211","0.0175199","-0.0490029","-0.0382365","3.86224"
"2","0.0","0.0044129","0.0281044","-0.00929415","-0.061733","3.86435"
"2","1.0","0.0754144","0.228151","0.364588","-0.740226","4.58725"
"2","0.0","-0.0384051","-0.0445529","0.0555677","-0.0334911","4.05031"
