"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","-0.0321858","-0.0964253","0.126848","0.0257889","2.98154"
"0","0.0","0.0945858","-0.0671563","-0.0478864","-0.045742","4.51332"
"0","0.0","0.0421888","-0.0553753","0.045127","-0.00519439","5.80335"
"2","0.0","-0.0585144","-0.00940021","0.0980237","0.0564456","6.61458"
"3","0.0","0.203263","0.15099","0.329146","-0.72736","7.8816"
"2","0.0","-0.110794","0.0643466","0.105233","-0.0470104","7.18767"
"2","1.0","0.142657","0.181642","0.331773","-0.743076","7.95399"
"2","0.0","-0.135116","0.0887432","0.101287","-0.077243","7.25591"
"1","0.0","-0.175068","0.1099","0.0201023","0.0193408","7.07238"
"1","0.0","-0.0962196","0.0615583","-0.0249339","-0.00975768","7.2229"
"1","0.0","-0.078647","0.0459793","-0.0617472","-0.010357","7.26666"
"1","0.0","-0.069136","0.0221706","-0.0888215","0.00626158","7.28837"
"3","0.0","-0.0657767","0.00351344","-0.112226","0.02703","7.32289"
"3","0.0","-0.0735938","0.00406158","-0.0776205","0.049759","7.33608"
"3","0.0","-0.0602235","-0.0181259","-0.057013","0.0748107","7.30731"
"3","0.0","-0.0505557","-0.0157513","-0.0450417","0.0868097","7.29647"
"3","0.0","-0.0458906","-0.00742661","-0.0300005","0.0882878","7.28134"
"3","0.0","-0.0408333","-0.000737241","-0.0143997","0.0822427","7.25534"
"3","0.0","0.314714","-0.363488","-0.390422","0.432569","8.05583"
"0","1.0","0.258304","-0.617691","0.141725","0.0910363","8.30153"
"2","1.0","0.385033","0.12934","0.431389","-1.14315","7.92626"
"0","0.0","0.0420488","-0.0738244","0.0174795","-0.0657739","7.35676"
"0","1.0","0.300315","-0.68319","0.116918","0.188157","8.06719"
"0","0.0","0.203599","0.0167754","-0.55269","0.184125","7.1233"
"3","0.0","-0.0383629","-0.0241991","-0.0880394","0.120478","7.21601"
"3","0.0","-0.0646952","-0.0215813","0.00618427","0.0731139","7.18133"
"1","0.0","-0.0593208","0.0315677","0.0210266","-0.0122073","7.04444"
"1","0.0","-0.0120103","0.0283248","0.0265238","-0.0361638","7.11985"
"2","0.0","0.103178","-0.506516","0.26839","0.166482","6.82013"
"2","0.0","-0.00121164","-0.0445354","0.0952364","-0.0293272","7.1193"
"1","0.0","-0.0700427","0.0740782","0.0374595","0.0221322","7.14685"
"0","0.0","-0.0393244","0.0321","0.0759221","0.0049794","7.17572"
"2","0.0","-0.0484779","0.0368166","0.0522893","0.0386152","7.14899"
"1","0.0","-0.581084","0.185496","0.293181","0.303823","6.918"
"3","0.0","-0.0420191","-0.0232964","0.0525704","0.0748109","7.12635"
"2","0.0","-0.0149606","-0.000876945","0.045545","0.0220089","7.14009"
"2","0.0","-0.00787632","0.00623858","0.0453495","0.0141986","7.12043"
"2","0.0","-0.00988845","0.00353014","0.0521636","0.0170561","7.11789"
"2","0.0","-0.00952099","-0.000312507","0.0562077","0.0186124","7.11844"
"2","0.0","-0.00886374","-0.00349191","0.0584184","0.0195917","7.12041"
"2","0.0","-0.0080834","-0.00580762","0.0593736","0.02016","7.12169"
"3","0.0","0.0035679","-0.018098","-0.004038","0.01389","7.14866"
"2","0.0","-0.0217828","0.00552848","0.0180137","0.0144336","7.18305"
"3","0.0","-0.00685066","-0.0283265","-0.0326215","0.0193278","7.18475"
"3","0.0","-0.0270395","-0.00664132","-0.0119782","0.0263118","7.21736"
"3","0.0","-0.023883","-0.0255099","0.00168432","0.0422899","7.19953"
"0","0.0","-0.0192147","-0.0249139","0.0050911","0.0510185","7.19731"
"3","0.0","-0.0195536","-0.0185195","0.0114614","0.0548077","7.19784"
"3","0.0","-0.0659969","-0.00494665","0.0563125","0.066753","7.15876"
"3","0.0","-0.570891","0.164841","0.239091","0.341041","6.93454"
