"ACTION","REWARD","A0","A1","A2","A3","V"
"1","1.0","-0.848737","0.491017","0.240331","0.237896","4.49489"
"0","0.0","0.0599864","-0.107806","-0.0862992","0.0100466","4.281"
"1","0.0","-0.093576","0.0281564","-0.00961727","0.0211405","5.05099"
"1","0.0","-0.0539632","0.0333542","0.00285357","-0.0242756","5.4951"
"1","0.0","-0.035475","0.0308218","0.00398956","-0.0255816","5.71916"
"0","0.0","-0.0205802","0.0208158","0.00118651","-0.0179862","5.83226"
"1","0.0","-0.00933538","0.0116163","-0.00392311","-0.00992075","5.88108"
"1","0.0","-0.00130756","0.004181","-0.00868644","-0.00350661","5.89883"
"2","0.0","0.00301103","-0.0670562","0.0626801","-0.024213","5.97818"
"2","0.0","0.00086831","-0.0949821","0.0556044","-0.0207597","6.03694"
"3","0.0","0.170087","0.0647944","-0.686107","0.196811","5.7467"
"3","0.0","0.00961504","-0.14584","0.0019916","-0.000541409","6.04063"
"0","0.0","0.0427374","-0.176116","0.0211846","-0.053642","6.13063"
"0","0.0","0.0557218","-0.135163","-0.0528971","-0.0388476","6.11552"
"0","0.0","0.0822256","-0.132961","-0.0582585","-0.0483617","6.09942"
"0","0.0","0.0924304","-0.123577","-0.0567589","-0.0456325","6.08766"
"0","0.0","0.0918735","-0.109678","-0.0546061","-0.0365855","6.06996"
"0","0.0","0.0874142","-0.0502638","-0.0687324","-0.044612","6.04751"
"0","0.0","0.274044","0.162898","-0.789721","0.114852","5.73231"
"3","0.0","0.0477687","-0.0508322","-0.114375","0.0371898","5.84619"
"0","0.0","0.0626681","-0.0626332","-0.067344","-0.000819981","5.91472"
"3","0.0","0.0117146","-0.0178258","-0.0198816","0.00566555","5.85271"
"1","0.0","-0.02024","0.0643671","0.00483381","-0.0745645","5.7715"
"1","0.0","-0.00577148","0.0495401","-0.0198349","-0.0528144","5.91812"
"1","0.0","-0.0212734","0.0599146","0.00586714","-0.0620576","5.96449"
"1","0.0","-0.0339336","0.0741371","0.0425676","-0.0886906","6.01882"
"1","0.0","-0.0410656","0.0835354","0.0772247","-0.117054","6.06027"
"1","1.0","-0.717113","0.475741","0.250091","0.141451","6.92606"
"2","0.0","-0.0772891","0.0580645","0.158155","-0.136078","6.22924"
"2","0.0","-0.0971633","0.0266163","0.173363","-0.0953337","6.22608"
"2","0.0","-0.052516","0.0240372","0.155015","-0.131515","6.17668"
"2","0.0","-0.0222883","0.0126147","0.135132","-0.134326","6.13266"
"2","0.0","0.000738168","-0.0033392","0.110889","-0.120488","6.09212"
"2","0.0","0.0168607","-0.0159076","0.0851804","-0.101268","6.05491"
"2","0.0","0.0270971","-0.0241032","0.0615292","-0.0817458","6.02207"
"0","0.0","0.0329759","-0.0287392","0.0413897","-0.0639569","5.99433"
"2","0.0","0.33745","-0.400231","0.423781","-0.378171","6.92625"
"0","1.0","0.284828","-0.705587","0.146848","0.0313833","6.89733"
"0","0.0","0.0884866","-0.175812","-0.0737901","0.0206465","6.05361"
"0","0.0","0.298402","-0.625248","-0.0842251","0.260574","6.86747"
"3","1.0","0.314235","-0.447788","-0.622238","0.538769","7.52903"
"0","1.0","0.313177","-0.653956","-0.0784335","0.122627","6.87635"
"2","0.0","0.0182691","-0.138334","-0.112706","0.0641707","6.04927"
"3","0.0","0.0303765","-0.131935","-0.111862","0.0365134","6.02184"
"0","0.0","0.0350763","-0.0787539","-0.106119","0.0103619","6.04055"
"3","0.0","-0.00913544","-0.0355121","-0.0377404","0.00554133","5.96559"
"3","0.0","-0.0443936","-0.00518917","-0.0166783","0.0330288","5.99531"
"3","0.0","-0.0772162","0.0253623","-0.00396667","0.0522194","6.00862"
"3","0.0","-0.106391","0.0554536","0.00667665","0.063706","6.01335"
"3","1.0","0.152164","0.176158","-0.821244","0.320203","6.84573"
