"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.053813","-0.0540629","0.0642338","-0.0761562","2.93182"
"0","0.0","0.0498625","-0.0253708","-0.00674091","-0.0661587","4.35011"
"2","0.0","0.412667","-0.339644","0.493121","-0.585172","7.03501"
"0","1.0","0.406116","-0.485177","-0.149815","0.063934","7.09526"
"2","0.0","0.0648065","-0.0989243","0.10566","-0.0970664","6.58248"
"2","0.0","0.163396","-0.629626","0.309412","0.177256","6.59876"
"2","0.0","-0.037389","-0.0657102","0.0811444","-0.000288507","6.79345"
"3","0.0","0.0690995","0.195897","-0.679709","0.250338","6.51419"
"2","0.0","-0.0830266","-0.000607128","0.0234216","0.0191564","6.72184"
"3","0.0","0.0276895","0.238606","-0.711863","0.264851","6.49205"
"1","0.0","-0.117967","0.0299533","0.0080077","0.0292927","6.70982"
"1","0.0","0.111814","0.245846","0.143855","-0.639896","6.53657"
"1","0.0","-0.073675","0.0573924","-0.0105171","-0.0217805","6.79252"
"1","0.0","-0.0423948","0.0418992","-0.0507402","0.0265622","6.90254"
"1","0.0","-0.0167065","0.0422137","-0.0278454","0.00421852","6.92131"
"1","0.0","-0.0078891","0.0401997","-0.00893439","-0.000956027","6.91599"
"1","1.0","-0.67898","0.443115","0.147491","0.223332","7.6648"
"3","0.0","-0.404084","0.370266","-0.381363","0.438774","7.63796"
"1","1.0","-0.732984","0.475263","0.0935184","0.203825","7.66715"
"1","0.0","-0.156441","0.0889795","0.0185278","-0.0223115","6.88585"
"2","0.0","-0.0765806","-0.0177722","0.0111783","0.00464136","6.84515"
"2","0.0","-0.0293247","-0.0681522","0.0137477","0.00332036","6.83632"
"2","0.0","-0.00377918","-0.105314","0.0210153","0.00246984","6.85916"
"2","0.0","0.0141272","-0.130919","0.0244105","8.0844e-05","6.88041"
"2","0.0","0.0273337","-0.149286","0.0252812","-0.00191691","6.89915"
"0","0.0","0.0870834","-0.15327","-0.0752033","-0.00414681","6.81885"
"0","0.0","0.08422","-0.0965934","-0.132768","-0.0216466","6.91192"
"0","0.0","0.293296","-0.557584","0.0634286","0.0685426","7.89686"
"0","0.0","0.0954637","-0.126571","-0.393425","0.147172","7.82875"
"3","0.0","-0.372201","0.104315","-0.0634894","0.240663","7.66425"
"3","1.0","-0.358055","0.347761","-0.606161","0.411515","8.36806"
"2","0.0","-0.338419","0.203875","0.322282","-0.306006","7.69536"
"1","1.0","-0.745264","0.421427","0.0923654","0.157593","7.66108"
"1","0.0","-0.159207","0.16305","-0.0726091","-0.057641","6.95984"
"1","0.0","-0.0564461","0.061691","-0.0699127","-0.0116492","6.91026"
"1","0.0","-0.0073665","0.0275534","-0.0491224","-0.00167031","6.87892"
"3","0.0","-0.00527053","-0.0794681","0.0130211","0.0400402","6.835"
"3","0.0","-0.00816944","-0.0828442","0.012034","0.0352637","6.82151"
"3","0.0","-0.00550066","-0.0974498","0.0170662","0.0261739","6.83005"
"2","0.0","0.00632399","-0.116973","0.020396","0.0156397","6.8479"
"3","0.0","0.0189727","-0.13593","0.0221963","0.00812711","6.87035"
"0","0.0","0.0302682","-0.151572","0.0225056","0.0030721","6.89178"
"0","0.0","0.0482157","-0.0729161","-0.0143334","-0.0322882","6.93755"
"0","0.0","0.0687307","-0.0842286","-0.00149987","-0.0306667","6.95302"
"0","0.0","0.076332","-0.0781181","0.00150335","-0.0245021","6.94419"
"0","0.0","0.0709047","-0.0630995","0.00353928","-0.0164251","6.92403"
"3","0.0","0.0618459","-0.04594","0.00549318","-0.0108422","6.89853"
"0","0.0","0.0524342","-0.0305827","0.00804313","-0.00732063","6.8738"
"2","0.0","-0.697928","0.227376","0.362088","0.289175","6.46292"
"1","0.0","-0.0559495","0.0647618","0.00850846","-0.00753005","6.65701"
