"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.222568","-0.0645925","0.234079","-0.523447","2.03187"
"2","1.0","0.210544","0.0922103","0.23152","-0.735225","4.39054"
"0","0.0","0.0188568","-0.1129","-0.0512419","-0.0113418","4.01083"
"0","0.0","0.0156179","-0.0265069","-0.0576496","-0.059268","4.39206"
"0","0.0","0.017471","-0.060325","-0.0233923","-0.0473242","4.49316"
"2","0.0","-0.526502","0.155103","0.218918","0.199689","4.27917"
"0","0.0","0.00344482","-0.0192851","-0.00444161","-0.0457925","4.53018"
"3","-1.0","0.19486","0.106636","0.146569","-0.550583","4.39431"
"3","0.0","-0.0277043","-0.0241515","-0.022738","0.0280774","4.5895"
"1","0.0","-0.0186292","0.000764861","-0.0178644","0.00301472","4.57468"
"1","0.0","-0.0227893","0.00582975","-0.00826489","0.009714","4.56995"
"1","0.0","-0.03017","0.011861","0.000717391","0.0141397","4.56818"
"1","0.0","-0.0363793","0.0180826","0.00630443","0.0168919","4.5636"
"2","0.0","-0.0271134","-0.0196245","0.0366237","0.00420482","4.57883"
"2","0.0","-0.0158405","-0.0323953","0.0248461","0.00130633","4.62758"
"2","0.0","-0.00336921","-0.0545821","0.0227101","-0.00963142","4.67069"
"2","0.0","0.0134919","-0.0795782","0.0212487","-0.0240953","4.69451"
"0","0.0","0.317051","0.138988","0.161501","-0.66188","5.74391"
"2","1.0","0.139446","-0.0597236","0.427107","-0.653432","5.6028"
"2","0.0","0.025166","-0.0774284","0.0316683","-0.113023","4.81939"
"0","0.0","0.0124809","0.00460366","-0.0726114","-0.0614359","4.76559"
"0","0.0","0.00617063","-0.00661329","-0.0947752","-0.0137105","4.71668"
"0","0.0","0.29899","-0.721381","-0.0643201","0.26233","5.53972"
"3","1.0","0.022565","-0.0194942","-0.54271","0.220506","5.60703"
"0","0.0","0.13122","0.107687","0.0302701","-0.489126","4.59115"
"0","0.0","0.398067","-0.350745","0.305535","-0.47255","5.5767"
"2","1.0","0.0537343","0.00564679","0.383127","-0.618517","5.51381"
"1","0.0","-0.0564733","0.00262584","-0.0284093","-0.054189","4.76628"
"1","0.0","-0.0515465","0.0712424","-0.110729","-0.0093323","4.74438"
"1","0.0","-0.0505523","0.0483486","-0.111419","0.0311111","4.70495"
"3","0.0","-0.0485438","0.0371203","-0.118773","0.0553848","4.67559"
"3","0.0","-0.10454","0.0257413","-0.0021685","0.0455135","4.68345"
"3","0.0","-0.644317","0.235981","0.226393","0.290683","4.40039"
"3","0.0","-0.0759652","0.0466415","-0.036814","0.0558054","4.58657"
"1","0.0","-0.0837239","0.036046","-0.00968218","0.0616066","4.59701"
"3","0.0","-0.0799042","0.0379942","-0.00079751","0.050503","4.59359"
"1","0.0","-0.0749599","0.0426428","0.00181876","0.0433745","4.58389"
"1","0.0","-0.0721488","0.0453952","0.00596055","0.0386651","4.57966"
"2","0.0","-0.0544309","0.00240761","0.0368436","0.0198013","4.5927"
"2","0.0","-0.0367167","-0.0149376","0.0256596","0.0124363","4.63924"
"2","0.0","-0.0191644","-0.0409872","0.0240214","-0.00191643","4.68016"
"2","0.0","0.00162549","-0.0691617","0.0228295","-0.018821","4.70202"
"2","0.0","0.0212954","-0.0950525","0.0203298","-0.0332939","4.71901"
"0","0.0","0.0820012","-0.106983","-0.0779808","-0.0144685","4.62938"
"0","0.0","0.089362","-0.0655402","-0.147632","-0.00471366","4.68489"
"0","0.0","0.079036","-0.0695537","-0.142295","0.00167716","4.68508"
"0","0.0","0.0667787","-0.06484","-0.147679","0.0142471","4.67013"
"0","0.0","0.0515126","-0.0539372","-0.158169","0.0311013","4.66385"
"3","0.0","0.0363783","-0.0416256","-0.168451","0.0475894","4.66002"
"0","0.0","0.440137","-0.482436","-0.622733","0.367391","5.35134"
