"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.136873","-0.345302","0.236906","-0.212236","2.24523"
"1","1.0","-0.113492","0.0324777","-0.23665","-0.00766494","2.36935"
"1","0.0","-0.0773631","0.0525536","-0.141962","-0.0381415","1.48698"
"1","0.0","-0.0682099","0.0120625","-0.0720235","-0.0201109","1.35586"
"1","0.0","-0.0442361","0.0129073","-0.0473133","-0.0276649","1.31119"
"1","0.0","-0.460266","0.483103","-0.49079","0.397057","2.03528"
"0","0.0","0.189347","0.132407","-0.759747","0.185135","2.21956"
"3","0.0","-0.478769","0.412065","-0.517056","0.440169","2.14091"
"3","0.0","-0.601794","0.156727","0.081935","0.199247","2.29713"
"2","0.0","-0.596033","0.354574","0.377514","-0.212353","2.19568"
"1","1.0","-0.614702","0.191574","0.125116","0.141681","2.35961"
"3","0.0","-0.076067","-0.0336596","-0.0591476","0.0240078","1.52713"
"2","0.0","-0.0277209","-0.0938744","0.0525143","-0.0342007","1.30182"
"2","0.0","-0.0224921","-0.0791134","0.019387","-0.0107448","1.35937"
"2","0.0","0.00678016","-0.0965926","0.0188919","-0.0209137","1.34621"
"0","0.0","0.0322913","-0.112243","0.0151132","-0.0300491","1.33057"
"1","0.0","0.0878171","-0.0721783","-0.0368769","-0.0653161","1.29659"
"0","0.0","0.0605153","-0.11616","0.00977223","-0.0310277","1.28428"
"0","0.0","0.102195","-0.0711592","-0.0411326","-0.0574404","1.25737"
"0","0.0","0.345406","0.0908658","-0.762462","0.108324","0.879729"
"0","0.0","0.089673","-0.251128","0.0481283","-0.0114946","1.13011"
"0","0.0","0.482687","-0.579703","0.465207","-0.496218","1.88406"
"3","0.0","0.301131","0.0584335","0.30225","-0.789608","2.14017"
"0","0.0","0.414722","-0.686361","-0.368567","0.33373","2.0463"
"3","1.0","0.165959","0.0440026","-0.765365","0.207323","2.23397"
"3","0.0","-0.0539595","-0.119842","-0.0931903","0.0468139","1.51155"
"0","0.0","0.0033594","-0.09097","-0.0568737","-0.0448686","1.24698"
"0","0.0","0.0228722","-0.0459773","-0.0224146","-0.0967881","1.19334"
"1","0.0","0.0296771","0.0390668","-0.0160064","-0.130907","1.17793"
"2","0.0","0.0310372","0.0235139","0.0507363","-0.144388","1.18384"
"2","0.0","-0.0126936","0.0694403","0.0661335","-0.117773","1.28339"
"1","0.0","-0.00854936","0.0753321","0.0676543","-0.102571","1.27543"
"1","0.0","-0.00630114","0.0778307","0.0669812","-0.0875391","1.25948"
"1","0.0","-0.00620566","0.0785585","0.0646483","-0.0731335","1.24298"
"1","0.0","-0.00689523","0.0781907","0.0612243","-0.0603724","1.22798"
"1","0.0","-0.00779488","0.0771968","0.0573747","-0.0495425","1.21496"
"1","0.0","-0.00865405","0.0759133","0.0535629","-0.0406069","1.20399"
"1","0.0","-0.0093663","0.0745659","0.0500573","-0.0333876","1.19493"
"2","0.0","-0.00473316","0.0121934","0.0501915","0.0160271","1.17973"
"2","0.0","0.00304171","-0.0201508","0.0494024","0.0163822","1.19757"
"2","0.0","0.0187079","-0.0511417","0.0416082","0.00895337","1.20946"
"0","0.0","0.0371273","-0.0793532","0.0317108","-0.00103296","1.2187"
"0","0.0","0.0655459","-0.0214197","0.0251935","-0.102319","1.19035"
"0","0.0","0.336032","0.162213","0.16673","-0.751415","0.925873"
"0","0.0","0.0841898","-0.0259436","0.0628583","-0.14669","1.11132"
"0","0.0","0.474345","-0.671998","-0.409904","0.328794","1.96871"
"0","0.0","0.206605","0.0865243","-0.791432","0.180388","2.18948"
"3","0.0","-0.434533","0.356615","-0.522631","0.408389","2.10714"
"3","0.0","-0.566588","0.123022","0.0800531","0.169486","2.26871"
"1","0.0","-0.48049","0.442537","0.369312","-0.463498","2.1357"
