"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0386635","-0.0564763","0.0370951","-0.0019676","2.35176"
"1","0.0","-0.0169539","0.0544823","0.00653877","-0.0210394","3.33977"
"1","0.0","-0.000593631","0.0647862","0.0194093","-0.0304463","4.09873"
"2","0.0","-0.325761","0.282104","0.421534","-0.265174","5.67094"
"1","1.0","-0.799058","0.418932","0.316883","0.101741","5.87658"
"2","0.0","0.157211","-0.460948","0.180928","0.0663402","4.81584"
"2","0.0","0.258039","-0.286357","0.378213","-0.371469","5.80829"
"2","0.0","0.206452","-0.563023","0.232147","-0.0326893","5.93782"
"0","0.0","0.335458","-0.765312","0.208858","0.12808","6.17477"
"3","1.0","-0.05491","-0.0922132","0.14319","0.0217912","6.50828"
"3","0.0","-0.0626123","-0.0309854","-0.0231759","0.0815417","5.66519"
"2","0.0","-0.014218","-0.0039706","0.089174","-0.121868","5.43917"
"2","0.0","-0.00973189","-0.00634189","0.081516","-0.118838","5.36979"
"2","1.0","0.135671","0.139912","0.304853","-0.702708","6.03139"
"1","0.0","-0.0215128","0.0532904","-0.0116477","-0.117065","5.26086"
"1","0.0","0.0027319","0.0452214","-0.03668","-0.0970738","5.24971"
"1","0.0","0.00038789","0.0257347","-0.0519792","-0.0575545","5.22807"
"1","0.0","0.005503","0.0125941","-0.0747532","-0.0256133","5.20723"
"3","0.0","-0.000707528","-0.0579082","-0.0333414","0.00707355","5.20207"
"2","0.0","-0.0109636","-0.0639963","0.0211084","-0.0261902","5.30869"
"3","0.0","-0.0027736","-0.0733239","-0.0555005","0.0201645","5.2575"
"2","0.0","0.00959761","-0.079247","0.00777721","-0.0407656","5.34989"
"0","0.0","0.0223406","-0.0969041","-0.0535158","-0.00303626","5.29731"
"0","0.0","0.0568104","-0.0422298","-0.134433","-0.0161231","5.28354"
"0","0.0","0.0639031","-0.0503563","-0.114062","-0.0250924","5.27661"
"0","0.0","0.0635612","-0.0545303","-0.114385","-0.0136881","5.26129"
"0","0.0","0.0579683","-0.0502687","-0.122048","0.00205742","5.24641"
"0","0.0","0.0490481","-0.0416708","-0.12895","0.0167388","5.23445"
"3","0.0","0.0390214","-0.0314159","-0.133728","0.0290914","5.22471"
"3","0.0","0.0140003","-0.0300088","-0.0695205","0.0173363","5.30175"
"3","1.0","0.19077","0.0503597","-0.783536","0.342092","6.06965"
"3","0.0","-0.00630532","0.0205368","-0.0937982","0.0220468","5.39124"
"1","0.0","-0.0115035","0.0153019","-0.0253865","-0.0125055","5.31909"
"1","1.0","-0.710538","0.368589","0.193915","0.197977","6.03847"
"1","0.0","-0.0818582","0.129061","-0.0595541","-0.0526717","5.2776"
"2","0.0","0.201806","-0.577683","0.220392","0.124786","4.90633"
"2","0.0","-0.0247296","0.0145161","0.0743613","-0.0914086","5.16402"
"1","0.0","-0.0497565","0.0734665","0.0316114","-0.0676495","5.17942"
"1","0.0","-0.484443","0.41912","-0.253662","0.36185","6.07139"
"3","1.0","0.0630458","0.202437","-0.709904","0.246637","6.07719"
"2","1.0","0.129816","0.204724","0.237896","-0.664039","5.85534"
"1","0.0","-0.0580882","0.0718106","0.0398473","-0.102526","5.27543"
"2","0.0","-0.0563382","0.0161087","0.113328","-0.12077","5.28392"
"2","0.0","-0.045951","-0.0127138","0.0904583","-0.0943206","5.31488"
"2","0.0","-0.0141139","-0.0398987","-0.00397218","-0.0398369","5.25106"
"0","0.0","0.0220356","-0.064034","-0.0338628","-0.0379856","5.25105"
"2","0.0","0.045802","-0.0245184","-0.099625","-0.0438508","5.2626"
"0","0.0","0.0567919","-0.0391873","-0.0905704","-0.0441885","5.25657"
"0","0.0","0.0577961","-0.0473208","-0.097145","-0.0270534","5.24656"
"0","0.0","0.0534729","-0.0456829","-0.10974","-0.00735751","5.23497"
