"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.0","0.160615","-0.101746","-0.719788","0.539066","5.8919"
"0","1.0","0.18712","-0.286952","-0.00269882","-0.276042","7.41506"
"0","0.0","0.143693","-0.0934746","-0.0953707","-0.166457","6.77487"
"2","0.0","0.367171","-0.566069","0.468034","-0.399441","8.03372"
"0","1.0","0.39564","-0.84375","0.190066","0.0116799","8.26502"
"0","0.0","0.148676","-0.139202","-0.051259","-0.0973046","7.50123"
"2","0.0","0.393605","-0.513736","0.383314","-0.366486","8.14666"
"0","1.0","0.404256","-0.833801","0.203841","0.00191777","8.31879"
"3","0.0","0.147017","-0.13161","-0.0366023","-0.10538","7.50738"
"0","0.0","0.0956648","-0.114086","-0.0567412","-0.0203356","7.46221"
"2","0.0","0.0485067","-0.113642","0.0492483","-0.042149","7.34271"
"1","0.0","-0.606485","0.193144","0.294553","0.177043","7.07993"
"0","0.0","0.0385628","-0.0725952","-0.0496437","-0.00358882","7.34675"
"2","0.0","-0.66031","0.246395","0.275034","0.194616","7.08841"
"1","0.0","-0.0172841","0.0033568","-0.0462346","-0.0342033","7.27398"
"0","0.0","0.0205306","-0.0102446","-0.0708447","-0.00110786","7.34651"
"1","0.0","-0.011986","0.0276905","-0.0241374","-0.0374547","7.33046"
"0","0.0","0.0313577","-0.0161713","-0.0301168","-0.00861642","7.38374"
"1","0.0","-0.0072858","0.0164781","0.00927978","-0.0439612","7.36207"
"0","0.0","0.0378647","-0.0253725","-0.00767798","-0.0190004","7.39786"
"2","0.0","-0.00158095","0.0087735","0.0241653","-0.0531546","7.36754"
"0","0.0","0.0423643","-0.0314206","0.00212601","-0.0262541","7.39997"
"0","1.0","0.432315","-0.814014","0.21284","0.0477465","8.3283"
"3","0.0","0.0317975","-0.07835","0.0120008","-0.022369","7.548"
"3","0.0","-0.0530287","-0.0552469","0.00693413","0.0497429","7.47412"
"2","0.0","0.0931274","-0.419554","0.158324","0.122084","7.30435"
"3","0.0","-0.115433","0.00465403","0.00583995","0.0433583","7.45273"
"2","0.0","0.0307253","-0.344716","0.157121","0.115406","7.32511"
"1","0.0","-0.167774","0.063454","0.0152835","0.0386683","7.49457"
"1","0.0","0.0946598","0.315119","0.132143","-0.693098","7.23178"
"1","0.0","-0.125168","0.13914","0.0220705","-0.0530008","7.45107"
"1","1.0","-0.679354","0.42046","0.206367","0.188852","8.38259"
"2","1.0","0.125023","0.114433","0.382076","-0.781852","8.35018"
"2","0.0","-0.063497","0.0370603","0.0433946","-0.103558","7.58068"
"1","0.0","-0.0563729","0.0304967","0.00360274","-0.0366202","7.51528"
"1","0.0","-0.0242585","0.0294315","0.0191924","-0.0610084","7.50411"
"2","0.0","-0.00350107","0.0125004","0.0354381","-0.0648427","7.47599"
"0","0.0","0.0277773","-0.0396335","-0.00277584","-0.0513053","7.48803"
"0","0.0","0.0308293","-0.0493359","-0.037315","-0.0352661","7.53116"
"0","0.0","0.0278684","-0.0665072","-0.0616643","-0.0149694","7.56927"
"1","0.0","0.028187","-0.0797517","-0.0851587","0.00193752","7.5971"
"0","0.0","0.0276982","-0.0882863","-0.105835","0.0179473","7.62102"
"3","0.0","0.0269248","-0.092999","-0.122593","0.0312482","7.63995"
"2","0.0","0.00668121","-0.0582476","-0.0980448","0.0362689","7.63042"
"3","0.0","0.0272655","-0.0970264","-0.112013","0.0441842","7.61855"
"3","0.0","0.0113078","-0.0481718","-0.092958","0.0373769","7.6087"
"3","0.0","0.00759232","-0.0502958","-0.0637213","0.0378557","7.57715"
"3","0.0","0.013693","-0.0409655","-0.0467804","0.0258236","7.5438"
"3","0.0","0.0148116","-0.032303","-0.0298149","0.0158672","7.52008"
"0","0.0","0.0162251","-0.0258664","-0.0141808","0.0045304","7.49895"
