"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0422345","-0.051387","0.0358099","-0.00375473","1.94018"
"3","0.0","-0.015721","-0.0202035","0.0283019","0.0388734","2.62152"
"3","0.0","0.0163882","-0.010818","0.00858664","0.0161917","3.14585"
"3","0.0","0.00919001","-0.00574458","0.00465241","0.0192403","3.47675"
"3","0.0","0.0034391","-0.00452112","0.000690858","0.0195678","3.65859"
"2","0.0","0.224259","0.23949","0.265499","-0.7768","3.5602"
"2","0.0","-0.0303524","-0.0627861","0.0644285","0.0101601","3.81199"
"3","0.0","-0.0183581","0.000469384","-0.0199311","0.0113935","3.83895"
"3","0.0","-0.0217278","0.00593042","-0.0301993","0.0219041","3.87116"
"1","0.0","0.201425","0.24672","0.238125","-0.765874","3.67377"
"2","0.0","0.00990393","-0.093569","0.0204855","0.00525659","3.86075"
"2","0.0","0.0165687","-0.073979","0.00161256","-0.00322967","3.94176"
"0","0.0","0.0217573","-0.0901268","-0.00255217","-0.0034334","4.02648"
"1","0.0","0.000790723","-0.0703108","-0.0276985","0.0154789","4.05383"
"0","0.0","0.054949","-0.129568","0.00480755","-0.0347435","4.03479"
"0","0.0","0.0358384","-0.108865","-0.0186229","-0.0101875","4.05076"
"0","0.0","0.442633","-0.546587","-0.451647","0.266152","4.75297"
"3","1.0","0.0863857","-0.0547153","-0.568671","0.236425","4.94117"
"3","0.0","-0.0458312","-0.0813698","-0.124574","0.0401381","4.12392"
"0","0.0","0.00778369","-0.0565559","-0.104656","-0.0322604","4.04233"
"3","0.0","-0.00396183","-0.0467845","-0.0788385","-0.014995","4.02247"
"1","0.0","-0.488075","0.247269","0.125852","0.100284","3.73346"
"1","0.0","0.0489892","0.0562159","-0.0858412","-0.120262","3.99364"
"3","0.0","0.193977","-0.59114","0.254165","0.0474254","3.72539"
"2","0.0","0.202759","-0.60153","0.277589","0.0364428","3.64004"
"1","0.0","-0.0533349","0.0712812","0.027031","-0.0689594","3.92103"
"2","0.0","0.1487","0.295317","0.312756","-0.820093","3.77398"
"2","0.0","-0.0766014","-0.021886","0.132235","-0.0560434","3.95886"
"2","0.0","-0.0461853","0.0217967","0.0509276","-0.0510366","3.9508"
"2","0.0","-0.0379452","0.0173137","0.0362405","-0.0366289","3.96064"
"2","0.0","-0.0313552","0.00977005","0.0281734","-0.0275866","3.94886"
"2","0.0","-0.0259612","0.00468161","0.019945","-0.0207539","3.93502"
"2","0.0","0.442935","-0.513646","0.456431","-0.516164","4.71709"
"2","0.0","0.186583","-0.719021","0.244291","0.0386203","4.75627"
"0","1.0","0.182542","-0.708053","0.121909","0.132591","4.62952"
"3","0.0","-0.12622","-0.00894741","-0.166769","0.103272","4.10476"
"2","0.0","-0.0919215","0.0439827","-0.154594","0.0428762","4.14556"
"3","0.0","-0.0658892","0.0118283","-0.155192","0.0513333","4.09089"
"3","0.0","-0.0718338","0.0143254","-0.114984","0.0479774","4.0765"
"3","0.0","-0.0670345","0.0060562","-0.095499","0.0524387","4.03114"
"0","0.0","0.384912","-0.461953","-0.507672","0.317121","4.73039"
"3","1.0","0.0175622","0.0321929","-0.603544","0.283382","4.91846"
"3","0.0","-0.124565","0.00259906","-0.150712","0.0925889","4.10042"
"1","0.0","-0.057579","0.0159924","-0.126232","0.0117882","4.02428"
"1","0.0","-0.054521","0.0204711","-0.111211","0.0185182","4.00875"
"3","0.0","-0.0516726","0.0189025","-0.0933175","0.0248383","3.98551"
"1","0.0","-0.565328","0.536906","-0.457438","0.411036","4.73804"
"3","1.0","0.0916305","0.0528831","-0.623432","0.194127","4.76851"
"3","0.0","-0.0335032","-0.0626678","-0.12955","0.0559549","3.98938"
"3","0.0","-0.440831","0.157046","0.131793","0.107296","3.71581"
