"ACTION","REWARD","A0","A1","A2","A3","V"
"0","1.0","0.537082","-0.887725","0.0164497","0.197742","3.25261"
"3","0.0","-0.0233508","0.0291369","-0.0430471","0.0205022","3.13288"
"2","0.0","0.0231457","-0.0153101","0.0302183","-0.0460951","3.62238"
"1","0.0","0.0160681","-0.0173713","0.0337588","-0.0373787","3.89027"
"2","0.0","0.014429","-0.0190682","0.0306269","-0.0278522","4.05375"
"2","0.0","0.0103597","-0.0193113","0.0277011","-0.0180502","4.15222"
"2","0.0","0.00743168","-0.019652","0.0249757","-0.0104708","4.20673"
"2","0.0","0.00538699","-0.0197634","0.0227296","-0.00486078","4.23569"
"2","0.0","0.00381859","-0.0195678","0.0209682","-0.000670413","4.25081"
"2","0.0","0.00263492","-0.0192077","0.019605","0.00249418","4.25851"
"0","0.0","0.0370842","-0.000115685","-0.0511721","-0.0134284","4.24386"
"0","0.0","0.0320925","0.000297733","-0.0688615","-0.00280265","4.28295"
"1","0.0","0.0250498","-0.00476135","-0.0848251","0.0103007","4.31633"
"3","0.0","0.0217323","-0.0116277","-0.10247","0.0234909","4.33501"
"3","0.0","-0.016003","-0.0349375","-0.0513345","0.0542706","4.36773"
"3","0.0","-0.0145761","-0.0391452","-0.049054","0.0574237","4.34178"
"3","0.0","-0.0100092","-0.0365049","-0.0460118","0.0554938","4.31763"
"3","0.0","-0.00851223","-0.0309847","-0.0382489","0.0509992","4.30542"
"3","0.0","-0.00710269","-0.0264471","-0.0290414","0.0453174","4.29688"
"3","0.0","-0.00559973","-0.0230693","-0.0199674","0.0394232","4.29018"
"3","0.0","-0.00427905","-0.0206062","-0.0117997","0.03395","4.28505"
"1","0.0","0.0377164","0.0222726","0.0102655","-0.0768545","4.27361"
"2","0.0","0.0319912","0.032709","0.0428879","-0.102407","4.30784"
"2","0.0","-0.0109634","0.0073617","0.0580658","-0.0285185","4.34462"
"2","0.0","-0.00568549","0.00831542","0.0622048","-0.0363067","4.33534"
"2","0.0","-0.00219279","0.00184208","0.0651395","-0.0359316","4.33019"
"2","0.0","-0.000233474","-0.00392007","0.0631552","-0.0323459","4.32378"
"2","0.0","0.00105876","-0.00847161","0.0577925","-0.0269627","4.31628"
"2","0.0","0.00179349","-0.0117436","0.0510784","-0.0209654","4.30868"
"2","0.0","0.00216939","-0.0140108","0.0443144","-0.015109","4.3015"
"0","0.0","0.0375636","0.00306836","-0.0317254","-0.0279029","4.27613"
"0","0.0","0.0332769","0.00214451","-0.0540254","-0.0144756","4.30767"
"0","0.0","0.0265322","-0.00379654","-0.0736778","0.00110905","4.33532"
"3","0.0","-0.0279822","-0.0239159","-0.0873606","0.0794045","4.26032"
"3","0.0","-0.0524159","0.0309331","-0.131895","0.107045","4.27595"
"3","0.0","-0.0659133","0.0435122","-0.116982","0.111593","4.26967"
"3","0.0","-0.0789074","0.0612332","-0.102557","0.109693","4.26504"
"3","0.0","-0.0913749","0.0814175","-0.0882629","0.104015","4.26153"
"1","0.0","-0.102261","0.0997571","-0.0734399","0.0964455","4.25975"
"1","0.0","-0.0950851","0.0861621","0.0148783","0.0287387","4.34123"
"1","0.0","-0.0827743","0.0743319","0.0144057","0.0314037","4.33091"
"1","0.0","-0.0716512","0.0669128","0.0209182","0.0234131","4.32661"
"1","0.0","-0.0597805","0.0540243","0.0287866","0.0155091","4.31883"
"1","0.0","-0.0479875","0.0401898","0.0336032","0.00953352","4.30923"
"2","0.0","-0.0377815","0.0278486","0.0353404","0.00586129","4.30058"
"2","0.0","-0.0293118","0.0174839","0.0348547","0.00405993","4.29337"
"1","0.0","-0.355558","0.444303","0.430173","-0.472647","5.11268"
"2","1.0","0.0702641","0.0835018","0.372953","-0.663545","5.16968"
"2","1.0","0.104956","0.0523639","0.359604","-0.663348","5.03478"
"2","0.0","-0.0737063","-0.0190691","0.0755234","-0.089156","4.41679"
