"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.018175","-0.0107158","0.0247551","0.000865933","1.63609"
"2","0.0","0.41403","-0.44546","0.493122","-0.502805","3.0911"
"0","1.0","0.33968","-0.750996","0.143948","0.143001","3.67598"
"1","0.0","-0.022654","0.0221953","-0.026781","0.0250037","3.01437"
"2","0.0","0.00131283","-0.00918548","0.0605129","-0.0425207","3.03906"
"2","0.0","-0.00579114","-0.000108682","0.0371381","-0.028096","3.03523"
"0","0.0","0.00866295","-0.0148621","-0.0139018","-0.0288311","3.02608"
"1","0.0","-0.0067415","-0.000624604","-0.0395309","-0.035604","3.05705"
"1","0.0","-0.0200018","0.00289729","-0.0625059","-0.0302859","3.08686"
"3","0.0","-0.653534","0.296351","-0.0369483","0.333864","3.9357"
"1","1.0","-0.917225","0.498957","0.00842754","0.238517","3.87801"
"0","0.0","-0.13895","0.077091","-0.12094","-0.0322224","3.06057"
"1","0.0","-0.100956","0.080613","-0.102503","-0.0114959","3.04326"
"1","0.0","-0.0858104","0.0585632","-0.0581462","-0.00485887","3.03209"
"1","0.0","0.0703345","0.119208","0.0990416","-0.387812","2.87082"
"2","0.0","0.0663438","0.108312","0.137344","-0.410473","2.87391"
"3","0.0","-0.050162","-0.033068","-0.0368673","0.0123397","2.9498"
"2","0.0","0.0972478","0.0808803","0.102046","-0.402793","2.87206"
"3","0.0","-0.0320454","-0.059758","-0.0453939","0.00335017","2.99581"
"0","0.0","0.12035","0.0479852","0.0922118","-0.411339","2.90368"
"2","0.0","-0.0209129","-0.0336758","-0.0100364","-0.0563967","3.09786"
"2","0.0","0.0164517","-0.051362","-0.0701432","-0.0503806","3.11082"
"0","0.0","0.0125416","-0.0422911","-0.0836037","-0.0564679","3.14944"
"0","0.0","0.00625128","-0.0402816","-0.0962474","-0.0501969","3.16981"
"0","0.0","-0.00148976","-0.0377374","-0.110974","-0.0371471","3.18272"
"0","0.0","-0.0109098","-0.033245","-0.125164","-0.0214256","3.19245"
"3","0.0","-0.0210161","-0.0272056","-0.137546","-0.00569429","3.20027"
"3","0.0","-0.0410397","-0.000526843","-0.11537","0.0130415","3.20094"
"3","0.0","-0.0389834","0.00269997","-0.105577","0.0331762","3.17173"
"3","0.0","-0.0386883","0.0164044","-0.091679","0.0365608","3.14348"
"1","0.0","-0.0388463","0.0306767","-0.072594","0.0294259","3.11712"
"1","0.0","-0.0381834","0.0423906","-0.0526262","0.0172818","3.09283"
"1","0.0","-0.0365366","0.0507669","-0.0341438","0.00349257","3.07111"
"1","0.0","-0.0341647","0.0560153","-0.0183186","-0.00989699","3.05231"
"1","1.0","-0.842776","0.504802","0.142998","0.186004","3.8281"
"2","0.0","-0.0999593","0.00163631","0.0277094","-0.0459936","3.03608"
"0","0.0","0.244159","0.0352463","0.11872","-0.495934","3.68319"
"2","1.0","0.145061","-0.0621028","0.311333","-0.560843","3.77322"
"2","0.0","0.122433","-0.603305","0.160849","0.148247","2.98892"
"1","0.0","-0.00583446","0.0185581","-0.0503129","-0.0724666","3.02977"
"2","0.0","0.134847","0.0540253","0.150381","-0.456884","2.89117"
"0","0.0","-0.00374553","-0.0788288","-0.0156637","-0.0247918","2.96518"
"0","0.0","0.009998","-0.0437675","-0.0637902","-0.046806","3.04305"
"0","0.0","-0.00299138","-0.0346054","-0.0748242","-0.0504825","3.117"
"0","0.0","-0.00493741","-0.0366358","-0.0925953","-0.0431543","3.14519"
"0","0.0","-0.0103306","-0.0346939","-0.110179","-0.0301386","3.16614"
"3","0.0","-0.018332","-0.0302468","-0.125537","-0.0148077","3.18188"
"0","0.0","-0.0372795","-0.00449161","-0.105865","0.00458405","3.18802"
"3","0.0","-0.0348907","-0.00156817","-0.0985251","0.0261221","3.16258"
"0","0.0","-0.0347688","0.0122796","-0.0866808","0.0310856","3.13703"
