"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0219779","-0.0132068","0.0313254","-0.00830998","1.50681"
"2","1.0","0.146946","0.0873731","0.375545","-0.672678","3.00491"
"0","0.0","0.0264209","-0.0191867","0.00147695","-0.0278328","2.30111"
"1","0.0","-0.0589654","0.0724283","0.0246613","-0.0087769","2.41891"
"1","0.0","-0.0388031","0.0452865","0.022147","-0.013098","2.56018"
"1","0.0","-0.473579","0.489623","-0.4117","0.399216","3.47557"
"3","1.0","0.0349939","0.168733","-0.834752","0.371687","3.5618"
"3","0.0","-0.0544905","0.031714","-0.133656","0.0541235","2.7621"
"3","0.0","-0.0514086","0.0288139","-0.0806493","0.0305341","2.72152"
"1","0.0","-0.0175967","0.00809882","-0.0600939","0.00686172","2.683"
"1","0.0","0.125983","0.187479","0.153146","-0.554257","2.50203"
"2","0.0","0.134718","0.157167","0.265711","-0.642362","2.45664"
"2","0.0","0.00643977","-0.0634899","0.0434664","-0.0470659","2.64479"
"0","0.0","-0.00664056","-0.0248435","-0.000652879","-0.0150871","2.66082"
"1","0.0","-0.0212115","-0.00504914","-0.015742","0.00806934","2.67195"
"1","0.0","-0.0264789","0.00658238","-0.0200975","0.0170816","2.66934"
"1","0.0","-0.476985","0.478447","-0.438668","0.419927","3.55316"
"3","1.0","0.0322227","0.163735","-0.855052","0.385654","3.60638"
"2","0.0","0.330599","-0.568529","0.343046","-0.342637","3.39627"
"0","1.0","0.272962","-0.564579","0.0141778","-0.0194713","3.62722"
"0","0.0","0.0270086","-0.0446022","-0.0671975","-0.0645222","2.75504"
"1","0.0","-0.00883267","-0.0161303","-0.0311891","-0.0426212","2.72203"
"1","0.0","0.00350922","-0.0218421","-0.0175976","-0.0386264","2.66812"
"0","0.0","0.0121357","-0.0231186","-0.00770625","-0.0352569","2.64219"
"2","0.0","0.0124218","-0.0179069","0.000267299","-0.0314775","2.63309"
"2","0.0","0.00963813","-0.0112239","0.00606009","-0.0277794","2.6305"
"2","0.0","0.00586449","-0.0045653","0.00986225","-0.024495","2.63012"
"2","0.0","0.400547","-0.609942","0.483898","-0.424892","3.40394"
"0","1.0","0.301114","-0.64774","0.110245","-0.0115306","3.66071"
"0","0.0","0.0410471","-0.0240052","-0.0585131","-0.117236","2.72891"
"1","0.0","0.00072108","-0.0145974","-0.0449154","-0.0915138","2.73387"
"0","0.0","-0.00349775","-0.0352532","-0.0584955","-0.0666251","2.74321"
"0","0.0","-0.00388575","-0.0544127","-0.0782052","-0.0401013","2.76761"
"0","0.0","0.365825","-0.717022","-0.208397","0.252179","3.71879"
"3","1.0","-0.025375","-0.0611821","-0.491653","0.273658","3.84143"
"3","0.0","-0.00576362","-0.0787857","-0.203168","0.0805773","2.87939"
"3","0.0","-0.0386733","-0.0383732","-0.175144","0.0996119","2.81683"
"0","0.0","-0.036354","-0.0287867","-0.146043","0.095673","2.76427"
"2","0.0","0.376574","-0.668793","0.00547992","0.0681054","3.61904"
"0","0.0","0.439125","-0.425649","-0.644005","0.32","3.4226"
"3","1.0","0.133169","0.132764","-0.875888","0.259736","3.51935"
"3","0.0","-0.0694846","-0.00731816","-0.143871","0.0727834","2.73661"
"3","1.0","0.163396","0.101066","-0.889967","0.296618","3.47093"
"3","0.0","-0.0844831","0.037969","-0.135731","0.0680352","2.73005"
"3","0.0","-0.116057","0.0649328","-0.0819481","0.0748826","2.74266"
"1","0.0","-0.111667","0.0768723","-0.0473264","0.0610272","2.72271"
"1","0.0","-0.0643451","0.0493889","-0.0379569","0.0367714","2.76092"
"1","0.0","-0.0512853","0.0470943","-0.0268498","0.0281888","2.73481"
"3","0.0","0.20045","-0.786704","0.251787","0.270051","2.45754"
"1","0.0","-0.0516612","0.129164","-0.060378","-0.0388768","2.57103"
