"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0300211","-0.0328433","0.0560719","-0.0519662","2.88891"
"2","0.0","0.000699383","-0.0171418","0.0410041","-0.0300487","4.16481"
"2","0.0","-0.00535079","-0.00152959","0.0897608","-0.0461365","5.25899"
"2","0.0","-0.0223942","0.00728408","0.0913345","-0.0184071","5.93408"
"2","0.0","-0.025805","0.0138074","0.067378","0.00600551","6.25206"
"1","0.0","0.0783793","0.123076","-0.268695","0.0460616","6.28463"
"3","0.0","-0.0117632","0.0260016","-0.00938244","0.0383825","6.43083"
"3","0.0","-0.0266426","0.0109513","0.0135209","0.0494968","6.45387"
"2","0.0","-0.0223404","-0.0422547","0.0147073","0.0722671","6.48334"
"3","0.0","-0.0331212","0.0260331","-0.00719326","0.0449617","6.511"
"3","0.0","-0.0267702","-0.0338433","0.00332286","0.0702034","6.52105"
"3","0.0","0.209896","-0.579332","0.164397","0.232524","6.35914"
"3","0.0","-0.0215967","-0.0508309","0.0115572","0.067502","6.56972"
"1","0.0","-0.0612885","0.0826745","-0.0127117","0.0026308","6.59176"
"1","0.0","-0.0574643","0.0836414","0.0119473","-0.0129875","6.6059"
"1","0.0","-0.055313","0.0803384","0.043606","-0.0301384","6.62508"
"1","0.0","-0.0519587","0.077254","0.0693144","-0.0462926","6.64712"
"2","0.0","-0.0473311","0.0735157","0.0890353","-0.0603153","6.66286"
"2","0.0","-0.0357684","0.0303853","0.0967215","-0.0244873","6.67047"
"2","0.0","-0.0224616","0.0143386","0.0928265","-0.020236","6.64802"
"2","0.0","-0.0128771","0.00186589","0.0797212","-0.00880867","6.62249"
"2","0.0","-0.00809231","-0.00580445","0.0649421","0.00397201","6.60081"
"2","0.0","-0.0062796","-0.00941268","0.0506865","0.0158024","6.58494"
"2","0.0","-0.397649","0.299041","0.518297","-0.319833","7.30352"
"2","1.0","0.121239","0.0427988","0.643361","-0.933237","8.52167"
"0","1.0","0.169904","-0.531305","-0.127946","0.117904","8.29627"
"0","1.0","0.174637","-0.504872","-0.0933221","0.102626","7.68639"
"3","0.0","-0.0466728","-0.00500158","-0.168841","0.0120409","6.83536"
"3","0.0","-0.0788273","0.0413088","-0.146368","0.0671175","6.91107"
"0","0.0","-0.0562295","0.00415573","-0.121811","0.103566","6.81737"
"3","0.0","-0.0493148","-0.00598967","-0.0977736","0.116836","6.75249"
"3","0.0","-0.0496306","-0.00215841","-0.0765953","0.116509","6.70715"
"3","0.0","-0.0495366","0.00410701","-0.0592877","0.110039","6.67126"
"0","0.0","0.138641","0.130628","0.147303","-0.478154","6.37464"
"3","0.0","-0.0560455","-0.0540554","0.00411966","0.0938557","6.54229"
"3","0.0","0.185795","-0.570647","0.125553","0.266844","6.40178"
"3","0.0","-0.51943","0.488494","-0.436333","0.50921","7.42169"
"1","1.0","-0.677144","0.370409","0.0180442","0.325623","7.49807"
"1","0.0","-0.200925","0.163791","-0.00442098","-0.00561058","6.75674"
"1","0.0","-0.139277","0.116708","0.0460254","-0.0452411","6.72361"
"1","0.0","-0.106683","0.10221","0.0624856","-0.0551884","6.73849"
"1","0.0","-0.0857808","0.0922671","0.0796228","-0.0633768","6.74131"
"2","0.0","-0.0714649","0.0845024","0.0955369","-0.0713489","6.73532"
"2","1.0","0.201972","0.187834","0.383948","-0.823114","7.34219"
"3","1.0","0.176967","0.0683327","-0.729075","0.359046","7.36804"
"3","0.0","-0.0357945","0.00401977","-0.00735636","0.0195825","6.65088"
"2","0.0","-0.0383026","0.0387119","0.0648428","-0.0697883","6.61971"
"2","0.0","-0.018211","-0.0106229","0.0543347","-0.011068","6.66588"
"2","0.0","0.324285","-0.334368","0.383285","-0.370894","7.33971"
"0","1.0","0.421365","-0.851611","0.181882","0.0398599","7.28464"
