"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0652124","-0.0466069","-0.0589512","0.00924182","1.93612"
"0","0.0","0.0548004","-0.0437507","-0.112184","0.0465887","2.66604"
"0","0.0","0.0388986","-0.0502819","-0.118369","0.0493222","3.17988"
"0","0.0","0.0282391","-0.0574075","-0.14782","0.0595282","3.49886"
"0","0.0","0.0245925","-0.0649588","-0.180026","0.0672498","3.68304"
"2","0.0","0.0218003","-0.0701323","-0.20844","0.073673","3.79012"
"3","0.0","0.0184874","-0.0726097","-0.232456","0.0797696","3.85323"
"3","0.0","-0.00889056","-0.0747798","-0.185953","0.0892257","3.84791"
"3","0.0","-0.00882428","-0.0703468","-0.188105","0.101989","3.80898"
"0","0.0","-0.00533271","-0.0625157","-0.181106","0.102524","3.77489"
"3","0.0","-0.00292533","-0.0542835","-0.166935","0.0968387","3.74862"
"3","0.0","-0.000116924","-0.0480881","-0.14999","0.0879306","3.72675"
"3","0.0","0.00315037","-0.0442892","-0.132712","0.077761","3.70824"
"1","0.0","-0.472947","0.551883","-0.530198","0.372072","4.39453"
"3","1.0","0.106577","0.119833","-0.851582","0.324834","4.46743"
"3","0.0","-0.010986","-0.0477877","-0.165945","0.0712098","3.81317"
"1","0.0","0.00453444","0.00271704","-0.129817","-0.0227213","3.69673"
"3","0.0","0.00148645","0.0232748","-0.111629","-0.0385006","3.69519"
"1","0.0","0.00159546","0.0400669","-0.0836933","-0.0562546","3.7124"
"1","0.0","-0.0278121","0.051305","-0.026854","-0.0645775","3.71895"
"1","1.0","-0.614842","0.441206","0.163724","0.0333957","4.31859"
"1","0.0","-0.110251","0.0754282","0.0421027","-0.0587962","3.74635"
"2","0.0","0.000291743","0.0238696","0.0418008","-0.116632","3.72059"
"2","1.0","0.0341319","0.163079","0.403838","-0.693628","4.45337"
"2","0.0","-0.349312","0.305677","0.386797","-0.427577","4.2954"
"1","1.0","-0.614937","0.335054","0.215248","-0.0426049","4.36279"
"2","0.0","-0.091192","-0.0100945","0.0219798","-0.0745698","3.73916"
"2","0.0","-0.0314658","-0.0819046","0.0245923","-0.0480701","3.72852"
"2","0.0","7.10016e-05","-0.11298","-0.00545282","-0.0237721","3.74489"
"0","0.0","0.0321337","-0.139442","-0.0267326","-0.0130408","3.75017"
"0","1.0","0.37435","-0.736382","0.0561654","0.0663956","4.40411"
"0","1.0","0.371274","-0.74062","0.0441967","0.067763","4.40977"
"0","1.0","0.363745","-0.745706","0.0574512","0.058126","4.35199"
"0","0.0","0.0642135","-0.202097","-0.0276587","-0.0236969","3.80698"
"0","0.0","0.0248853","-0.14524","-0.035694","-0.0201543","3.6966"
"0","0.0","0.0325524","-0.129016","-0.0704456","-0.00360577","3.67277"
"0","0.0","0.0362052","-0.113717","-0.0908022","0.0109709","3.67164"
"3","0.0","-0.0109797","-0.0570096","-0.0725155","0.0228068","3.6449"
"3","0.0","-0.0345305","-0.0337088","-0.0584268","0.0322156","3.66976"
"3","0.0","-0.0589309","-0.00236078","-0.0567536","0.0421304","3.69416"
"3","0.0","-0.0830267","0.0304811","-0.0569584","0.0498271","3.71767"
"1","0.0","-0.104354","0.0601108","-0.0562543","0.0548802","3.73655"
"3","0.0","-0.076161","0.0424188","-0.0781272","0.0562417","3.78014"
"1","0.0","-0.0702327","0.0535728","-0.0894593","0.0529266","3.76762"
"1","0.0","-0.0598428","0.048505","-0.0833054","0.0447827","3.74818"
"1","0.0","-0.0464556","0.0352095","-0.0733837","0.036258","3.72473"
"0","0.0","0.114446","-0.489609","0.124744","0.191499","3.55714"
"1","0.0","-0.0223341","0.0421102","-0.0706136","0.00485404","3.70851"
"3","0.0","0.124344","-0.492381","0.12679","0.18637","3.52778"
"1","0.0","-0.0119304","0.0954814","-0.0797511","-0.0517357","3.64705"
