"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.0","0.00718069","-0.0173931","0.00862915","0.0222407","0.458154"
"3","0.0","0.0145771","-0.00889345","0.0105808","0.0260907","0.549782"
"3","0.0","0.0155714","-0.00732387","0.0178148","0.0332224","0.583146"
"0","0.0","0.560211","-0.674722","-0.562097","0.489149","1.4022"
"0","0.0","0.312472","0.168943","-0.858581","0.158048","1.71367"
"0","0.0","0.280912","0.109283","-0.833613","0.176548","1.65532"
"0","0.0","0.268132","0.0994418","-0.863982","0.179999","1.65638"
"0","0.0","0.259171","0.0885706","-0.884043","0.176742","1.66149"
"0","0.0","0.253945","0.0797233","-0.899905","0.170997","1.67025"
"0","0.0","0.250827","0.0732042","-0.911704","0.16439","1.67878"
"0","0.0","0.248909","0.06865","-0.920242","0.15811","1.68605"
"0","0.0","0.247657","0.0656482","-0.926281","0.152666","1.69186"
"0","0.0","0.246771","0.0637927","-0.930471","0.148207","1.69632"
"0","0.0","0.246093","0.0627432","-0.933322","0.144691","1.69968"
"0","0.0","0.24554","0.0622348","-0.93522","0.141998","1.70216"
"0","0.0","0.245072","0.0620718","-0.936452","0.139979","1.70398"
"0","0.0","0.244669","0.062116","-0.937224","0.138494","1.70529"
"0","0.0","0.244322","0.0622733","-0.937683","0.137419","1.70624"
"0","0.0","0.244027","0.0624822","-0.937934","0.136652","1.70693"
"0","0.0","0.243779","0.0627046","-0.938047","0.136113","1.70742"
"0","0.0","0.243575","0.0629182","-0.938074","0.13574","1.70778"
"0","0.0","0.243411","0.0631113","-0.938048","0.135486","1.70804"
"0","0.0","0.243282","0.0632792","-0.937993","0.135315","1.70824"
"0","0.0","0.243183","0.0634211","-0.937922","0.135203","1.70838"
"0","0.0","0.243109","0.0635384","-0.937847","0.135131","1.70849"
"0","0.0","0.243057","0.0636339","-0.937772","0.135085","1.70858"
"0","0.0","0.243021","0.0637107","-0.937701","0.135058","1.70865"
"0","0.0","0.242999","0.0637718","-0.937637","0.135043","1.7087"
"0","0.0","0.242987","0.06382","-0.937579","0.135035","1.70874"
"0","0.0","0.242982","0.063858","-0.937529","0.135032","1.70878"
"0","0.0","0.242982","0.0638877","-0.937485","0.135031","1.70881"
"0","0.0","0.242986","0.063911","-0.937448","0.135032","1.70883"
"0","0.0","0.242993","0.0639292","-0.937415","0.135034","1.70885"
"0","0.0","0.243","0.0639435","-0.937388","0.135036","1.70887"
"0","0.0","0.243008","0.0639548","-0.937366","0.135039","1.70888"
"0","0.0","0.243017","0.0639638","-0.937347","0.135041","1.70889"
"0","0.0","0.243025","0.063971","-0.93733","0.135043","1.7089"
"0","0.0","0.243032","0.0639768","-0.937317","0.135045","1.7089"
"0","0.0","0.243039","0.0639815","-0.937307","0.135047","1.70891"
"0","0.0","0.243045","0.0639854","-0.937297","0.135048","1.70891"
"0","0.0","0.243051","0.0639886","-0.937289","0.13505","1.70892"
"0","0.0","0.243056","0.0639914","-0.937284","0.135051","1.70892"
"0","0.0","0.24306","0.0639937","-0.937278","0.135053","1.70892"
"0","0.0","0.243064","0.0639957","-0.937273","0.135054","1.70893"
"0","0.0","0.243067","0.0639974","-0.93727","0.135055","1.70893"
"0","0.0","0.24307","0.0639989","-0.937267","0.135056","1.70893"
"0","0.0","0.243072","0.0640001","-0.937264","0.135057","1.70893"
"0","0.0","0.243074","0.0640012","-0.937262","0.135057","1.70893"
"0","0.0","0.243076","0.0640022","-0.93726","0.135058","1.70893"
"2","0.0","0.243077","0.0640031","-0.937259","0.135059","1.70893"
