"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0492782","-0.0971166","0.0536013","0.00399958","2.49925"
"1","0.0","0.0129029","0.0119359","0.0172385","-0.0387804","3.60721"
"2","0.0","0.00163685","0.00987764","0.0232187","0.00293517","4.48948"
"2","0.0","-0.00780991","0.00766817","0.0325403","0.0156455","5.03722"
"1","0.0","-0.000169505","0.00718744","0.0249909","0.0178112","5.31359"
"2","0.0","0.0042051","0.00294405","0.0518056","-0.0233098","5.44104"
"3","0.0","-0.00210582","-0.0220636","-0.0184344","0.0443248","5.42758"
"0","0.0","0.0182307","-0.0157598","0.0193708","-0.0215463","5.56027"
"2","0.0","0.00509665","-0.0125198","-0.00914154","0.0207564","5.61092"
"3","0.0","-0.000428006","-0.0452774","-0.0346985","0.0548661","5.5333"
"3","0.0","0.0186872","-0.0290142","-0.0291757","0.0305138","5.64866"
"3","0.0","0.00368957","-0.027313","-0.0150974","0.0343258","5.67601"
"1","0.0","0.00746575","-0.0232474","-0.0161266","0.0351325","5.66797"
"1","1.0","-0.69137","0.358435","0.140475","0.270857","6.42369"
"3","0.0","0.0243646","0.119879","-0.437259","0.148267","5.52418"
"3","0.0","-0.0751882","0.000534512","-0.00331182","0.0411822","5.65673"
"1","0.0","-0.0544474","0.0162462","0.00579356","0.00370136","5.68697"
"1","0.0","-0.0327653","0.0119938","0.0115493","-0.00269001","5.67662"
"2","0.0","-0.0207014","0.00468538","0.0204846","-0.00188946","5.67838"
"2","0.0","-0.0110505","-0.000618546","0.0250876","-0.00050112","5.67402"
"1","0.0","0.0277068","0.0398348","-0.024079","-0.0245389","5.64397"
"3","0.0","-0.391812","0.353951","-0.26945","0.391199","6.5159"
"1","1.0","-0.769009","0.390905","0.172075","0.273514","6.58637"
"3","0.0","-0.152416","0.0046061","0.00149072","0.0875636","5.7526"
"3","0.0","-0.121722","-0.0402355","0.0337897","0.0635092","5.7954"
"2","0.0","-0.0897656","-0.0640781","0.0607575","0.0129193","5.8418"
"2","0.0","-0.0563664","-0.0930305","0.0714951","-0.0158675","5.88284"
"2","0.0","-0.0284089","-0.121424","0.0750629","-0.0315679","5.92188"
"2","0.0","-0.00429141","-0.145694","0.0734821","-0.0409484","5.95065"
"2","0.0","0.0155957","-0.165518","0.0697266","-0.0464093","5.97104"
"2","0.0","0.0315473","-0.181228","0.0652266","-0.0493846","5.98524"
"0","0.0","0.021703","-0.18762","0.000549919","0.00034685","5.84653"
"0","0.0","0.0850808","-0.17703","-0.05531","-0.0366045","5.82661"
"0","0.0","0.34109","-0.787765","0.0768199","0.180976","6.87224"
"3","1.0","-0.0196997","-0.11045","-0.295158","0.186778","6.94436"
"1","0.0","0.0780599","0.120168","0.0631655","-0.480584","5.81484"
"0","0.0","0.02086","-0.0786469","-0.0538763","-0.0169685","5.87015"
"1","0.0","0.0943582","0.140049","0.110621","-0.48971","5.64925"
"0","0.0","0.026482","-0.0702436","-0.0247459","-0.0018117","5.76127"
"1","0.0","0.0933842","0.16323","0.135984","-0.489951","5.5944"
"0","0.0","0.0194399","-0.047398","-0.0042771","0.00200188","5.71995"
"1","0.0","0.0869807","0.183442","0.153024","-0.490537","5.56302"
"0","0.0","0.0139944","-0.0329495","0.00890582","0.00339494","5.68994"
"1","0.0","0.0835096","0.194107","0.163613","-0.491632","5.53921"
"2","0.0","0.0114321","-0.0262185","0.0165789","0.00390342","5.66871"
"3","0.0","0.0194477","-0.0671711","-0.0355022","0.0537978","5.62096"
"3","0.0","0.0151428","-0.0302479","-0.0135667","0.0303989","5.67259"
"3","0.0","-0.649028","0.242614","0.279791","0.310108","5.42724"
"3","0.0","0.0384834","-0.0397407","-0.0644677","0.0748334","5.683"
"3","0.0","0.00431747","-0.0599145","-0.0197799","0.0818362","5.69434"
