"ACTION","REWARD","A0","A1","A2","A3","V"
"1","1.0","-1.0526","0.626999","0.318868","0.246942","4.78645"
"0","0.0","0.102196","-0.106127","-0.0296739","-0.112994","4.43024"
"1","0.0","-0.063433","0.0203445","-0.0219493","0.0121056","5.08778"
"1","0.0","-0.0457936","0.018326","0.00510561","-0.00370737","5.47888"
"2","0.0","-0.0601737","-0.0246","0.0357775","0.0202465","5.71807"
"3","0.0","-0.0875432","-0.0176011","-0.0654639","0.0709693","5.68697"
"3","0.0","-0.0208458","-0.0448013","-0.0551897","0.0168916","5.85663"
"3","0.0","-0.0127262","-0.0779038","-0.0305255","0.00401872","5.9613"
"3","0.0","0.00461063","-0.104953","-0.0325697","-0.00138526","6.0226"
"0","0.0","0.0204549","-0.127571","-0.0364763","-0.00611926","6.06858"
"0","0.0","0.0620557","-0.106554","-0.0696301","-0.0312951","6.07319"
"0","0.0","0.0741162","-0.103084","-0.0691612","-0.026791","6.04946"
"0","0.0","0.0754706","-0.0924357","-0.0638965","-0.0180464","6.02363"
"0","0.0","0.0667135","-0.0751591","-0.0566842","-0.00848268","5.99572"
"0","0.0","0.0540607","-0.0559865","-0.0494705","-2.94309e-05","5.9655"
"0","1.0","0.428046","-0.719563","0.0169065","0.0905104","6.80524"
"2","0.0","-0.137625","-0.047713","0.335564","-0.297688","7.41267"
"0","1.0","0.336978","-0.331789","-0.405439","-0.043087","7.53488"
"1","0.0","-0.18346","0.388872","-0.31769","-0.0996204","6.58786"
"1","0.0","-0.443528","0.506766","-0.448498","0.358738","6.72474"
"3","1.0","-0.0509379","0.144942","-0.590706","0.291316","6.78002"
"1","0.0","-0.124003","0.10475","-0.106999","0.034389","6.036"
"1","0.0","-0.106515","0.0676867","-0.0611336","0.0421391","6.02085"
"1","0.0","-0.0796572","0.0400707","-0.0330802","0.0319683","5.99723"
"1","0.0","-0.0616279","0.0307704","-0.0161755","0.021101","5.9745"
"1","0.0","-0.0505362","0.0275035","-0.00545885","0.0147177","5.95361"
"1","0.0","-0.0425001","0.0261514","0.000125909","0.0117664","5.93259"
"2","0.0","-0.06169","-0.0199678","0.0338648","0.0297733","5.94876"
"2","0.0","-0.0480067","-0.0439882","0.0245939","0.0187348","5.98414"
"2","0.0","-0.0302332","-0.070231","0.0123739","0.0062314","6.01925"
"2","0.0","0.124959","0.112165","0.142204","-0.432637","7.02045"
"0","1.0","0.174509","-0.395002","-0.0161784","-0.0584808","6.91701"
"0","0.0","0.118447","-0.116724","-0.117436","-0.0777821","5.98497"
"0","0.0","0.0800154","-0.114458","-0.112848","-0.023196","6.04862"
"0","0.0","0.344892","-0.6326","-0.0730004","0.174497","6.84138"
"3","1.0","0.0081701","-0.0970854","-0.34903","0.186562","6.94906"
"0","0.0","0.0295055","-0.0462104","-0.15583","-0.00631496","6.09181"
"3","0.0","0.0133881","-0.0442955","-0.131178","0.0342595","6.05748"
"3","0.0","0.0132785","-0.0422014","-0.10762","0.0421232","6.00123"
"3","0.0","0.00739771","-0.0292797","-0.0849178","0.04136","5.96603"
"3","0.0","-0.000724214","-0.0148994","-0.0649007","0.0389023","5.93992"
"1","0.0","-0.396886","0.430376","-0.440372","0.404151","6.73739"
"3","1.0","0.00276507","0.108965","-0.592762","0.285422","6.7632"
"3","0.0","-0.0799711","0.0692202","-0.0967139","0.01086","5.98733"
"3","0.0","0.117666","-0.526087","0.163517","0.2118","5.81585"
"3","0.0","-0.0717379","-0.0120622","-0.00264179","0.0493171","5.86786"
"1","0.0","-0.0953252","0.0652153","0.0623996","-0.0425572","5.79475"
"1","0.0","-0.620756","0.506991","0.118392","0.113986","6.78633"
"2","1.0","0.0415119","-0.17329","0.43856","-0.314375","6.84775"
"1","0.0","-0.809285","0.366672","0.368034","0.210655","5.90637"
