"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0412125","-0.0663105","0.0629995","-0.00999417","1.98448"
"2","0.0","-0.0150358","-0.00245506","0.0377764","0.029701","2.69405"
"2","0.0","0.014528","-0.00987816","0.0570925","0.00573637","3.26982"
"1","0.0","-0.252384","0.405193","0.327125","-0.4293","4.6121"
"2","1.0","0.0168718","0.204761","0.343704","-0.629423","4.85572"
"3","0.0","-0.0689985","-0.0209628","0.144326","-0.0627185","4.18583"
"2","0.0","-0.00768503","-0.0328717","0.0829183","-0.0482082","4.19223"
"2","0.0","-0.0115342","-0.0407797","0.067417","-0.0169198","4.14212"
"2","0.0","0.0101795","-0.0489875","0.0411287","-0.00896015","4.13223"
"3","0.0","0.129373","-0.487158","0.151912","0.18028","3.83535"
"3","0.0","0.00486506","-0.0363993","-0.033338","0.0606977","4.09562"
"3","0.0","-0.034202","-0.0165589","0.00578525","0.0575456","4.07347"
"3","0.0","-0.0269736","-0.0209039","0.0201106","0.0452932","4.04833"
"3","0.0","-0.0260731","-0.0200457","0.0273665","0.0415107","4.04011"
"3","0.0","-0.0287074","-0.0164174","0.0295965","0.0427116","4.03733"
"3","0.0","-0.0318719","-0.0120692","0.0293733","0.0456195","4.03509"
"2","0.0","-0.0343761","-0.0175675","0.0543242","0.0405709","4.03975"
"2","0.0","-0.0384333","-0.00195215","0.0297893","0.0517738","4.0309"
"3","0.0","-0.0396956","0.00168134","0.0278525","0.0530709","4.02864"
"3","0.0","-0.0414884","0.00306613","0.0281507","0.0547908","4.02554"
"2","0.0","-0.0421638","-0.00546754","0.0539375","0.0478706","4.02993"
"3","0.0","-0.0445599","0.0075669","0.030011","0.0572953","4.02152"
"2","0.0","-0.0438709","-0.000688061","0.0542973","0.0488905","4.02707"
"3","0.0","-0.0459476","0.0109484","0.030901","0.0578855","4.01847"
"2","0.0","-0.0447558","0.0015931","0.0552949","0.0490914","4.02404"
"3","0.0","-0.0464912","0.0124977","0.0318295","0.0578555","4.01576"
"2","0.0","-0.0450714","0.00263582","0.0560944","0.0489467","4.02174"
"1","0.0","-0.0466568","0.0131981","0.0324681","0.0576757","4.01385"
"3","0.0","-0.0456498","0.012809","0.0307862","0.0569588","4.01324"
"3","0.0","-0.0456998","0.0111732","0.0309529","0.0572577","4.01224"
"1","0.0","0.00102448","0.0689541","-0.00390819","-0.0139208","3.99605"
"2","0.0","-0.0276558","0.015231","0.0986297","-0.000651376","3.91166"
"2","0.0","-0.0153205","-0.0308803","0.0882972","0.0296168","3.99251"
"2","0.0","-0.0146878","-0.0257431","0.0686415","0.0234275","4.06075"
"2","0.0","-0.00290368","-0.039084","0.0605975","0.011049","4.10321"
"0","0.0","0.0127329","-0.0591229","0.0558939","-0.00146116","4.13189"
"2","0.0","0.00747342","-0.0551602","0.0497806","-0.000484982","4.14213"
"2","0.0","0.0133079","-0.0622129","0.0506818","-0.00792843","4.11922"
"2","0.0","0.0169409","-0.0651039","0.0465215","-0.00546803","4.09726"
"0","0.0","0.191992","0.0914797","-0.557904","0.13825","3.8791"
"0","0.0","0.0544259","-0.0821341","0.0164995","-0.00638563","4.12942"
"0","1.0","0.3516","-0.669482","0.0506656","0.166936","4.8514"
"3","0.0","-0.00777092","-0.0945366","-0.0227064","0.114276","4.16111"
"2","0.0","-0.000205963","-0.0659203","0.0282221","0.0326356","4.14957"
"0","0.0","-0.013145","-0.0542311","0.0344782","0.0315249","4.08304"
"0","0.0","0.418278","-0.481822","-0.519953","0.379783","4.83547"
"3","1.0","0.128997","0.0677334","-0.791741","0.363231","4.98711"
"3","0.0","-0.0492024","-0.0182324","-0.108557","0.0954372","4.18126"
"3","0.0","-0.0118446","-0.072304","-0.0059423","0.028872","4.10543"
"3","1.0","0.206758","-0.0276673","-0.75478","0.34292","4.95575"
