"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","8.23691e-05","-0.00602902","0.0223786","0.008455","0.776637"
"0","0.0","0.018722","0.0458999","-0.0443825","-0.0313725","0.920674"
"0","0.0","0.0316471","0.0389754","-0.0784295","-0.0299319","1.03505"
"3","0.0","0.0329488","0.0266684","-0.108936","-0.010946","1.11718"
"3","0.0","0.00428544","-0.0116115","-0.0706219","0.0506711","1.17637"
"3","0.0","-0.343548","0.334512","-0.521872","0.496028","1.90016"
"1","1.0","-0.739117","0.404016","0.0622988","0.260651","2.19664"
"3","0.0","-0.122024","0.0755123","-0.0744038","0.0695282","1.38136"
"3","1.0","0.226953","0.0723377","-0.829039","0.252533","1.99793"
"1","0.0","-0.035299","0.0120476","-0.0889501","-0.031409","1.26958"
"1","0.0","0.273149","0.255609","0.160016","-0.8798","0.952761"
"3","0.0","-0.38914","0.347992","-0.473097","0.386898","1.78287"
"1","1.0","-1.36228","0.686599","0.295283","0.407975","1.9495"
"1","0.0","-0.123725","0.0566862","-0.016176","-0.00855386","1.36118"
"1","0.0","-0.0616814","0.0241564","-0.0273077","0.00242757","1.24966"
"2","0.0","0.00494848","-0.0623635","0.0196958","-0.0160849","1.20723"
"2","0.0","0.0292394","-0.0896781","0.0317242","-0.0276812","1.20104"
"2","0.0","0.0527385","-0.111956","0.0383669","-0.0438738","1.19622"
"0","0.0","0.190789","0.109436","-0.563456","0.0904601","0.89622"
"0","0.0","0.0510689","-0.114235","-0.0122299","-0.0340168","1.11968"
"0","0.0","0.0281887","-0.0586435","-0.0194067","-0.0287816","1.14293"
"0","0.0","0.0284994","-0.0391219","-0.0144074","-0.0260408","1.14596"
"0","0.0","0.0256424","-0.0227252","-0.00962365","-0.0199347","1.14252"
"0","0.0","0.0212658","-0.00927788","-0.00490609","-0.0135282","1.13713"
"0","0.0","0.0166693","0.00157356","-0.000656861","-0.00798282","1.13114"
"0","1.0","0.279923","-0.629462","0.100664","0.104218","1.87129"
"1","0.0","-0.0472424","0.0485802","-0.0480527","0.0285442","1.19849"
"3","0.0","-0.0254169","-0.00147015","0.0010449","0.020788","1.19778"
"3","0.0","-0.0211608","0.00804413","0.0017221","0.0182023","1.17278"
"3","0.0","-0.0172674","0.0155368","0.00456357","0.0149268","1.15522"
"1","0.0","-0.0144582","0.0216616","0.00757898","0.0124742","1.14137"
"1","0.0","-0.0123104","0.0264885","0.010322","0.0105472","1.13072"
"0","0.0","0.283925","-0.681525","0.163352","0.177839","0.839542"
"1","0.0","0.0123044","0.0240741","-0.0325452","0.00518602","1.095"
"0","0.0","0.2868","-0.683053","0.153736","0.17867","0.815098"
"1","0.0","0.00881014","0.0209423","-0.0411393","0.0176668","1.08519"
"0","0.0","0.281648","-0.685212","0.145088","0.193948","0.812155"
"3","0.0","0.0039569","0.0172762","-0.0497983","0.0338785","1.08545"
"3","0.0","-0.351003","0.369555","-0.482641","0.467659","1.83065"
"1","1.0","-0.812868","0.476037","0.22856","0.180693","2.08296"
"1","0.0","-0.0866561","0.117275","-0.0146941","-0.0167323","1.31137"
"1","0.0","-0.0308417","0.0773251","-0.0118954","-0.0293441","1.22651"
"1","0.0","-0.00616981","0.0660264","0.00686763","-0.0507205","1.19009"
"1","0.0","0.0097111","0.065789","0.0252734","-0.0713675","1.16855"
"1","0.0","0.0198609","0.0702491","0.0417652","-0.0883762","1.15324"
"2","0.0","0.0310842","-0.00429819","0.10828","-0.0741594","1.09035"
"2","0.0","0.0505968","-0.0199376","0.0989727","-0.0808607","1.15612"
"3","0.0","0.0641396","-0.0520979","0.101271","-0.0846598","1.16286"
"2","0.0","0.0793437","-0.0819717","0.0967306","-0.0897672","1.16801"
"0","0.0","0.0939941","-0.107575","0.0895241","-0.0953342","1.17069"
