"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0145309","-0.123357","0.163889","-0.0131376","2.68046"
"2","0.0","0.00103374","-0.0526305","0.090705","-0.0718757","4.10595"
"2","0.0","-0.026198","-0.0590152","0.112658","-0.0721314","5.13483"
"2","0.0","-0.013694","-0.0874163","0.083905","-0.0619049","5.7546"
"2","0.0","0.00587315","-0.113189","0.0569606","-0.0582646","6.07187"
"0","0.0","0.0247293","-0.138235","0.0391712","-0.0574821","6.23447"
"0","0.0","0.0384664","-0.12191","0.0019058","-0.0412432","6.31229"
"2","0.0","0.238063","-0.315922","0.383879","-0.388075","7.10758"
"0","1.0","0.420809","-0.848503","0.142608","0.0624317","7.06715"
"0","1.0","0.397838","-0.868596","0.159939","0.108249","6.9683"
"2","0.0","0.00272567","-0.193657","0.077447","0.00384179","6.3388"
"0","0.0","0.0218249","-0.117433","-0.0129822","0.0165687","6.2778"
"0","0.0","0.0333779","-0.0986021","-0.0294186","0.0269194","6.26937"
"0","0.0","0.0287399","-0.0758397","-0.0293946","0.0315211","6.26667"
"0","0.0","0.0178518","-0.0520685","-0.0260717","0.0344152","6.25651"
"2","0.0","-0.0428942","-0.00713595","0.0462608","0.0280241","6.18793"
"3","0.0","-0.0818489","-0.0349617","-0.00493277","0.123426","6.08128"
"3","0.0","-0.119043","0.026517","0.0312362","0.0847037","6.18426"
"3","0.0","-0.147354","0.0518422","0.0340849","0.0889771","6.21471"
"3","0.0","-0.148977","0.0568839","0.0207617","0.079406","6.22879"
"3","0.0","-0.0376572","-0.311744","0.113912","0.269731","6.15895"
"3","0.0","-0.204057","0.0735975","0.0313972","0.130555","6.26922"
"3","1.0","0.0450963","0.30426","-0.843167","0.340825","7.12127"
"1","0.0","-0.264699","0.140938","0.0449022","0.102986","6.37892"
"1","0.0","-0.175651","0.0854395","0.0280854","0.051344","6.37598"
"1","1.0","-0.744253","0.533162","0.17564","0.0672619","7.13739"
"2","0.0","-0.411081","0.296059","0.486994","-0.434837","7.03391"
"1","1.0","-0.712263","0.462274","0.147422","0.0156029","7.12078"
"1","0.0","-0.167204","0.0570641","0.0203518","-0.0534806","6.4497"
"1","0.0","-0.124763","0.0546909","0.0126548","-0.0658028","6.3326"
"1","1.0","-0.626847","0.62562","0.310739","-0.371754","6.90693"
"2","0.0","-0.108225","0.00662909","0.0915744","-0.103262","6.31811"
"2","0.0","-0.0932867","0.0381124","0.0294958","-0.058715","6.28183"
"1","0.0","-0.0731782","0.0474977","0.0169689","-0.0454657","6.26007"
"2","0.0","-0.0533697","-0.00571607","0.0494995","-0.0473786","6.25094"
"1","0.0","0.00966164","0.21119","0.204887","-0.421819","7.14501"
"2","0.0","0.0414588","0.126163","0.238229","-0.428492","7.19476"
"0","1.0","0.189882","-0.240929","0.00500275","-0.127575","7.21527"
"2","0.0","0.008244","-0.143737","0.118439","-0.0708274","6.4095"
"2","0.0","0.0541281","-0.159063","0.0660593","-0.0630818","6.34482"
"0","0.0","0.0954749","-0.144973","-0.0450556","-0.0628374","6.19872"
"0","0.0","0.0820387","-0.117035","-0.100709","-0.0386797","6.20168"
"0","0.0","0.0621264","-0.09803","-0.148554","-0.00593967","6.19614"
"0","0.0","0.0401788","-0.0821321","-0.187296","0.026773","6.18412"
"3","0.0","0.0178485","-0.0666409","-0.218054","0.0555416","6.17674"
"3","0.0","0.35801","-0.450372","-0.490962","0.425545","7.03565"
"3","0.0","0.306634","-0.808923","0.0458434","0.228423","7.02478"
"3","0.0","-0.121106","0.0290089","0.0179057","0.0311831","7.38698"
"1","1.0","-0.666388","0.376804","0.0628807","0.182808","7.14738"
"1","1.0","-0.670145","0.367383","0.161503","0.0778973","7.06299"
