"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0557057","-0.0836337","0.0386052","-0.0110294","2.54636"
"1","0.0","-0.0481519","0.107048","0.0543984","-0.0785998","3.68193"
"1","0.0","-0.00255184","0.0472009","0.0101913","-0.0205507","4.71619"
"1","0.0","-0.0122373","0.0724088","-5.77192e-05","-0.0246166","5.25929"
"1","0.0","-0.0134237","0.0952608","-0.0114689","-0.0274808","5.53512"
"1","0.0","-0.0181323","0.10435","-0.0122724","-0.0241398","5.67249"
"1","0.0","-0.358394","0.438468","0.240452","-0.22903","6.7522"
"2","1.0","0.146627","0.167828","0.340462","-0.784513","6.78207"
"1","0.0","-0.107685","0.139008","0.0105137","-0.0969997","6.0425"
"1","0.0","-0.0350162","0.08172","-0.00129512","-0.0812846","5.98861"
"2","0.0","-0.0287711","0.0343638","0.0427399","-0.0868119","5.96821"
"2","0.0","-0.0212005","0.00507637","0.040064","-0.085808","5.98382"
"2","0.0","-0.00607335","-0.0273791","0.025537","-0.0855249","6.00166"
"0","0.0","0.0132581","-0.0569554","0.00857485","-0.0880197","6.02453"
"0","1.0","0.410769","-0.754927","0.0204316","0.0846507","6.82856"
"0","1.0","0.40892","-0.733109","0.0106358","0.0837316","6.75947"
"1","0.0","-0.321066","0.32444","-0.40484","0.329851","6.64343"
"3","1.0","0.0599229","0.0894836","-0.753426","0.332875","6.77519"
"1","0.0","-0.0458039","0.0784391","-0.135212","-0.0101118","5.9858"
"0","0.0","-0.0373171","0.0491373","-0.0680602","-0.0210451","5.99074"
"1","0.0","-0.0147909","0.0405008","-0.0535376","-0.0312713","5.95436"
"1","0.0","-0.00684111","0.0454672","-0.039139","-0.0379867","5.92772"
"1","0.0","-0.0142377","0.00830769","-0.00367566","-0.0349365","5.95075"
"1","0.0","-0.014324","-0.0100571","-0.00690206","-0.0385125","5.97939"
"2","0.0","-0.00393798","-0.033183","-0.0152439","-0.0478018","6.00048"
"0","0.0","0.0123575","-0.0575485","-0.0236814","-0.0590401","6.02387"
"2","0.0","0.038274","-0.0404641","-0.0509388","-0.0749902","6.0118"
"0","0.0","0.0598025","-0.0657235","-0.0850412","-0.0623963","5.95672"
"0","0.0","0.0719221","-0.0552509","-0.113047","-0.0604505","5.96489"
"0","0.0","0.0663429","-0.0494594","-0.129645","-0.0471217","5.98352"
"0","0.0","0.0584382","-0.0388179","-0.15039","-0.0306415","5.9871"
"0","0.0","0.0473611","-0.0273284","-0.167789","-0.0132947","5.9885"
"0","0.0","0.0355327","-0.0156099","-0.181618","0.00222259","5.98757"
"3","0.0","0.0240206","-0.0045513","-0.191876","0.0152396","5.98588"
"1","0.0","0.0153487","0.0324849","-0.168898","0.00770885","6.01447"
"1","0.0","-0.00113079","0.0398401","-0.141391","0.020178","5.99053"
"1","0.0","-0.00722273","0.0563093","-0.123862","0.0224965","5.95144"
"1","0.0","-0.01503","0.0685277","-0.100307","0.020676","5.92279"
"1","0.0","-0.0197079","0.077437","-0.0789775","0.0153908","5.89527"
"1","0.0","-0.0223891","0.0827717","-0.0605159","0.0092393","5.87177"
"1","0.0","-0.0233508","0.085365","-0.0455018","0.00307094","5.85232"
"1","0.0","-0.0308712","0.0401807","-0.00822673","-0.000700481","5.89237"
"1","0.0","-0.0284113","0.0141483","-0.0106795","-0.0114602","5.93158"
"1","0.0","-0.0147994","-0.0158215","-0.0179075","-0.0276145","5.9639"
"0","0.0","0.00445339","-0.0454026","-0.0254868","-0.0445891","5.99698"
"0","0.0","0.0323719","-0.0315689","-0.0526078","-0.0641581","5.98962"
"0","0.0","0.0571539","-0.0338503","-0.0520285","-0.0747404","5.97162"
"0","0.0","0.0663206","-0.0270122","-0.0472241","-0.0742942","5.96155"
"0","0.0","0.0645124","-0.0140763","-0.0423381","-0.0679105","5.94611"
"0","0.0","0.057364","0.00119043","-0.0380131","-0.059707","5.92479"
