"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.041543","-0.068328","0.0234486","0.0207056","2.28433"
"1","0.0","-0.559073","0.24653","0.260995","0.228213","3.0787"
"0","0.0","0.076906","-0.00391718","-0.045018","0.00622206","3.92677"
"3","0.0","-0.526549","0.212491","0.235219","0.266705","4.19395"
"3","0.0","0.0502232","0.0171657","-0.0970404","0.0753522","4.57642"
"3","1.0","0.195507","0.0260802","-0.758664","0.421825","5.66655"
"3","0.0","0.0175988","-0.110171","-0.0120205","0.0933144","5.0092"
"3","0.0","0.00951776","-0.0334361","-0.0372434","0.0218511","4.99758"
"3","0.0","0.00794059","-0.0153258","-0.0689569","0.0317712","4.97582"
"3","1.0","-0.167375","0.444316","-1.09067","0.762422","6.67694"
"1","1.0","-0.629566","0.309898","0.247954","0.208144","5.83835"
"3","0.0","0.0824091","-0.442736","0.1617","0.158305","4.90049"
"2","0.0","0.093223","-0.464549","0.172318","0.106252","4.72461"
"1","0.0","-0.0238389","0.026792","-0.0299065","-0.0736199","4.92627"
"1","0.0","0.208631","0.214109","0.237153","-0.793394","4.69585"
"1","0.0","-0.51294","0.479704","-0.311139","0.363935","5.82538"
"3","1.0","0.0991745","0.0493165","-0.721329","0.361359","5.91665"
"3","0.0","0.0281731","-0.0820912","-0.0398466","0.0189921","5.13992"
"1","0.0","-0.00319785","-0.00664137","-0.0118039","-0.0563165","5.15641"
"1","0.0","0.00196889","0.0182715","-0.0192378","-0.0675574","5.12726"
"2","0.0","-0.00822652","-0.041941","0.0884181","-0.0731866","4.98851"
"2","0.0","-0.00127629","-0.0849779","0.0611412","-0.0308828","5.00843"
"2","0.0","0.0112846","-0.100605","0.0310566","-0.0205925","5.02438"
"0","0.0","0.0297744","-0.132258","0.0204108","-0.0265846","5.05439"
"0","0.0","0.0484372","-0.0924769","-0.0437871","-0.0384601","5.0897"
"2","0.0","0.350472","-0.431054","0.362777","-0.370529","5.90682"
"0","1.0","0.483484","-0.704954","0.464717","-0.441703","6.66499"
"2","0.0","-0.27329","0.19612","0.398037","-0.349017","6.01473"
"1","1.0","-0.678972","0.345895","0.260949","0.0461258","5.95796"
"2","0.0","-0.0402828","-0.0526352","0.00579965","-0.0273783","5.18646"
"2","0.0","-0.366244","0.299475","0.376137","-0.315737","5.88619"
"1","1.0","-0.716725","0.375285","0.235886","0.0960138","5.92424"
"2","0.0","-0.0748487","-0.0344774","0.0117284","-0.00751384","5.20667"
"3","0.0","-0.0243834","-0.0483271","-0.0799772","0.0265193","5.06025"
"3","0.0","-0.00470496","-0.0726385","-0.0387217","0.00655474","5.0849"
"3","0.0","0.00559759","-0.0708645","-0.0381646","-0.00280602","5.06999"
"0","0.0","0.0175077","-0.0636038","-0.0508579","0.00169519","5.04816"
"0","0.0","0.020448","-0.0561099","-0.0545174","0.00808158","5.0388"
"3","0.0","0.0215973","-0.0486504","-0.0559914","0.0128613","5.02785"
"0","0.0","0.0214505","-0.0418834","-0.0562184","0.0166161","5.01686"
"3","0.0","0.338421","-0.386747","0.355092","-0.319779","5.85038"
"2","0.0","0.00860088","-0.176141","0.226712","-0.124959","5.44772"
"2","0.0","0.355404","-0.407456","0.369508","-0.34999","5.84384"
"0","1.0","0.348378","-0.809952","0.18204","0.0659255","5.82154"
"2","1.0","0.213001","-0.00384102","0.263751","-0.666934","5.6561"
"0","0.0","0.0341541","-0.139615","0.0264118","-0.0680721","5.05708"
"0","0.0","0.0557761","-0.0575029","-0.145878","0.0151233","4.98386"
"0","0.0","0.538296","-0.318313","-0.112347","-0.18557","5.64089"
"2","1.0","0.185779","-0.0839835","0.339643","-0.576274","5.68518"
"2","0.0","0.208149","-0.655245","0.280244","0.0607308","4.87921"
