"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.0","-0.681108","0.556105","-0.700518","0.877329","5.57475"
"1","1.0","-0.778059","0.351797","0.213012","0.211742","6.57686"
"1","0.0","-0.0592564","0.00859501","-0.0516527","-0.0314495","6.19628"
"2","0.0","-0.0705357","-0.0168987","-0.0154918","0.0086573","6.63962"
"2","0.0","-0.000455615","-0.0209843","-0.016401","-0.0131545","6.86432"
"0","0.0","0.0421923","-0.0602674","-0.054659","-0.00386493","7.03792"
"0","0.0","0.0440271","-0.0662121","-0.0706144","-0.00366161","7.13911"
"0","0.0","0.0421226","-0.0843007","-0.0833385","0.00220271","7.18296"
"0","0.0","0.0430251","-0.100008","-0.101419","0.0104337","7.20801"
"0","0.0","0.0430117","-0.111018","-0.119544","0.0205468","7.23224"
"3","0.0","-0.0225619","-0.0846717","-0.106318","0.0731066","7.14286"
"2","0.0","-0.0345428","-0.155291","0.0468049","0.0340295","7.07449"
"3","0.0","-0.0507022","-0.0603543","-0.108949","0.100923","7.06584"
"2","0.0","-0.0571748","-0.114139","0.0461598","0.0393707","7.03462"
"3","0.0","-0.070527","-0.0211655","-0.101234","0.0957325","7.0414"
"2","0.0","-0.0735161","-0.0836682","0.0598847","0.029731","7.01507"
"3","0.0","-0.0827739","0.00171017","-0.0868768","0.0848498","7.02434"
"2","0.0","-0.0825223","-0.0680281","0.0738683","0.0193932","7.00176"
"3","0.0","-0.0888774","0.0124339","-0.0750123","0.0756512","7.01412"
"2","0.0","-0.0866035","-0.0612159","0.0838827","0.0116187","6.99476"
"3","0.0","-0.0914039","0.0167919","-0.067126","0.0692694","7.00926"
"2","0.0","-0.088125","-0.0586537","0.0901082","0.00651903","6.99168"
"3","0.0","-0.0922168","0.0182744","-0.0624043","0.0652602","7.00722"
"2","0.0","-0.0885101","-0.0579083","0.0936906","0.00342491","6.99044"
"2","0.0","-0.0923245","0.0185972","-0.0597501","0.0628948","7.00641"
"3","0.0","-0.0944946","0.0160983","-0.061866","0.0693387","7.01908"
"2","0.0","-0.0880993","-0.0674236","0.0920793","0.00643909","6.99799"
"3","0.0","-0.0901746","0.0105936","-0.0667118","0.0666901","7.0035"
"2","0.0","-0.0869056","-0.0638328","0.0874445","0.00675316","6.98877"
"3","0.0","-0.091345","0.0144639","-0.0662766","0.066979","7.00757"
"2","0.0","-0.0878536","-0.0602972","0.0896715","0.00553716","6.99262"
"3","0.0","-0.0920354","0.017169","-0.0632977","0.0650427","7.00906"
"2","0.0","-0.0883833","-0.0585126","0.0926039","0.00359723","6.9922"
"3","0.0","-0.0922985","0.0182636","-0.0607236","0.0632308","7.00779"
"2","0.0","-0.0884902","-0.0579665","0.0947774","0.0020404","6.99089"
"3","0.0","-0.0922658","0.0184998","-0.0590148","0.0619401","7.00671"
"2","0.0","-0.0883915","-0.0579426","0.0961288","0.000993731","6.99015"
"0","0.0","-0.0921248","0.0184267","-0.0579986","0.0611136","7.0062"
"3","0.0","-0.0942693","0.0158709","-0.0606184","0.0680467","7.01895"
"2","0.0","-0.0878798","-0.0676591","0.0929634","0.00550747","6.9979"
"3","0.0","-0.0899743","0.0103709","-0.0660849","0.0660162","7.00343"
"2","0.0","-0.0867324","-0.0640275","0.0878861","0.00626973","6.98873"
"3","0.0","-0.0911998","0.0142975","-0.0659664","0.0666322","7.00753"
"2","0.0","-0.087735","-0.0604332","0.0898882","0.00529019","6.99259"
"3","0.0","-0.0919401","0.0170587","-0.0631466","0.0648669","7.00904"
"2","0.0","-0.0883083","-0.0585994","0.0927088","0.00347287","6.99218"
"3","0.0","-0.09224","0.0181954","-0.0606511","0.063143","7.00777"
"2","0.0","-0.0884453","-0.0580188","0.0948275","0.00197876","6.99088"
"2","0.0","-0.0922315","0.0184595","-0.0589805","0.061897","7.0067"
"3","0.0","-0.0943942","0.0159668","-0.0613599","0.0686582","7.01925"
