"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.622995","-0.863543","-0.435085","0.452685","3.87659"
"3","1.0","0.105374","0.138865","-0.82378","0.26981","4.87685"
"1","0.0","0.00961486","0.0127305","-0.0788568","-0.0452729","4.46099"
"1","0.0","0.00138679","0.00431262","-0.0647236","-0.0136523","4.80031"
"1","0.0","0.000406667","0.0211658","-0.064451","-0.00355485","4.9486"
"1","0.0","-0.000137408","0.0263011","-0.0399136","-0.00936603","5.02496"
"2","0.0","0.00657624","-0.0522723","0.0749038","-0.0472675","5.06977"
"3","0.0","0.0145116","-0.0743844","0.0761341","-0.0547872","5.14433"
"0","0.0","0.0282319","-0.105729","0.0842436","-0.0753262","5.20358"
"0","0.0","0.0442393","-0.0641526","0.00163194","-0.0706655","5.24162"
"0","0.0","0.0649405","-0.0798698","0.0163871","-0.0925962","5.22253"
"0","0.0","0.0790896","-0.0836147","0.0146679","-0.0946042","5.20316"
"0","0.0","0.081456","-0.0789478","0.0112049","-0.0867533","5.18618"
"0","0.0","0.0763378","-0.0582247","0.0448302","-0.118828","5.13784"
"0","0.0","0.354361","0.263343","0.291254","-1.04087","4.73579"
"2","0.0","0.0445891","-0.0928545","0.0777114","-0.0943789","5.03662"
"0","0.0","0.0574495","-0.0222391","-0.019425","-0.0654357","5.05047"
"1","0.0","-0.00739986","0.0178796","-0.0134653","0.00128179","5.01592"
"1","0.0","0.00566568","0.00584834","0.0153691","-0.0269796","5.10314"
"1","0.0","-0.000775357","0.0274816","0.00519431","-0.023526","5.11309"
"0","0.0","-0.00477843","0.0361658","0.0133756","-0.0273766","5.12243"
"1","0.0","-0.00465847","0.03814","0.0228539","-0.0329808","5.12002"
"2","0.0","-0.00294545","0.0367009","0.0298539","-0.0371508","5.11401"
"1","0.0","-0.00042461","0.0337613","0.0339825","-0.0399629","5.10717"
"2","0.0","0.00244463","0.0303143","0.035915","-0.0417763","5.10078"
"1","0.0","0.00532059","0.0268876","0.0364406","-0.0428928","5.0954"
"1","0.0","0.00799499","0.0237692","0.0361512","-0.0435323","5.09113"
"1","0.0","0.0103547","0.021089","0.0354532","-0.0438497","5.08785"
"1","1.0","-0.602374","0.356531","0.232424","0.0925504","5.93911"
"0","1.0","0.251909","-0.228307","-0.12282","-0.0959578","5.99344"
"2","0.0","-0.0303609","-0.0390165","0.047292","-0.0969154","5.18136"
"2","1.0","0.330423","-0.169401","0.801554","-1.04953","6.8305"
"0","1.0","0.316741","-0.736544","0.147316","-0.025329","6.07586"
"2","-1.0","0.317516","0.0160036","-0.650605","0.0404735","5.08155"
"0","0.0","0.100995","-0.189473","-0.101092","0.0510458","5.12852"
"0","0.0","0.108921","-0.140599","-0.118268","0.00744683","5.05604"
"0","0.0","0.10122","-0.11437","-0.138789","0.020676","5.04469"
"0","1.0","0.413965","-0.966229","0.114426","0.193185","5.82337"
"0","1.0","0.377054","-0.921652","0.0839847","0.134528","5.80294"
"0","0.0","0.0778711","-0.121282","-0.185689","-0.020489","5.15092"
"3","0.0","0.0138051","-0.0605211","-0.177916","0.0548955","5.0152"
"3","0.0","-0.012582","-0.0552468","-0.0965233","0.0591504","5.11656"
"3","0.0","-0.0592143","-0.00668965","-0.0659016","0.0647471","5.15507"
"3","1.0","0.164988","0.090282","-0.820105","0.322108","6.01233"
"1","0.0","-0.144862","0.120307","-0.0778761","0.0715043","5.35657"
"1","0.0","-0.12586","0.123499","-0.0186283","0.0109143","5.39161"
"1","0.0","-0.118924","0.141606","-0.0145659","0.00284003","5.34612"
"1","0.0","-0.104168","0.134374","0.012026","-0.0153431","5.30604"
"1","0.0","-0.0854317","0.117309","0.0348023","-0.0315729","5.2599"
"1","1.0","-0.659832","0.418391","0.242154","0.0932554","6.02787"
