"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.0","0.007423","-0.00841113","0.00637741","-0.00461187","0.00680138"
"1","0.0","0.0154041","-0.0118244","0.00702433","-0.011321","0.00634771"
"1","0.0","0.0187652","-0.0129284","0.00687333","-0.0145863","0.00687576"
"1","0.0","0.0205532","-0.0137367","0.00683235","-0.016402","0.00698875"
"1","0.0","0.0217396","-0.014551","0.00693745","-0.0174812","0.00667359"
"1","0.0","0.0226211","-0.0153112","0.0070984","-0.0181092","0.00616049"
"1","0.0","0.0232932","-0.0159397","0.00725023","-0.0184311","0.00563049"
"1","0.0","0.0237996","-0.016403","0.00736425","-0.0185415","0.00517797"
"1","0.0","0.0241724","-0.0167046","0.00743451","-0.0185107","0.00483452"
"1","0.0","0.0244403","-0.0168685","0.00746587","-0.0183922","0.00459707"
"2","0.0","0.0246289","-0.0169253","0.00746688","-0.0182252","0.00444763"
"0","0.0","0.0247596","-0.0169053","0.0074463","-0.0180375","0.00436451"
"1","0.0","0.0212277","-0.0159192","0.00990357","-0.0142624","0.00763627"
"2","0.0","0.0241397","-0.0163533","0.00952374","-0.0159917","0.0046384"
"1","0.0","0.0237188","-0.0138743","0.00231587","-0.00930428","0.00285681"
"1","0.0","0.0241719","-0.0130658","0.000598926","-0.00797654","0.00317446"
"1","0.0","0.0245846","-0.0128294","0.000276536","-0.0078157","0.00360573"
"1","0.0","0.024781","-0.012772","0.000217443","-0.00776366","0.00380053"
"3","0.0","0.0247958","-0.0127677","0.000160311","-0.0076348","0.0037983"
"0","0.0","0.0257047","-0.0149151","0.00658965","-0.0143515","0.00501532"
"0","0.0","0.0215061","-0.0145503","0.0101669","-0.0118553","0.0080102"
"0","0.0","0.0201236","-0.0143222","0.012199","-0.0101664","0.00793593"
"0","0.0","0.0195466","-0.0138019","0.0134586","-0.00884598","0.00756763"
"0","0.0","0.019202","-0.0131216","0.014322","-0.00777568","0.00747534"
"0","0.0","0.0189513","-0.0124396","0.0149653","-0.00692533","0.00763791"
"0","0.0","0.0187704","-0.0118493","0.015472","-0.00627531","0.00793374"
"0","1.0","0.873934","-0.45203","-0.597185","-0.217951","0.467831"
"3","1.0","-0.127553","-0.317667","-0.401883","0.4606","0.308048"
"1","0.0","-0.0814841","-0.029271","-0.113151","-0.0659216","0.0744862"
"1","0.0","-0.199604","0.145591","0.0816516","-0.2552","0.202055"
"2","1.0","-0.284766","-0.235587","0.735824","-0.483344","0.375714"
"0","0.0","0.136854","-0.206556","0.124851","-0.358589","0.20111"
"2","1.0","-0.179222","-0.315159","0.678465","-0.470059","0.370463"
"0","0.0","0.020185","-0.0601157","-0.0408735","-0.132772","0.0672634"
"2","0.0","0.0526019","-0.0327744","-0.0990938","-0.0676994","0.0432145"
"0","0.0","0.0519718","-0.0360884","-0.0620347","-0.048481","0.0499058"
"0","0.0","0.0446591","-0.0381643","-0.0228396","-0.0394574","0.0525723"
"0","0.0","0.0377303","-0.0351834","0.00134091","-0.0322911","0.0477108"
"0","0.0","0.0325865","-0.029464","0.0125264","-0.0257754","0.0386675"
"0","0.0","0.0290979","-0.0233699","0.0155706","-0.0201145","0.0286994"
"0","0.0","0.0268231","-0.018219","0.014336","-0.0155461","0.0197247"
"0","0.0","0.0253528","-0.0144711","0.0112733","-0.0121186","0.0125471"
"3","0.0","0.0243852","-0.0120933","0.00775866","-0.00973255","0.00729378"
"0","0.0","0.0196381","-0.0107398","0.0163808","-0.0137417","0.00281731"
"0","0.0","0.0186336","-0.0101391","0.0170274","-0.0137529","0.000416495"
"0","0.0","0.0186053","-0.00983532","0.0162038","-0.0132235","-0.000523395"
"0","0.0","0.0187935","-0.00972212","0.0155688","-0.0129405","-0.000516031"
"0","0.0","0.019009","-0.00973878","0.0153791","-0.0129614","6.56992e-05"
"1","0.0","0.0192157","-0.00983398","0.0155406","-0.0131852","0.000963282"
"0","0.0","0.0171606","-0.0110967","0.0163763","-0.00783653","0.000754947"
