"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0404853","0.00995484","-0.0691578","0.0139621","1.98493"
"1","0.0","-0.0302406","0.0823454","-0.0754258","0.0334632","2.73714"
"1","0.0","0.178798","0.457399","0.233747","-0.895653","3.27295"
"2","0.0","-0.0820159","-0.0628287","0.124464","0.0614929","3.77511"
"0","0.0","0.249873","0.186299","-0.898053","0.249512","3.64442"
"2","0.0","0.00580788","-0.0317008","0.0263244","-0.0202188","4.06631"
"3","0.0","0.16174","-0.822226","0.28593","0.304465","3.78143"
"0","0.0","-0.0201744","-0.00701493","-0.0357571","0.0105176","4.06862"
"2","0.0","-0.0437252","0.0266563","-0.0547981","0.0447323","4.05159"
"1","0.0","-0.0487484","0.0353338","-0.0157692","0.0172758","4.06628"
"0","0.0","0.157505","-0.773437","0.299345","0.268974","3.84992"
"1","0.0","-0.0833972","0.0871417","-0.0608816","0.0420905","4.05514"
"3","0.0","0.138623","-0.738122","0.283212","0.274915","3.87372"
"1","0.0","-0.0503713","0.0516032","-0.00364385","-0.0108674","4.12228"
"3","0.0","0.268733","0.190451","-0.864622","0.18698","3.79223"
"2","0.0","0.0141561","-0.0345692","0.10414","-0.0927505","4.10624"
"0","0.0","0.29058","0.112142","-0.797476","0.148536","3.72683"
"2","0.0","0.0484259","-0.0866723","0.0810412","-0.103683","4.08801"
"2","0.0","0.187729","-0.857891","0.319269","0.247824","3.78257"
"1","0.0","-0.367332","0.435831","0.343684","-0.469043","4.9503"
"2","1.0","0.214636","0.34154","0.523138","-1.31678","4.89293"
"2","0.0","-0.0922861","-0.107446","0.202687","-0.134747","4.23481"
"2","1.0","0.0890398","0.0633232","0.362805","-0.693153","5.02886"
"2","0.0","-0.103013","-0.0836347","0.0841588","-0.031047","4.28022"
"0","0.0","-0.00123575","-0.0743677","-0.0521784","-0.0251752","4.22804"
"0","0.0","0.00695327","-0.0801721","-0.0643982","-0.00669779","4.21975"
"0","0.0","-0.0779388","-0.0530927","-0.0998639","0.0882142","4.11686"
"2","0.0","-0.107218","-0.00528143","-0.138328","0.0984381","4.08468"
"3","0.0","-0.132744","0.0357486","-0.175893","0.126085","4.07281"
"3","0.0","-0.140426","0.0974379","-0.149436","0.102384","4.16558"
"3","1.0","0.157191","0.132032","-0.96764","0.38496","5.04785"
"1","0.0","-0.176493","0.15229","-0.174046","0.113767","4.3738"
"3","0.0","-0.129307","0.0507286","-0.0249737","0.0503664","4.32438"
"1","0.0","-0.100985","0.053389","-0.035264","0.034586","4.30814"
"1","0.0","0.111908","0.427176","0.169235","-0.801333","4.12232"
"2","0.0","-0.373421","0.353481","0.420051","-0.365645","5.11861"
"1","1.0","-0.683628","0.309645","0.235444","0.175213","5.167"
"2","0.0","-0.122906","0.0247512","0.0850047","-0.0209599","4.35889"
"2","0.0","-0.0841502","-0.025224","0.0975638","-0.0154277","4.27518"
"2","0.0","-0.0548526","-0.0546321","0.0852101","-0.0121169","4.20853"
"0","0.0","0.0160604","-0.0769288","-0.0118147","-0.00729491","4.16225"
"0","0.0","0.0243268","-0.0815751","-0.0342831","-0.0016701","4.17567"
"0","0.0","0.0226753","-0.0858334","-0.0539234","0.0111093","4.1974"
"1","0.0","0.0200619","-0.0875616","-0.0757061","0.0261414","4.2136"
"3","0.0","0.0167296","-0.0872309","-0.0955129","0.040684","4.22716"
"3","0.0","-0.0320585","-0.0777682","-0.0309703","0.0483224","4.2402"
"3","1.0","0.164962","0.00453491","-0.816507","0.377512","4.98552"
"3","0.0","-0.0434587","-0.0385186","-0.0814604","0.0474485","4.30144"
"1","0.0","0.176959","0.325813","0.158704","-0.8158","4.07036"
"2","0.0","-0.048012","-0.131891","0.0788377","0.0234139","4.23331"
