"ACTION","REWARD","A0","A1","A2","A3","V"
"3","0.0","-0.0189877","0.0334632","-0.0167489","0.0540094","0.59233"
"3","0.0","-0.0396456","0.056992","0.0115796","0.0641","0.724689"
"2","0.0","-0.0557581","0.0730293","0.0285681","0.0728535","0.793631"
"3","0.0","-0.0686923","0.0876041","0.0386417","0.0775251","0.836161"
"3","0.0","-0.0793436","0.100672","0.0445335","0.0799798","0.864452"
"1","0.0","-0.0880242","0.112023","0.0478926","0.0811785","0.883822"
"2","0.0","-0.0974732","0.0869194","0.100291","0.039096","0.972509"
"2","0.0","-0.0860064","0.0903593","0.0760188","0.0290404","0.970941"
"2","0.0","-0.0737033","0.086396","0.062299","0.0214814","0.96247"
"1","0.0","-0.0625825","0.0804773","0.0535525","0.0160715","0.953358"
"1","0.0","-0.0530043","0.0739523","0.0482255","0.0119902","0.945148"
"1","0.0","-0.0449779","0.0675251","0.0451648","0.00883259","0.938136"
"2","0.0","-0.03837","0.0615595","0.0435653","0.00635638","0.932297"
"2","0.0","-0.0329979","0.0562255","0.0428748","0.00440219","0.92751"
"2","0.0","-0.0286715","0.0515775","0.0427228","0.00285587","0.923626"
"1","0.0","-0.0304188","0.0670384","-0.0232194","0.0201058","0.941445"
"1","0.0","-0.0236406","0.0611718","-0.0456707","0.0172147","0.969615"
"1","0.0","-0.0267045","0.0541524","-0.0653059","0.0272353","0.998333"
"3","0.0","-0.0332116","0.0469954","-0.0832325","0.0416844","1.02442"
"3","0.0","-0.0357446","0.0211086","-0.0362512","0.040341","1.02764"
"3","0.0","-0.513668","0.376643","-0.372722","0.549896","1.75873"
"1","1.0","-0.825847","0.420484","0.184992","0.296065","2.0039"
"3","0.0","-0.136621","0.0596497","-0.00168884","0.0851328","1.19211"
"3","0.0","-0.101367","-0.0154645","0.0074731","0.0957317","1.1077"
"3","0.0","-0.0695776","-0.0448165","0.00533451","0.0770885","1.07411"
"3","0.0","-0.0420331","-0.0652776","0.00786901","0.0571963","1.04671"
"0","0.0","0.342397","-0.321225","-0.552005","0.312986","1.75262"
"3","1.0","0.130214","0.0471812","-0.688904","0.237691","1.96936"
"2","0.0","-0.575678","0.299482","0.378257","-0.17606","2.08338"
"1","1.0","-0.827812","0.314701","0.17865","0.250755","2.19102"
"0","0.0","-0.0930777","-0.019914","0.0267331","-0.0305252","1.33648"
"2","0.0","-0.0598358","-0.0235766","0.0309925","-0.0433206","1.21252"
"3","0.0","-0.0391536","-0.0145338","0.0286025","-0.0488064","1.13565"
"2","0.0","-0.0273783","-0.00343212","0.0292645","-0.0486709","1.07965"
"2","0.0","-0.0215317","0.0064584","0.0315424","-0.0443911","1.0367"
"2","0.0","-0.0189607","0.0144031","0.0341052","-0.0382913","1.00443"
"2","0.0","-0.0180364","0.0204039","0.0363797","-0.0318449","0.980404"
"2","0.0","-0.0178435","0.0247205","0.0382145","-0.0258317","0.962586"
"2","0.0","-0.0178939","0.0276865","0.0396336","-0.0205996","0.949379"
"2","0.0","-0.0179457","0.0296245","0.0407171","-0.0162493","0.939577"
"2","0.0","-0.0232334","0.0502524","-0.02456","0.00587159","0.952696"
"1","0.0","-0.0189714","0.0484479","-0.04662","0.00668236","0.977919"
"0","0.0","0.0215412","-0.00677606","-0.0436536","0.0171938","0.921083"
"3","0.0","-0.0270846","0.0294094","-0.0715455","0.040925","0.993333"
"3","0.0","-0.0260783","0.00957208","-0.0256847","0.03061","1.00539"
"3","0.0","-0.0372653","0.00930973","-0.0183685","0.0447962","0.999057"
"3","0.0","-0.0398324","0.0109171","-0.0124892","0.0477322","0.987772"
"3","0.0","-0.0390042","0.01348","-0.00643522","0.0457313","0.975567"
"3","0.0","-0.0367099","0.0163267","-0.000118006","0.0414239","0.964503"
"3","0.0","-0.0338348","0.0190711","0.00617083","0.0362096","0.954985"
