"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0443419","-0.0763281","0.0372697","0.0122287","2.20661"
"3","0.0","0.0272664","-0.0272187","-0.00892971","0.0283944","3.09915"
"3","0.0","0.037179","-0.0208141","-0.00803272","0.0301893","3.80044"
"3","0.0","0.0260464","-0.0258226","0.00152113","0.0378937","4.22766"
"3","0.0","0.0277147","-0.0279453","-0.000277868","0.033361","4.45347"
"3","0.0","0.0285199","-0.027654","-0.000622036","0.0258121","4.57943"
"1","0.0","0.0951937","-0.0123919","-0.0305776","-0.056619","4.67952"
"0","0.0","0.077158","0.00139452","-0.00691466","-0.078134","4.78565"
"0","0.0","0.0711012","0.00949015","0.0166843","-0.104126","4.85692"
"0","0.0","0.0673396","0.0145139","0.042045","-0.128979","4.91534"
"2","0.0","0.0648817","0.0167797","0.0662612","-0.151388","4.96217"
"2","0.0","0.315503","-0.231212","0.337993","-0.405025","5.79489"
"0","1.0","0.265134","-0.533504","0.129017","0.0300394","5.68635"
"2","0.0","-0.00162624","-0.0914907","0.119646","-0.0339891","4.94572"
"2","0.0","-0.0240149","-0.0333715","0.123191","-0.063057","4.93126"
"3","0.0","-0.0283011","-0.0137629","0.0896513","-0.0396689","4.89145"
"2","0.0","-0.0439479","0.0117358","0.0674435","-0.0172505","4.88762"
"1","0.0","-0.0617857","0.0374514","0.0529544","-2.70946e-06","4.88912"
"1","0.0","-0.0517442","0.0393779","0.0422957","-0.00630047","4.92978"
"1","0.0","-0.0419652","0.0388623","0.0342024","-0.0066734","4.89506"
"1","0.0","-0.0331781","0.0331093","0.0358939","-0.0111182","4.87195"
"1","0.0","-0.0165144","0.0356747","0.0404373","-0.0477629","4.84738"
"3","-1.0","-0.207518","0.749453","0.584652","-1.07613","5.38754"
"2","0.0","-0.111935","-0.0159574","0.19923","-0.103504","5.16639"
"1","0.0","-0.378013","0.428358","0.387868","-0.400346","5.59645"
"2","1.0","0.044455","0.122568","0.347439","-0.639084","5.66646"
"2","0.0","-0.0436178","-0.0337572","0.07768","-0.0740777","4.97444"
"2","0.0","0.00146463","-0.0185534","0.0204414","-0.0661742","4.90615"
"2","0.0","-0.44274","0.163168","0.229258","0.110404","4.70389"
"0","0.0","0.0891922","-0.0275282","-0.0996335","-0.053936","4.80074"
"1","0.0","0.238364","0.281672","0.174715","-0.84233","4.5832"
"0","0.0","0.0822508","-0.0759611","-0.1132","-0.0312289","4.85571"
"1","0.0","0.238242","0.246494","0.11244","-0.801824","4.59255"
"0","0.0","0.0845722","-0.0956836","-0.184727","0.0109804","4.86717"
"1","0.0","0.234068","0.230865","0.0548104","-0.758386","4.60759"
"0","0.0","0.0822066","-0.105694","-0.233676","0.0460098","4.87894"
"1","0.0","0.23028","0.223391","0.0180556","-0.727823","4.616"
"0","0.0","0.0793466","-0.109366","-0.262712","0.0692375","4.88573"
"1","0.0","0.226927","0.220987","-0.00266411","-0.708714","4.62065"
"3","0.0","0.0766294","-0.10984","-0.278343","0.0833571","4.88946"
"3","0.0","-0.447891","0.118102","-0.00619224","0.286666","4.71008"
"3","0.0","0.0294855","-0.0585293","-0.239504","0.141132","4.86284"
"3","0.0","-0.00261022","-0.0559181","-0.151832","0.125897","4.84477"
"3","0.0","0.00209996","-0.0408041","-0.121784","0.0984899","4.82718"
"3","0.0","0.00451116","-0.0289959","-0.0965488","0.0805556","4.81083"
"1","0.0","-0.380976","0.459091","-0.427404","0.359066","5.63208"
"3","1.0","0.125137","0.0855494","-0.773237","0.344376","5.66199"
"3","0.0","0.293009","-0.311323","-0.484908","0.303491","5.4185"
"0","1.0","0.249357","-0.587407","-0.0806588","0.202062","5.34305"
"3","0.0","0.0305227","-0.087257","-0.13615","0.0532015","4.75266"
