"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","-0.645968","0.496437","0.859299","-0.542405","4.97088"
"1","1.0","-0.721935","0.323323","0.13802","0.217783","6.11431"
"1","0.0","-0.0839414","0.0373206","-0.042289","-0.0582737","5.77629"
"1","0.0","-0.094369","0.0541776","-0.0216241","-0.0152572","6.18538"
"1","0.0","-0.0517817","0.0284204","-0.0328401","0.0218918","6.42273"
"1","0.0","-0.43898","0.451093","-0.397881","0.451669","7.31258"
"3","1.0","0.080075","-0.0175916","-0.560015","0.29735","7.4481"
"0","0.0","0.0830113","-0.176902","-0.063172","0.0101619","6.7251"
"0","0.0","0.0542051","-0.113509","-0.0514611","0.0161247","6.76497"
"0","0.0","0.0762677","-0.123883","-0.058521","0.043575","6.79061"
"0","0.0","0.0853985","-0.119386","-0.0497659","0.0507274","6.78173"
"0","0.0","0.0783974","-0.105237","-0.0349646","0.0531056","6.75817"
"0","0.0","0.0678467","-0.0886981","-0.0227863","0.0526999","6.72988"
"0","0.0","0.058054","-0.0739649","-0.0130248","0.0505753","6.70273"
"2","0.0","0.267958","-0.337498","0.402148","-0.318511","7.42351"
"0","1.0","0.303759","-0.691448","0.176346","0.0572514","7.40934"
"2","0.0","0.0584417","-0.141753","0.0744231","-0.0482631","6.60133"
"3","0.0","-0.0148317","-0.076791","0.0392456","0.0295064","6.62652"
"3","0.0","-0.040617","-0.0483852","0.0238559","0.0565581","6.66543"
"3","0.0","-0.0778907","-0.0135971","0.0255876","0.0671526","6.7102"
"1","0.0","-0.0983086","0.0677541","0.0135476","-0.00696873","6.58145"
"1","0.0","-0.0943358","0.09925","0.00774942","-0.0201354","6.67519"
"1","0.0","-0.0787273","0.103897","0.0243018","-0.0325484","6.72143"
"1","0.0","-0.0638975","0.0987887","0.0534749","-0.048602","6.7535"
"1","0.0","-0.0482076","0.0890125","0.0799565","-0.0643568","6.76562"
"2","0.0","-0.032768","0.0773525","0.101361","-0.078496","6.76561"
"2","0.0","-0.0109347","0.0186496","0.114152","-0.0421963","6.76149"
"2","0.0","0.00681871","-0.00444074","0.110287","-0.0372403","6.72982"
"1","0.0","0.130238","0.164332","-0.398825","0.0519938","6.50479"
"0","0.0","0.0516165","-0.0144088","-0.00498094","0.000331195","6.63789"
"1","0.0","0.14315","0.142745","-0.44896","0.0831989","6.42417"
"0","0.0","0.0573743","-0.0354682","-0.0402173","0.0299095","6.59356"
"0","0.0","0.145267","0.129426","-0.481153","0.110548","6.40726"
"0","0.0","0.0902364","-0.058713","-0.083711","0.0277734","6.6252"
"3","0.0","0.035598","-0.0583908","-0.00656523","0.0406664","6.61328"
"3","0.0","0.0317812","-0.0630023","0.000450308","0.0511852","6.65177"
"1","0.0","0.0345011","-0.0587419","0.00102635","0.0507284","6.66099"
"3","0.0","0.0343843","-0.0528694","0.00449849","0.0481563","6.66036"
"0","0.0","0.0259815","0.00387388","0.0144269","-0.00722965","6.65682"
"2","0.0","0.0187877","0.0196832","0.036753","-0.0245125","6.67554"
"2","0.0","0.021138","-0.0206876","0.0573142","0.00838305","6.69106"
"2","0.0","0.026677","-0.0288621","0.0622026","0.00562068","6.67791"
"3","0.0","0.033942","-0.0355186","0.0586816","0.00571728","6.66204"
"2","0.0","0.0372417","-0.0398447","0.0539025","0.00857893","6.64907"
"2","0.0","0.0385016","-0.0419368","0.0480416","0.0125951","6.64007"
"2","0.0","0.261987","-0.32092","0.435656","-0.345271","7.39516"
"0","1.0","0.300232","-0.685013","0.197174","0.0419228","7.39186"
"0","0.0","0.0956594","-0.150501","0.0468359","-0.0628122","6.6204"
"0","0.0","0.0727911","-0.10456","-0.00396683","0.000216929","6.6065"
"0","0.0","0.0445996","-0.0916935","0.0320541","0.026401","6.59389"
