"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0148978","-0.0106621","-7.85377e-05","0.0027394","0.213593"
"2","0.0","0.535634","-0.679122","0.5825","-0.562391","0.92304"
"0","1.0","0.422358","-0.957318","0.188802","0.0689193","1.29621"
"2","0.0","-0.113314","-0.0905111","0.0575853","0.00663406","0.438869"
"1","0.0","-0.954294","0.374022","0.342661","0.300486","0.241862"
"0","0.0","0.0295166","0.0128705","-0.0340806","-0.0503606","0.356996"
"3","0.0","-0.882729","0.39868","0.329112","0.303589","0.174984"
"1","0.0","-0.0624713","0.0910884","0.0372724","-0.0184571","0.353685"
"0","0.0","0.0909128","0.017028","0.00105834","-0.0573023","0.304136"
"2","0.0","-0.0301089","0.0351187","0.0521894","-0.00677444","0.272731"
"1","0.0","-0.89958","0.418028","0.353349","0.336565","0.130419"
"1","0.0","0.0608281","0.0369719","-0.0237248","-0.0101545","0.26824"
"0","0.0","0.109224","-0.0263583","-0.0374619","-0.0125213","0.207386"
"0","0.0","0.088193","-0.039577","-0.0503452","0.00586834","0.206253"
"1","0.0","-0.908206","0.397347","0.308216","0.370774","0.119188"
"1","0.0","0.0436444","0.0250512","-0.0595845","0.0153134","0.272078"
"3","0.0","0.0955123","-0.0366352","-0.0657369","0.00367972","0.213465"
"0","0.0","0.0610681","-0.0143628","-0.0462753","0.00303259","0.274388"
"0","0.0","0.0476618","-0.0126308","-0.0376736","0.0094441","0.285324"
"1","0.0","-0.074106","0.0187231","0.013933","0.0419277","0.278018"
"0","0.0","0.0260931","-0.00369224","-0.0284182","0.00433766","0.299092"
"1","0.0","-0.0800461","0.0213288","0.0199662","0.035717","0.280911"
"2","0.0","0.0232132","-0.00240175","-0.0228779","0.000714551","0.298414"
"0","0.0","0.0497254","-0.0438419","-0.0464788","0.0179621","0.228287"
"1","0.0","-0.929998","0.390416","0.311556","0.378313","0.129195"
"1","0.0","0.0276404","0.0199235","-0.0547871","0.0212657","0.275028"
"0","0.0","0.0853876","-0.0407315","-0.0610497","0.00814073","0.21417"
"0","0.0","0.0707771","-0.051902","-0.0670589","0.0199391","0.210484"
"1","0.0","-0.920764","0.387056","0.296648","0.380614","0.122168"
"0","0.0","0.0340996","0.0164399","-0.0666363","0.0225096","0.272905"
"1","0.0","-0.886943","0.398917","0.304818","0.359316","0.115657"
"1","0.0","0.0642542","0.0196188","-0.0530482","0.00685168","0.256709"
"0","0.0","0.109167","-0.0405953","-0.057311","-0.000385829","0.199255"
"0","0.0","0.0870758","-0.051382","-0.0644672","0.0143981","0.200751"
"1","0.0","-0.90992","0.387975","0.29796","0.376548","0.115541"
"0","0.0","0.042818","0.0168166","-0.0672376","0.0191261","0.269787"
"1","0.0","-0.881439","0.399572","0.303787","0.356652","0.11338"
"0","0.0","0.0687381","0.0199427","-0.0549937","0.00457672","0.256038"
"1","0.0","-0.864467","0.402903","0.31611","0.348507","0.0999544"
"0","0.0","0.0811884","0.0230396","-0.0453722","-6.09205e-06","0.246678"
"1","0.0","-0.856118","0.406237","0.323574","0.346043","0.0931084"
"0","0.0","0.087697","0.0258859","-0.0402652","-0.00154673","0.24242"
"1","0.0","-0.851575","0.408844","0.327257","0.345159","0.090106"
"0","0.0","0.0913041","0.0280092","-0.03797","-0.00215248","0.240674"
"1","0.0","-0.849032","0.410672","0.328822","0.34482","0.0888871"
"0","0.0","0.0933045","0.0294838","-0.0371161","-0.00236293","0.24003"
"1","0.0","-0.847627","0.411913","0.329365","0.344742","0.0884464"
"0","0.0","0.0943898","0.03049","-0.0368985","-0.00236699","0.239842"
"1","0.0","-0.846868","0.412754","0.329484","0.344801","0.0883288"
"0","0.0","0.0949643","0.0311781","-0.0369106","-0.00226619","0.239829"
