"ACTION","REWARD","A0","A1","A2","A3","V"
"1","1.0","-0.331556","0.295191","0.216786","-0.155661","5.43702"
"2","0.0","-0.0163852","-0.0519059","-0.0089141","-0.0743197","5.04727"
"2","0.0","-0.0514609","-0.0195517","0.0515242","-0.0488072","6.05441"
"2","0.0","-0.0307482","-0.0135687","0.0446672","-0.0172253","6.73679"
"2","0.0","-0.00646017","-0.0109404","0.038817","-0.00773134","7.03571"
"1","0.0","0.0167683","-0.0119809","-0.029865","-0.0157432","7.15623"
"1","0.0","0.0130484","-0.00865228","-0.0580138","-0.0219735","7.22526"
"0","0.0","0.00611153","-0.0258673","-0.0800011","-0.0119207","7.27406"
"3","0.0","0.00357954","-0.0425195","-0.103859","0.000730142","7.31604"
"3","0.0","-0.00799609","-0.0562939","-0.066303","0.0313706","7.34884"
"3","0.0","-0.00190447","-0.0772326","-0.0569476","0.063111","7.35561"
"3","0.0","0.0068254","-0.0716178","-0.0520382","0.0713022","7.35607"
"3","0.0","0.0102491","-0.061531","-0.0414015","0.0708983","7.34844"
"0","0.0","0.185809","0.108944","0.116354","-0.513221","7.06934"
"0","0.0","0.0602865","-0.107785","0.000335455","0.0274783","7.26907"
"3","0.0","-0.0298045","-0.0261142","0.0209554","0.0532072","7.2437"
"3","0.0","-0.0492188","-0.0175393","0.0330084","0.0570094","7.25409"
"3","0.0","-0.0629652","-0.00179479","0.0408181","0.0454209","7.26276"
"3","0.0","-0.0611761","0.0614014","0.0600311","-0.0551103","7.16309"
"1","0.0","-0.0668591","0.0901268","0.0815455","-0.0896949","7.13485"
"1","0.0","-0.0220925","0.0904072","0.058244","-0.0998699","7.23314"
"1","0.0","-0.0210021","0.0880674","0.0816192","-0.106155","7.28954"
"1","1.0","-0.742969","0.436665","0.386328","0.0972112","8.13333"
"2","1.0","0.0216863","-0.0989077","0.33857","-0.269652","8.31526"
"2","0.0","-0.075964","0.00749611","0.151861","-0.10583","7.38359"
"3","0.0","-0.051912","0.0258253","0.131623","-0.108767","7.33725"
"0","0.0","-0.0153729","0.00608876","0.123553","-0.104856","7.33019"
"2","0.0","-0.0227335","-0.0326296","0.132063","-0.0432901","7.29922"
"2","0.0","-0.628803","0.164148","0.391282","0.242278","7.0072"
"2","0.0","-0.0446994","-0.0801327","0.0852139","0.0591793","7.2338"
"0","0.0","0.0562718","-0.0620777","-0.0394894","0.0175304","7.21301"
"0","0.0","0.0511744","-0.048101","0.0170948","-0.0164409","7.23097"
"0","0.0","0.0395243","-0.0512537","0.0273771","-0.00257169","7.2381"
"2","0.0","-0.00801492","-0.0391192","0.0596694","0.011643","7.22701"
"2","0.0","-0.027396","-0.0237305","0.0608626","0.0119209","7.23629"
"2","0.0","-0.0454937","-0.00688633","0.0615206","0.00966299","7.24751"
"2","0.0","-0.0616132","0.00956288","0.06212","0.00754134","7.25961"
"1","0.0","-0.083366","0.0367291","-0.00312775","0.0301661","7.16573"
"3","0.0","-0.0372835","0.028711","-0.0505775","-0.0185293","7.25888"
"1","0.0","-0.040927","0.0201483","-0.0121898","-0.013458","7.28301"
"3","0.0","-0.0282878","-0.0153864","-0.00196409","0.0136656","7.28292"
"3","0.0","-0.0138579","-0.0260132","-0.000534981","0.0258155","7.29353"
"3","0.0","-0.00511117","-0.0291297","0.00353467","0.0315061","7.30157"
"3","0.0","0.00307155","-0.030981","0.00893657","0.0309917","7.29499"
"0","0.0","0.184121","0.130675","0.160467","-0.555671","7.02428"
"0","0.0","0.0586263","-0.0962667","0.0344104","-0.000797051","7.2332"
"2","0.0","-0.0296845","-0.0192555","0.0487904","0.0287908","7.21701"
"2","0.0","-0.0479344","-0.0144229","0.0544846","0.0376997","7.23514"
"0","0.0","-0.0611233","-0.000794413","0.0570375","0.0303598","7.24954"
"2","0.0","-0.0734999","0.0147258","0.0584619","0.0229567","7.26227"
