"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.419966","0.00475372","-1.1347","0.425661","4.33832"
"2","0.0","-0.073011","-0.14121","0.175052","-0.0274458","3.96235"
"0","0.0","0.0597075","-0.115976","-0.115912","0.0379429","4.50177"
"0","0.0","0.0678587","-0.0477527","-0.172333","-0.00623622","4.91268"
"0","0.0","0.0835035","-0.0613126","-0.170672","-0.0148365","5.11722"
"3","0.0","-0.292119","-0.39071","0.0327973","0.609634","6.27489"
"0","1.0","0.340641","-0.752957","-0.107639","0.150089","6.42893"
"1","0.0","-0.256452","0.320384","-0.00321528","-0.151012","6.22955"
"2","1.0","0.0766033","0.16772","0.307502","-0.715899","6.3928"
"1","0.0","-0.719627","0.329987","0.177664","0.236436","5.35701"
"3","0.0","0.00387772","-0.00319992","-0.169466","0.0546147","5.39724"
"0","0.0","0.0320135","-0.0275354","-0.0444817","-0.0299868","5.50198"
"0","0.0","0.159738","0.0175049","-0.192594","-0.0491521","5.51519"
"3","0.0","0.180178","0.144715","-0.727589","0.237383","5.33019"
"0","0.0","0.0213091","-0.0152734","-0.0590756","0.026814","5.45974"
"0","0.0","0.0356753","-0.0113703","-0.0437448","-0.0103977","5.44707"
"0","0.0","0.03909","0.000900814","-0.0507315","-0.00860628","5.4238"
"1","0.0","0.037336","0.00809617","-0.041763","-0.0108205","5.41617"
"0","0.0","0.037806","0.0125107","-0.0341074","-0.0136637","5.40578"
"0","0.0","0.038134","0.0158759","-0.0279388","-0.0160586","5.39604"
"1","0.0","-0.0296868","0.118283","-0.013429","-0.036979","5.29778"
"3","0.0","0.00431596","0.0332526","0.00668614","-0.00844592","5.42047"
"1","0.0","0.00676771","0.0369866","-0.00792584","-0.00683846","5.415"
"1","0.0","0.0135764","0.0395578","-0.0106114","-0.0133432","5.40624"
"1","0.0","0.0177667","0.0389933","-0.0067488","-0.0199056","5.40011"
"1","0.0","0.0224137","0.0369028","-0.00497196","-0.0242082","5.39223"
"1","1.0","-0.683718","0.428189","0.266242","0.107033","6.25386"
"1","0.0","-0.0213376","0.0483921","-0.0464484","-0.00294112","5.46927"
"1","1.0","-0.699624","0.43045","0.267559","0.0978473","6.24589"
"2","0.0","-0.0742752","0.010281","0.0410723","-0.024234","5.51191"
"2","0.0","-0.045532","-0.00853642","0.0652079","-0.056782","5.50728"
"2","0.0","-0.0197483","-0.0383861","0.0777401","-0.082944","5.53242"
"0","0.0","-0.00200678","-0.0686658","-0.0172791","-0.0164223","5.38793"
"0","0.0","0.0486849","-0.0246398","-0.127449","-0.0342132","5.38885"
"0","0.0","0.0591859","-0.0415444","-0.130742","-0.0324208","5.39947"
"3","0.0","-0.661215","0.248992","0.154258","0.305565","5.2071"
"0","0.0","0.228116","-0.069095","-0.264639","0.000836214","5.5027"
"3","0.0","0.196398","0.0867707","-0.749744","0.262474","5.34397"
"0","0.0","0.0466501","-0.056346","-0.0960479","0.043497","5.46904"
"0","0.0","0.0557588","-0.039231","-0.07592","0.00302036","5.46584"
"0","0.0","0.0548165","-0.0184263","-0.0768241","0.00256218","5.44494"
"0","0.0","0.0494012","-0.00480682","-0.0624943","-0.00126214","5.43555"
"1","0.0","-0.0213869","0.104289","-0.0397698","-0.024577","5.33233"
"1","0.0","0.0100085","0.0243583","-0.0130227","0.00162677","5.44938"
"1","0.0","0.0104374","0.031514","-0.0221092","0.00140847","5.43821"
"1","0.0","0.0156955","0.0365583","-0.020687","-0.00669993","5.42431"
"1","0.0","0.0187941","0.0376521","-0.0137483","-0.0146671","5.41377"
"1","0.0","0.0226971","0.0366014","-0.00969205","-0.020163","5.40239"
"1","0.0","0.0263114","0.0347145","-0.00763473","-0.0236043","5.39193"
"1","0.0","0.0295173","0.0325117","-0.00685119","-0.0256892","5.38299"
