"ACTION","REWARD","A0","A1","A2","A3","V"
"2","0.0","0.0330162","-0.0400729","0.0336668","-0.00360485","1.35913"
"2","0.0","0.306901","-0.978323","0.407635","0.235814","1.50449"
"2","0.0","0.323611","-0.451346","0.349301","-0.313127","2.86307"
"0","1.0","0.346768","-0.635496","0.0880739","0.0116139","3.18665"
"2","0.0","0.00739336","-0.0602078","0.0150526","-0.0237043","2.41693"
"2","0.0","-0.00522803","-0.0347064","0.0491274","-0.0433198","2.35202"
"3","0.0","-0.00517229","-0.0337445","0.034079","-0.00769338","2.32012"
"2","0.0","-0.00974585","-0.0254672","0.0285557","0.0183052","2.30716"
"2","0.0","-0.0179825","-0.0107067","0.0298574","0.0341913","2.29861"
"1","0.0","-0.039117","0.0264609","-0.0322079","0.0258593","2.35404"
"1","0.0","-0.0364675","0.0149036","-0.0513063","0.00613818","2.42521"
"0","0.0","0.0121609","-0.033662","-0.077691","-0.0175737","2.48997"
"3","0.0","-0.0284338","-0.0338057","-0.104717","0.0217471","2.53523"
"3","0.0","-0.011849","-0.0785656","-0.0690954","0.0530087","2.53405"
"3","0.0","-0.0202389","-0.0762593","-0.0694434","0.0966538","2.50603"
"3","0.0","-0.0291788","-0.0619067","-0.0612342","0.120343","2.47149"
"3","0.0","-0.0220024","-0.0355594","-0.0774115","0.125772","2.45377"
"2","0.0","0.226587","-0.954594","0.349257","0.3187","2.17592"
"3","0.0","-0.0412479","0.0653362","-0.139955","0.116306","2.37919"
"2","0.0","0.22796","-0.91062","0.392846","0.250652","2.10619"
"1","0.0","-0.0328053","0.0862461","-0.106288","0.0723737","2.31946"
"2","0.0","0.170991","0.261931","0.253694","-0.676489","2.02795"
"2","0.0","-0.0116022","-0.00375418","0.0682932","0.00500704","2.2413"
"2","0.0","-0.0200797","-0.0189799","0.0550296","0.0497116","2.256"
"2","0.0","0.240866","-0.926136","0.420233","0.258603","2.04678"
"1","0.0","-0.0176602","0.0890049","-0.116583","0.0171892","2.32776"
"1","1.0","-0.28776","0.362675","0.170854","-0.336057","2.87386"
"1","0.0","-0.0558354","0.00708358","-0.0250382","-0.060971","2.35244"
"0","0.0","0.0743224","-0.0706762","-0.143011","-0.00363484","2.34318"
"3","0.0","-0.0334041","-0.0476368","-0.0887531","0.0360797","2.36639"
"2","0.0","-0.996336","0.243882","0.418174","0.404299","2.0424"
"1","0.0","-0.0305369","-0.031639","-0.104673","-0.0170883","2.34077"
"0","0.0","0.107311","-0.103458","-0.190178","0.0113191","2.37927"
"3","0.0","0.000305559","-0.0887322","-0.119395","0.0575688","2.40976"
"2","0.0","-0.968605","0.21195","0.39635","0.423392","2.08365"
"3","0.0","-0.0122494","-0.0551288","-0.118814","0.00232213","2.37904"
"2","0.0","-0.959958","0.226065","0.395765","0.388089","2.05467"
"0","0.0","-0.00171344","-0.0501976","-0.117011","-0.0157456","2.35853"
"0","0.0","0.198654","0.0886744","-0.0070902","-0.513885","2.30257"
"0","0.0","0.0620391","-0.115643","-0.166091","0.000297712","2.54471"
"3","0.0","0.0024548","-0.115186","-0.189011","0.0877572","2.59669"
"3","0.0","-0.00256776","-0.126202","-0.147156","0.122978","2.6081"
"3","0.0","-0.0218167","-0.105632","-0.134828","0.163157","2.57337"
"3","0.0","-0.0368549","-0.0782725","-0.114949","0.18085","2.52909"
"3","0.0","-0.0326764","-0.0424742","-0.119784","0.178048","2.50111"
"3","0.0","-0.37926","0.114748","-0.344222","0.599613","3.00245"
"1","1.0","-0.637551","0.338984","-0.0199","0.258998","3.19894"
"3","0.0","0.0924383","0.131595","-0.659974","0.198567","2.33993"
"0","0.0","0.380962","-0.636357","-0.481102","0.374157","3.16678"
"3","1.0","0.112252","0.00422624","-0.848665","0.337785","3.21962"
