"ACTION","REWARD","A0","A1","A2","A3","V"
"1","0.0","-0.00060439","-0.0171191","0.00447726","0.0152276","1.01984"
"3","0.0","0.0101933","-0.00872012","-0.0192817","0.0143923","1.27915"
"0","0.0","0.0281008","-0.0162663","-0.0151549","0.0208087","1.45878"
"3","0.0","0.0241931","-0.0170461","-0.0102067","0.034405","1.5337"
"3","0.0","0.019699","-0.0132715","-0.0073447","0.0413917","1.57294"
"3","0.0","0.0143166","-0.00639461","-0.00375694","0.0431327","1.59238"
"2","0.0","0.207267","-0.00854715","-0.829212","0.44876","2.63014"
"3","0.0","-0.027521","-0.020953","-0.0700678","0.0593038","1.76352"
"3","1.0","0.177159","-0.0326135","-0.854693","0.434697","2.63872"
"3","0.0","-0.0318965","-0.041704","-0.102151","0.0371247","1.78045"
"3","0.0","-0.0160467","-0.0375304","-0.0627637","0.00564616","1.67192"
"1","0.0","0.00036871","-0.0186087","-0.0423114","-0.0168584","1.63296"
"1","1.0","-0.783504","0.423402","0.216491","0.177952","2.55704"
"2","0.0","-0.0817293","-0.0170236","0.0432241","-0.00371562","1.77016"
"2","0.0","-0.0352344","0.00958751","0.00295052","-0.0179467","1.66116"
"2","0.0","-0.0188526","0.00722715","0.0150105","-0.0228872","1.62546"
"2","0.0","-0.0103035","0.0107854","0.0221995","-0.0229222","1.60998"
"2","0.0","-0.00573337","0.0154181","0.0278331","-0.0208083","1.60105"
"2","0.0","0.498996","-0.612933","0.467614","-0.421931","2.28791"
"2","0.0","0.178611","-0.694931","0.192742","0.150482","2.54931"
"0","0.0","0.271457","-0.613571","-0.106826","0.233592","2.61769"
"3","1.0","0.0639894","-0.122191","-0.444394","0.231181","2.82295"
"1","0.0","0.0335924","-0.138584","-0.0288255","-0.032465","1.87045"
"0","0.0","0.0295921","-0.109508","-0.00801794","-0.0443125","1.74064"
"0","0.0","0.0343855","-0.0830246","-0.00487966","-0.0441683","1.67757"
"0","0.0","0.0307569","-0.0572058","3.3382e-05","-0.0364832","1.64782"
"2","0.0","-0.512476","0.212665","0.2122","0.18007","1.4909"
"2","0.0","-0.0362741","-0.0290764","0.0468148","0.000199978","1.57395"
"1","0.0","-0.0257437","0.00794063","0.000278848","0.00123066","1.55166"
"3","0.0","0.00095404","-0.0103506","-0.0244925","0.0010349","1.59742"
"3","0.0","0.00819078","-0.0100486","-0.0250397","0.0144464","1.65339"
"0","0.0","0.491482","-0.629063","-0.512366","0.417657","2.45485"
"3","1.0","0.0715085","0.105598","-0.889758","0.409676","2.68574"
"3","0.0","-0.0454952","-0.0934693","-0.0897982","0.0552743","1.80662"
"1","0.0","-0.589594","0.561717","-0.517554","0.454046","2.47981"
"3","1.0","0.074606","-0.0233337","-0.793308","0.369074","2.74824"
"3","1.0","-0.243193","0.494452","-1.41807","0.761825","3.18728"
"1","1.0","-0.906742","0.372779","0.138545","0.209204","2.73577"
"3","0.0","-0.170364","-0.0549004","-0.0931711","0.0588047","1.88719"
"0","0.0","-0.069189","-0.0351286","-0.118488","0.0136479","1.70847"
"3","0.0","-0.0338269","-0.0257633","-0.0806818","-0.0115837","1.66257"
"2","0.0","-0.0257504","0.0129608","0.0190105","-0.0958105","1.57211"
"1","0.0","-0.017236","0.0172619","-0.00933583","-0.0423872","1.64502"
"1","0.0","-0.00673531","0.0210723","0.00651825","-0.0377871","1.63515"
"1","0.0","-0.0040302","0.0260416","0.0199308","-0.0320462","1.62938"
"2","0.0","0.0361719","-0.0294996","0.0547238","-0.0319659","1.60505"
"2","0.0","0.0301605","-0.0375508","0.0688951","-0.0270753","1.61784"
"2","1.0","0.277699","0.117438","0.358551","-0.827047","2.41358"
"2","0.0","0.0551385","-0.130697","0.107065","-0.0481016","1.63778"
"2","0.0","0.025951","-0.0923584","0.0884608","-0.0510283","1.68017"
