"ACTION","REWARD","A0","A1","A2","A3","V"
"3","1.0","0.343085","-0.00176326","-1.04717","0.460424","4.63035"
"0","0.0","0.446132","-0.408803","-0.345393","0.20006","5.58427"
"3","1.0","0.113933","0.0785168","-0.704549","0.314647","6.56118"
"3","0.0","-0.00292037","-0.0116566","-0.125162","0.0639964","6.13467"
"1","0.0","0.0205734","0.0273083","-0.0889223","-0.0211466","6.25144"
"1","0.0","0.0202249","0.0454829","-0.048678","-0.0470433","6.35941"
"1","0.0","0.014543","0.0593735","-0.00117861","-0.0748634","6.42771"
"2","0.0","-0.020084","0.0141193","0.113431","-0.0624056","6.41887"
"2","0.0","0.00450084","-0.0198641","0.105022","-0.0798544","6.47074"
"2","0.0","0.0204983","-0.0409236","0.0956393","-0.0954111","6.51261"
"2","0.0","0.0428762","-0.0706825","0.0783112","-0.101163","6.53967"
"2","0.0","0.0663746","-0.099994","0.0590707","-0.101455","6.56104"
"0","0.0","0.19237","0.101297","0.0942173","-0.441543","7.34189"
"2","1.0","0.258899","0.0190223","0.346617","-0.779397","7.22803"
"3","0.0","-0.112457","0.310058","-0.680137","0.36475","6.88208"
"1","1.0","-0.552514","0.329471","0.0650836","0.0934458","7.22897"
"0","0.0","-0.00493949","-0.0805246","-0.0600109","-0.0275891","6.43384"
"2","0.0","-0.00284848","0.00114156","-0.082663","-0.0480007","6.51949"
"0","0.0","0.202741","0.184959","-0.582316","-0.0312769","6.28026"
"0","0.0","0.0448242","0.0179027","-0.106766","-0.0263669","6.49085"
"0","0.0","0.318368","-0.215808","0.249715","-0.395587","7.10467"
"2","1.0","0.221849","-0.301336","0.383966","-0.241096","7.73456"
"2","1.0","-0.12038","0.270417","0.500581","-0.716229","7.68815"
"1","1.0","-0.479366","0.212144","0.0143311","0.0954156","7.07876"
"1","0.0","-0.0169349","-0.000755054","-0.229112","-0.00310218","6.35453"
"0","0.0","-0.00704839","-0.0377371","-0.153796","-0.0262458","6.33819"
"0","0.0","0.0208648","0.0104211","-0.225563","-0.0188566","6.36328"
"0","0.0","0.0365092","-0.00589513","-0.217966","-0.00793295","6.38871"
"0","0.0","0.043579","-0.0191672","-0.220579","0.0111856","6.40037"
"3","0.0","0.011937","-0.000620403","-0.224026","0.0459743","6.43737"
"3","0.0","-0.79233","0.385179","0.0486662","0.383655","6.1889"
"3","0.0","-0.252634","0.256592","-0.520683","0.385548","7.03878"
"1","1.0","-0.584033","0.384196","-0.0296055","0.139391","7.22474"
"3","0.0","-0.0516925","0.0343487","-0.191549","0.041232","6.47846"
"1","0.0","-0.0529614","0.0697608","-0.143175","0.012349","6.4609"
"1","0.0","-0.0262863","0.0707647","-0.107159","-0.00193766","6.44713"
"1","0.0","-0.0131735","0.0648623","-0.0711856","-0.00423957","6.4566"
"1","0.0","-0.00397259","0.0587294","-0.0457524","-0.00417378","6.45414"
"1","0.0","0.00371967","0.0528352","-0.0286564","-0.00441347","6.44096"
"2","0.0","0.0034697","-0.0131958","0.0327023","-0.0215013","6.4244"
"2","0.0","0.0163066","-0.0392879","0.0330859","-0.0372753","6.4426"
"2","0.0","-0.0415164","-0.0697155","0.0965479","-0.0215302","6.57749"
"1","0.0","-0.512274","0.38832","0.333532","-0.183786","7.02145"
"2","0.0","-0.449023","0.257158","0.32321","-0.199157","7.06138"
"0","1.0","0.206188","-0.41626","-0.0790138","-0.0421094","6.97083"
"1","1.0","-0.215605","0.241398","0.185021","-0.528194","6.67556"
"0","0.0","0.159226","-0.219154","-0.235962","-0.0922764","6.26451"
"0","0.0","0.399381","0.0260595","0.0229788","-0.874253","6.01141"
"0","0.0","0.154091","-0.205677","-0.221531","-0.0369703","6.29139"
"0","0.0","0.123284","-0.114786","-0.324489","0.0365513","6.39812"
