"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.0","0.0573462","-0.000114336","0.0407041","-0.120699","3.21046"
"2","0.0","0.333977","-0.681197","0.341617","-0.0818943","6.29392"
"0","1.0","0.31681","-0.669701","0.23997","-0.0474243","7.36835"
"0","0.0","0.0776026","-0.0664597","-0.0383787","-0.0629743","6.9612"
"0","0.0","0.0478859","-0.0374909","-0.0229776","-0.0384805","7.15975"
"0","0.0","0.0557563","-0.0199167","-0.0137326","-0.056679","7.1891"
"2","0.0","0.000814556","0.00139588","0.0255","-0.0424826","7.18058"
"2","0.0","-0.0320892","0.0281245","0.0279665","-0.0340521","7.21559"
"2","1.0","0.142164","0.158484","0.397349","-0.808465","8.0769"
"3","0.0","-0.140362","0.0791486","0.0361924","-0.0586469","7.36988"
"1","0.0","-0.118676","0.0842107","0.0051569","-0.0459321","7.29725"
"1","0.0","-0.0587603","0.0750635","-0.0204952","-0.0606106","7.32429"
"1","0.0","-0.0352689","0.0580814","-0.0111041","-0.0558147","7.30161"
"1","0.0","-0.0236448","0.0454286","-0.00532768","-0.0432727","7.29041"
"1","0.0","-0.0145866","0.0365976","-0.00157567","-0.0353963","7.27944"
"1","0.0","-0.00679494","0.0300354","0.00110878","-0.0317763","7.26772"
"1","1.0","-0.411322","0.289947","0.175597","0.0191599","8.12489"
"2","0.0","-0.299821","0.288597","0.374063","-0.30684","8.06353"
"3","0.0","-0.475891","0.235499","0.209234","0.0191605","8.20917"
"2","0.0","-0.311505","0.291341","0.356715","-0.320247","8.03829"
"1","1.0","-0.480413","0.236666","0.187168","0.0191974","8.18919"
"2","0.0","-0.0773587","-0.048639","0.00219558","-0.0234706","7.28423"
"2","1.0","0.229979","-0.00309077","0.326285","-0.751345","8.13204"
"0","0.0","-0.0152562","-0.101047","-0.04513","-0.0400877","7.4432"
"0","0.0","0.0158291","-0.0394129","-0.1004","-0.0424687","7.43736"
"0","0.0","0.0438262","-0.0592704","-0.0744306","-0.0446377","7.42229"
"0","0.0","0.0434289","-0.0879267","-0.0317142","-0.0140933","7.37507"
"0","0.0","0.272657","0.135557","-0.784202","0.131936","7.10403"
"0","0.0","0.0648773","-0.0645004","-0.0961527","0.0118718","7.25541"
"0","0.0","0.0502686","-0.05632","-0.0575828","0.00708287","7.30645"
"0","0.0","0.0429762","-0.0485885","-0.0468665","0.0113174","7.3117"
"3","0.0","-0.00962318","-0.0196804","-0.00842469","0.0151341","7.2946"
"1","0.0","-0.0369073","0.0153406","-0.0026233","0.00687547","7.30523"
"1","0.0","-0.0103181","0.0286201","-0.0273623","-0.0107725","7.31245"
"1","0.0","-0.00705457","0.0297143","-0.0190812","-0.0165787","7.28367"
"1","0.0","-0.0051081","0.029402","-0.0128772","-0.0180001","7.26827"
"1","0.0","-0.0017954","0.0274399","-0.00742098","-0.0202924","7.25701"
"1","0.0","0.0021311","0.0245314","-0.00295865","-0.0229606","7.24794"
"1","0.0","0.00591006","0.0213484","0.000433821","-0.0253718","7.24051"
"1","0.0","0.00924124","0.0183204","0.00288144","-0.0273564","7.23473"
"2","0.0","0.0157661","-0.0715238","0.0431132","-0.0363587","7.1954"
"2","0.0","0.0205737","-0.0845127","0.0168065","-0.0461453","7.23887"
"0","0.0","0.0313111","-0.112145","0.0024483","-0.0546429","7.28929"
"0","0.0","0.0409173","-0.0569215","-0.04521","-0.0552473","7.37988"
"0","0.0","0.063046","-0.0784986","-0.031636","-0.0523512","7.38646"
"3","0.0","-0.522638","0.123966","0.230521","0.230613","7.09281"
"3","0.0","0.0214243","-0.124433","-0.00783645","0.0503668","7.30343"
"0","0.0","0.0704701","-0.0630969","-0.0609283","-0.0137485","7.29662"
"0","0.0","0.0598774","-0.0279396","-0.0522293","-0.0257199","7.27385"
"0","0.0","0.0477063","-0.0148709","-0.036826","-0.0252833","7.25745"
